id,book,round,status,category,title,description,source_file,source_paragraph,source_path,keywords
LAT136-001,白色恐怖述奇,提取轮,待校对,政治,以杀尽异己追求政治成功必然失败,郑孝胥的头脑，有中国国民党师承之。此国民党非他，蒋介石也。蒋介石对付共产党，“杀”字出口而已矣，一旦把共产党杀光了，共产党不就没命、国民党不就万岁了吗？——这种妙论，可叫做“把共产党杀光论”。,001.“白色恐怖”的一些特色.txt,3,《大李敖全集6.0》分章节\014.台湾史政类\005.白色恐怖述奇\001.“白色恐怖”的一些特色.txt,异己;杀戮;政治失败
LAT136-002,白色恐怖述奇,提取轮,待校对,政治,镇压无法消灭思想及其政治后果,谁能想到，在瞿秋白被杀后十四年，执行枪决的宋希濂兵败被俘，下达命令的蒋介石、蒋鼎文逃亡台湾，瞿秋白临刑前“打倒国民党！”的预言声犹在耳，国民党被打倒的事实竟尔成真——“杀尽了共产党，‘革命’便可成功了。”国民党的好梦白做了，共产党没杀尽，反倒是国民党失败了。,001.“白色恐怖”的一些特色.txt,19,《大李敖全集6.0》分章节\014.台湾史政类\005.白色恐怖述奇\001.“白色恐怖”的一些特色.txt,镇压;思想;政治后果
LAT136-003,白色恐怖述奇,提取轮,待校对,政治,海岛环境会提高政治镇压的效率,国民党失败后，在台湾撑起小朝廷。蒋介石痛定思痛，痛恨“把共产党杀光论”未能彻底实行，以致“革命尚未成功”，因此在台湾重施故技，大杀特杀起来。不过，与在大陆不同的是，当年在大陆，由于大陆太大了，杀力分散，所以难竟杀功；如今在台湾就不同了，台湾只有大陆千分之三大，且地处海岛，四面是水，抓起人来，十分方便，正如元朝人曲中所描写的：“管教他瓮中捉鳖，手到拿来。”于是，共产党——尤其是假共产党——苦矣！,001.“白色恐怖”的一些特色.txt,20,《大李敖全集6.0》分章节\014.台湾史政类\005.白色恐怖述奇\001.“白色恐怖”的一些特色.txt,海岛;镇压;控制
LAT136-004,白色恐怖述奇,提取轮,待校对,法权,办案机关抓不到真犯人就会制造假犯人,为什么特别“尤其”一下？先说一个故事。1972年3月，我在国民党黑狱——景美军法看守所放风时，碰到大国特范子文。范子文是调查局第一处处长，由于特务们内斗，被斗到牢里，还被诬为共产党。他气得要命，整天大发牢骚。他跟我说：“以我几十年抓共产党的经验，是不是共产党，我一‘闻’就知道！台湾国民党整天抓共产党，其实真的共产党，国民党根本抓不到，抓到的都是假的！”——这就是我写“尤其”的由来。由于国民党抓不到真共产党，只好抓假共产党交差、充数，所以，大抓特抓之下，假共产党苦矣！,001.“白色恐怖”的一些特色.txt,21,《大李敖全集6.0》分章节\014.台湾史政类\005.白色恐怖述奇\001.“白色恐怖”的一些特色.txt,办案;假案;制造
LAT136-005,白色恐怖述奇,提取轮,待校对,人格,假罪名会使受难者失去悲壮意义,孔夫子说公冶长，说：“虽在缧绁之中，非其罪也！”“非其罪也”就是人虽坐牢，但却是冤枉的、罪名是假的。台湾的假共产党就是如此。他们或坐穿牢底、或横尸法场，与瞿秋白的被杀比起来，全部大异其趣了。若是瞿秋白这种真共产党被抓到，不论坐穿牢底还是横尸法场，其生也悲壮、其死也雄奇，生死线上，都得其正；但假共产党则反是，其生也冤哉，其死也枉也，窝窝囊囊，误了青春或送了性命，这样子的现代公冶长，岂不太荒谬了吗？,001.“白色恐怖”的一些特色.txt,22,《大李敖全集6.0》分章节\014.台湾史政类\005.白色恐怖述奇\001.“白色恐怖”的一些特色.txt,假罪名;受难者;尊严
LAT136-006,白色恐怖述奇,提取轮,待校对,法权,宁枉毋纵会使假案成为正常现象,事实上，这一荒谬，自1949年起在台湾，早已是正常的现象，国民党丢掉大陆后，在台湾大搞“白色恐怖”，“杀人如草不闻声”起来，非但得心应手，更得天时地利之便。到今天为止，经查出的政治案件，一共有两万九千四百零七件之多，事实上远不止此。恐怖中最恐怖的是假案比例太高。照大国特范子文的嗅觉，一“闻”之下，真的共产党所占百分比自然不成比例。造成这一荒谬的原因，除了国民党“宁枉毋纵”的高标准外，更要命的是在这一高标准下所硬性要求的“缴匪谍”业绩。,001.“白色恐怖”的一些特色.txt,23,《大李敖全集6.0》分章节\014.台湾史政类\005.白色恐怖述奇\001.“白色恐怖”的一些特色.txt,宁枉毋纵;假案;司法
LAT136-007,白色恐怖述奇,提取轮,待校对,法权,办案指标和奖金会驱动制造株连,所谓“缴匪谍”，是硬定出每年破案的百分比，硬定出每年要缴出匪谍的数目。其形式，一如大陆文革时期毛泽东所订出的缴出“坏分子”百分比，有百分比高悬之下，自然就不愁人头高挂其上。这样一来，办案人员也就“不得不”大施制造、大量株连。另一方面，由于有破案奖金可领，办案人员也就从“不得不”心态转为积极的“乐于”从宽制造、从宽株连，闻过则喜起来，只是所谓过，乃他人之过耳。,001.“白色恐怖”的一些特色.txt,24,《大李敖全集6.0》分章节\014.台湾史政类\005.白色恐怖述奇\001.“白色恐怖”的一些特色.txt,办案指标;奖金;株连
LAT136-008,白色恐怖述奇,提取轮,待校对,法权,剥夺平反权会使白色恐怖延续到解严之后,从以上的分析里，我们可以看到几十年来台湾“白色恐怖”的一些特色，特色中的最后压轴特色更是古今所无，那就是统统不准平反。原来按照《戒严法》第10条规定：戒严时期军事机关的审判判决，“均得于解严之翌日起，依法上诉。”《戒严法》这种承诺，绝没规定解严之后要另立他法替代，也绝没任何他法有把信誓旦旦五十三年的《戒严法》承诺一笔勾消的道理，因为这样做，必是典型的“违宪”。按照《宪法》第9条，“人民除现役军人外，不受军事审判”；按照《宪法》第16条，“人民有……诉讼之权。”戒严时期既然把人民给军事审判了，解严之后自然要允许人民行使诉讼之权以为救济，这种权利不容剥夺，更不容在承诺五十三年后剥夺，更不容在人民有所指望五十三年后剥夺。但是，国民党却在解严前夜，快速通过《国家安全法》第9条给剥夺了，而两万九千四百零七件的案子，就永远不得翻身了。——台湾当局，自李登辉以下无耻的以自由、民主、法治炫耀于世，尤其炫耀于中国大陆之前，殊不知“文革”以后，大陆有气魄把“冤案、假案、错案”一一平反，但台湾的李登辉之流却仍包藏蒋氏父子之祸心，“有问题就压下去”，直到今天。可见蒋氏父子至今阴魂不散，相对的白色恐怖”下的死者也就冤魂不散。其中有老而不死的假共产党出狱以还，不知挞伐蒋氏父子，反从而“孺慕”之，最后以弱者的“垂泪碑”收场。——一个人被侮辱与被迫害多年，到头来竟没志气如此、人格被扭曲如此，这也正是台湾“白色恐怖”特色中的特色。以“垂泪碑”乱人耳目，这正是假共产党的自我作践啊！,001.“白色恐怖”的一些特色.txt,25,《大李敖全集6.0》分章节\014.台湾史政类\005.白色恐怖述奇\001.“白色恐怖”的一些特色.txt,平反权;解严;白色恐怖
LAT136-009,白色恐怖述奇,提取轮,待校对,写作,回忆录的价值也在呈现加害者的真实面目,这部书的最突出处，是处处可见谷老“好汉‘要’提当年勇”，提到他以国特大员，屡办巨案的种种往事。在书中，我们看到谷老的聪明、干练、慧黠、奇宕和狠毒——谷老告诉我，毛人凤（国民党保密局、情报局头子）对他说过：“你比我还狠！”可见此公狠毒，固无待我们历史家论定也。,002.谷正文《白色恐怖》序.txt,3,《大李敖全集6.0》分章节\014.台湾史政类\005.白色恐怖述奇\002.谷正文《白色恐怖》序.txt,回忆录;加害者;真实
LAT136-010,白色恐怖述奇,提取轮,待校对,人格,正当目的不能替不择手段开脱,在文明社会，狠毒自非善德；但在非文明的逐鹿中原社会，狠毒倒也司空见惯，甚至是必要手段之一。清朝彭玉麟自谓“烈士肝肠名士胆，杀人手段救人心”，他们那种人，一旦自诩自己有“救人心”的当口，杀起人来，又在乎什么手段呢？“为了目的，不择手段”，岂不正是国共两党都拿手的杰作吗？谷老出身共产党，入于国民党，其“奇正之变”（《孙子兵法》中语），自更两相得之。谷老是北方之强，且以理想主义者起家，救国救民素志，不容怀疑。但为了救国救民，沦落到以做国特、大国特屡显身手、以订此生，难道不无可憾么？,002.谷正文《白色恐怖》序.txt,4,《大李敖全集6.0》分章节\014.台湾史政类\005.白色恐怖述奇\002.谷正文《白色恐怖》序.txt,目的;手段;开脱
