id,source_id,book,round,status,category,title,description,source_file,source_paragraph,source_path,keywords
LAT150-001,LAT150-001,恰似我的温柔,校对轮,已校对,方法,重读旧文可以辨认自己思想立场的变化,1966年7月7日，我写信给国民党新闻局局长沈剑虹，指出所谓国内学人教授一千五百余人驳斥美国姑息分子费正清的《致美国人民一封公开信》中的笑话，三十三年后我重看此信，发现当时我还是以“站在一个中华民国公民的立场”的口气写出的，比起后来完全否定中华民国的我来，未免太忠厚了。,001.一千五百余位学人及教授花名榜.txt,2,《大李敖全集6.0》分章节\016.李敖祸台五十年庆祝十书\004.恰似我的温柔\001.一千五百余位学人及教授花名榜.txt,旧文;思想立场;变化
LAT150-002,LAT150-002,恰似我的温柔,校对轮,已校对,方法,追究责任人比空泛批评事件更有效,我年纪愈大愈觉得：所谓“对事不对人”，其实是一种错误的方向，空泛揪出一件事的荒谬，倒不如揪出到底是什么人干出这件事，反倒是“春秋笔法”、更有效。直接开出名单、放出榜来，使这些人无所遁形，岂不更干脆，因此我决定“对人不对事”，做一附录，以见识见识三十三年前所谓学人及教授的嘴脸和软骨，比较起当时拒绝签名的殷海光、石锦等少数知识分子来，真不能不对拒签者另眼看待了。,001.一千五百余位学人及教授花名榜.txt,13,《大李敖全集6.0》分章节\016.李敖祸台五十年庆祝十书\004.恰似我的温柔\001.一千五百余位学人及教授花名榜.txt,责任人;批评;春秋笔法
LAT150-003,LAT150-003,恰似我的温柔,校对轮,已校对,写作,对外发布签名名单前必须修正重复署名,先生既然主持这封公开信的英译与传播，并且势在必行，我忍不住要写这封信来做一点提醒的工作，深盼能在英译本上改正，免得在洋鬼子面前闹笑话！,001.一千五百余位学人及教授花名榜.txt,21,《大李敖全集6.0》分章节\016.李敖祸台五十年庆祝十书\004.恰似我的温柔\001.一千五百余位学人及教授花名榜.txt,对外发布;署名;纠错
LAT150-004,LAT150-007,恰似我的温柔,校对轮,已校对,人格,反复改变阵营与立场是更高段的无耻,总之，说来说去，所有肉麻的话都从他的厚脸皮下和厚嘴唇里出笼了！我必须承认，我对古往今来，阅人无数，但是像苏南成这样不要脸的，我还是第一次见到。古往今来不要脸的，一般说来，脸不要得还有个分寸，换句话说，他们至多只“转变型的不要脸”，而不是“迴转型的不要脸”；是“去做浪子型”的不要脸，而不是“浪子回头型”的不要脸。只有苏南成能如此突出、如此迴转与回头，他的段数，真可说“前不见古人，后不见来者”，而要令那些低段的无耻之徒，要无颜见他、要掩面而退了！,002.台湾第一不要脸.txt,12,《大李敖全集6.0》分章节\016.李敖祸台五十年庆祝十书\004.恰似我的温柔\002.台湾第一不要脸.txt,政治立场;反复;无耻
LAT150-005,LAT150-008,恰似我的温柔,校对轮,已校对,政治,政党违反纪律接纳品行恶劣者会遗留恶果,苏南成十多年来所作所为，无一不证明他是一个反复无常的小人，不论对国民党、对党外、对黑社会、对任何罗盘方向的道德尺度，他都是一个“犯情重大”“品性过于恶劣”的不要脸的东西。国民党违背党纪，“率准恢复”这个不要脸的东西重新归队，这是非常可怕的一种短视与失落，国民党要自食恶果，并遗传流毒，也就自不待言了！,002.台湾第一不要脸.txt,15,《大李敖全集6.0》分章节\016.李敖祸台五十年庆祝十书\004.恰似我的温柔\002.台湾第一不要脸.txt,政党纪律;品行;恶果
LAT150-006,LAT150-009,恰似我的温柔,校对轮,已校对,文化,学术活动也可能沦为政治谄媚动员,很显然的，研讨会的真正目的无关学术，乃是动员两百个中外曲学阿世的马屁精，向蒋介石拍马屁耳！这种马屁，可谓之学术致敬。,003.三角马屁学.txt,4,《大李敖全集6.0》分章节\016.李敖祸台五十年庆祝十书\004.恰似我的温柔\003.三角马屁学.txt,学术研讨会;政治;谄媚
LAT150-007,LAT150-011,恰似我的温柔,校对轮,已校对,文化,集体学术谄媚会变成对统治家族的多面逢迎,一般人拍马屁，只会拍一面，而这些马屁精，却会拍三面。吾无以名之，鉴此学术，正所谓“三角马屁学”也！,003.三角马屁学.txt,18,《大李敖全集6.0》分章节\016.李敖祸台五十年庆祝十书\004.恰似我的温柔\003.三角马屁学.txt,学术;谄媚;逢迎
LAT150-008,LAT150-012,恰似我的温柔,校对轮,已校对,法权,反击捏造事实的诽谤不等于否定言论自由,我在台湾文海称雄，有一点对乔·路易斯自愧不如的是，我有时要在对方太不入流的时候，为了开道过路，也会挥拳施教，警告对方。所谓警告，并不是否定对方的言论自由，而是否定对方有捏造事实的诽谤自由、否定对方有假冒公正的中伤自由。遇到这种诽谤与中伤，我就会拆穿它，甚至打场官司，弄个明白。例如自立晚报在1986年10月22日登出大幅“李敖死了”广告，并附以李敖是水蛭等文字，显已触犯《刑法》第三百一十条诽谤罪（该书作者目前已下狱），并违反《中国新闻记者信条》第七条、违反《中华民国报业道德规范》第七项。我乃先在该报订下广告位置，届时以“吴三连死了”广告稿，要求刊登。该报以吴三连是他们发行人，悍然拒绝，可见该报自知登某某某死了的广告，是不道德的行为。既然自知如此，为什么要在李敖头上适用呢？,004.假冒公正的人，拆穿他！.txt,4,《大李敖全集6.0》分章节\016.李敖祸台五十年庆祝十书\004.恰似我的温柔\004.假冒公正的人，拆穿他！.txt,诽谤;言论自由;反驳
LAT150-009,LAT150-013,恰似我的温柔,校对轮,已校对,写作,批评不能用骂人标签取代证据回应,10月22日，我在世界论坛报上看到文中舞先生的大作——《报纸是社会公器，不是骂人的工具》，文中指摘我“以骂人为快事”的事，我不屑置答，因为他说李敖“骂国民党、骂民进党、骂台湾人、骂外省人、骂遍他所看不惯的中外古今人”，都是真的，但他以为一个骂字就可否定我文中的证据，他的大脑就未免太简单了。文中舞先生做学生时代，曾以真名林倖一写信向我求教，我认为他头脑不清，没有答他。如今他大谈《报纸是社会公器 不是骂人工具》、“应宜心存厚道”，不过，我奇怪文中舞先生的“厚道”，为什么不在自立晚报滥用公器与工具时显示显示，向他的老板吴三连抗争抗争，而要迟至今天，才显示他的所见所闻所思？由此可见，他的大脑不但简单，他的心地也非常“厚道”——对老板厚道。他的同党吴丰山为他的大作写序，说他“风骨嶙峋”，一个人肯为老板这样对外“嶙峋”，他的“风骨”，当然没问题啦！,004.假冒公正的人，拆穿他！.txt,5,《大李敖全集6.0》分章节\016.李敖祸台五十年庆祝十书\004.恰似我的温柔\004.假冒公正的人，拆穿他！.txt,批评;骂人;证据
LAT150-010,LAT150-015,恰似我的温柔,校对轮,已校对,政治,政党早已长期质变会使迟来退党理由失据,为什么说他们头脑都是浆糊？因为他们过去“继续追随”国民党的理由，和今天“已无继续追随之义理”，其中并无国民党的“质变”可言。他们以“敬仰先总理”的理由加入国民党，但他们却不知道，早在联俄容共时代，国民党就“时或不无偏阙之处”了。这一偏阙，“先总裁”“故主席”“功”“德”继之，偏安台湾。这一偏安，胡秋原何尝没有一份责任？今天中国统一联盟奉胡秋原为名誉主席，但最富讽刺意味的是：胡秋原当年，岂非破坏中国统一的健将？他参加“闽变”叛国，国号也改了、国旗也改了，割据地方，冒充“文化部长”，这种人，今日侈谈统一，岂不滑稽？谈也可以，但你胡秋原必须先退出国民党，以示无党身份；先辞去立法委员，以示无政身份，然后以“一介老儒”，要怎么就怎么，岂不光明磊落？若不此之图，既宣誓为党员，即应守党纪；既宣誓为立委，即应守行规，这才是“党内之伦理”、“追随之义理”，岂能个人单独行动？单独行动还不说，还比之于“继先总理北上而后之又一盛事”，真是比拟不伦！孙中山北上，是以国民党总理身份去的，如今国民党主席还在台湾，“一党员耳”身份的人，岂可如此越位？这又是哪国的伦理与义理？至于说国民党已“质变”云云，其实该党之“质变”，何代无之？联俄容共，此“先总理”时代之“质变”也；元勋易位，此“先总裁”时代之“质变”也；内举不避，此“故主席”时代之“质变”也。中国统一联盟诸君子若真识人间大义，则根本就不该加入早已“质变”的国民党，国民党自诸君子出娘胎之日，早已是“已质变之朋党”矣！又何至于四五十年后，受诸君子“入主出奴”哉？总之，国民党纵不肖，但待反复无常之胡秋原不薄、待诸君子亦过得去，今诸君子“依然含悲”而去，反要“焚香稟闻”于“先总理”，“先总理”有灵，真要“呜呼！悲哉！”矣！,005.怪哉！所谓集体退党.txt,4,《大李敖全集6.0》分章节\016.李敖祸台五十年庆祝十书\004.恰似我的温柔\005.怪哉！所谓集体退党.txt,政党;质变;退党
