id,book,round,status,category,title,description,source_file,source_paragraph,source_path,keywords
LAT152-001,君子爱人以色,提取轮,待校对,文化,灵肉问题是人类特有的困境,神仙只有灵的问题，因为神仙有灵无肉；动物只有肉的问题，因为动物有肉无灵。灵肉都有的问题，只在人类发生，灵肉问题，只是人类的问题。,001.灵肉可以分家吗？.txt,2,《大李敖全集6.0》分章节\016.李敖祸台五十年庆祝十书\006.君子爱人以色\001.灵肉可以分家吗？.txt,灵魂;肉体;人类
LAT152-002,君子爱人以色,提取轮,待校对,文化,人的智慧解决肉体弱点却未解决灵肉冲突,人类本是动物出身，他在原始竞争中，肉体的本钱并不足：游不过鳄鱼、缠不过巨蟒、跑不过豺狼、打不过狮熊虎豹。一场混战下来，结局常是“人为万物之肉”。这时候，人类站起身来，开始头脑体操，最后自败部转入胜部冠军，成为万物之灵。灵呀灵的，到头来却发现不够灵，因为解决不了灵与肉的多边关系问题。,001.灵肉可以分家吗？.txt,5,《大李敖全集6.0》分章节\016.李敖祸台五十年庆祝十书\006.君子爱人以色\001.灵肉可以分家吗？.txt,智慧;肉体;灵魂
LAT152-003,君子爱人以色,提取轮,待校对,文化,宗教二元论以抬高灵魂贬低肉体,最早闹出这种问题来的，是西方中古前期的基督教。基督教的理论家和“文字警察”们，认为人类灵魂的永生，有赖于一个先决条件，就是对肉的控制。对肉的控制，本是哲学家、宗教家的一个老题目，但到了中古教棍手里，却变得走火入魔。中古教棍提出一种毫无根据的怪论，叫做“唯灵论”，或叫“灵魂至上论”，或叫“崇灵贬肉论”。这种怪论，不论怎么巧立名目，怎么叠床架屋，怎么演绎，它的基本论调，不外“灵”是高的、圣的、好的；“肉”是低的、邪的、坏的。这种灵上肉下发展的顶峰，可以达到肉的行为，足可全被灵给架空的魔术程度。一个学者型的教棍有次发为妙论，宣布只要在灵的方面不怀邪念，甚至可以摸修女的大奶奶（或小奶奶），而毫不犯淫罪。这就是说，肉的行为，只要一滴灵，就可以一点也不肉了！,001.灵肉可以分家吗？.txt,6,《大李敖全集6.0》分章节\016.李敖祸台五十年庆祝十书\006.君子爱人以色\001.灵肉可以分家吗？.txt,宗教;灵魂;肉体
LAT152-004,君子爱人以色,提取轮,待校对,文化,禁欲者的灵肉分离常以伪善收场,真这么柳派吗？恐怕大有问题。这种“目中有色，心中无色”的不近人情的唯灵论，它在灵的方面，成色如何、纯度如何，一细查教棍们狗屁倒灶的历史，便恍然大悟。经查自教皇以下，衮衮诸公，都不乏有私生子的纪录。私生子生下来，没人敢像李敖这样公然追认的，他们纷纷谎报，说这些小朋友是自己的侄儿或外甥（nephew），进而大加提拔，形成标准的“引用亲戚”（nepotism）现象。演变到跟他们没有生殖器关系的非公子哥儿，就难得出人头地。这种高度唯灵论者的低级趣味，把他们一海底捞，就原形毕露。所谓唯灵之灵，其实一点也不灵。,001.灵肉可以分家吗？.txt,8,《大李敖全集6.0》分章节\016.李敖祸台五十年庆祝十书\006.君子爱人以色\001.灵肉可以分家吗？.txt,禁欲;灵肉;伪善
LAT152-005,君子爱人以色,提取轮,待校对,情爱,灵肉分裂会使现代人两头落空,上面所写唯灵论的种种怪相，它的基本魔障，就在将人“灵”“肉”二分。误信灵肉二分的人，他们在生理构造上，好像多了一层“道德的横隔膜”。隔膜以上，是仁义道德、是上帝；隔膜以下，是男盗女娼、是魔鬼。他们认为，灵是清洁的；肉是肮脏的，因而崇灵贬肉。这种崇灵贬肉一蔓延，即使教棍以外，许多知识分子也大受感染，而绝对的灵上肉下起来。一位狂热拥护中国文化的大学教授，在课堂上，总用上部讲精神文明“存大理，去人欲”的经典文化；可是课堂下来，他却常用下部去反对经典中“采葑采菲，无以下体”的训示，而买肉青楼。不过可为这类教授开脱的是：灵肉的二分，倒不乏时代的背景，不能独责于他。中国古代的知识分子，他们真正灵肉一致的焦点，不是老婆，而是旧艺综合体——窑姐儿。这些日本艺妓的前身，她们不但会饮酒赋诗、小红低唱，同时还会柳腰款摆，“教君恣意怜”。不料后来世风日下，人心不古，人身亦不古，并且身心不再合一。女人“灵”的一部分，已上升到月满西楼的修道院；“肉”的一部分，已下降到江山楼的“卡紧卡紧”（快快）派，以致心物二元起来：形而上者有灵无肉，形而下者有肉无灵，前者启灵过份，后者泄欲太多，两相辉映，终于变成了现代的不灵不肉之人。目前我们眼之所见的现代人，十九都是不灵不肉的，而不是“灵肉合一”的，这是现代人的一大失败。,001.灵肉可以分家吗？.txt,12,《大李敖全集6.0》分章节\016.李敖祸台五十年庆祝十书\006.君子爱人以色\001.灵肉可以分家吗？.txt,灵肉;分裂;现代人
LAT152-006,君子爱人以色,提取轮,待校对,情爱,灵肉调和可以同时避免买春与罪恶感,我这里说现代人失败，并非说老祖宗们“灵肉合一”得成功，而是觉得：以现代人的进步和头脑清楚，理应比老祖宗们处理得高明、处理得漂亮、处理得达生近情、处理得和谐有致，可是细看之下，显然并不如此。现代人仍在灵上肉下里兜圈子，又不能不肉，结果只好在“灵魂纯洁”“肉体不纯洁”的迷宫里打转，在忏情与罪恶感之中周而复始。现代人一方面追寻琼瑶《窗外》的纯情派十七岁，一方面浪迹宝斗里巷内的人肉市场，这是他们最大的羞耻。真正的灵肉一致者，绝不如此。他的境界，是《列子》书中的“心凝形释”的境界，他发乎灵，止乎肉，但绝不花钱买肉。扬州二十四桥的诗人杜牧，形式上是逛窑子，实质上该是因妓谈情，因灵生肉。他若是花钱打炮的粗汉，也不会“赢得青楼薄倖名”了。现代买肉青楼的知识分子，实在无倖可薄，他们只是一团俗物，俗得连“摸修女的奶”的伪善都不配，——只该吃奶嘴！,001.灵肉可以分家吗？.txt,13,《大李敖全集6.0》分章节\016.李敖祸台五十年庆祝十书\006.君子爱人以色\001.灵肉可以分家吗？.txt,灵肉;调和;罪恶感
LAT152-007,君子爱人以色,提取轮,待校对,情爱,灵与肉应当互相辅助并保持平衡,这是多么匀衡的启示！真盼望这种启示，能够使我们灵中有肉、肉中有灵，从此既有灵感，也有肉感，在爱河与大化之中，俯仰一世。最后人人都美死了！美死了！美死了！那该多好！,001.灵肉可以分家吗？.txt,17,《大李敖全集6.0》分章节\016.李敖祸台五十年庆祝十书\006.君子爱人以色\001.灵肉可以分家吗？.txt,灵;肉;平衡
LAT152-008,君子爱人以色,提取轮,待校对,情爱,尘世的爱情比想象的天堂更真实,法朗士这本《泰绮思》是挖苦天主教的，但是，他借法非愚斯最后的哭喊，道出了神职人员的假面目与真觉悟：什么出世的上帝哪、什么天哪，都是狗屁，都赶不上人生在世和那男欢女爱！,002.“不见可欲”与“见可欲”.txt,3,《大李敖全集6.0》分章节\016.李敖祸台五十年庆祝十书\006.君子爱人以色\002.“不见可欲”与“见可欲”.txt,尘世;爱情;天堂
LAT152-009,君子爱人以色,提取轮,待校对,文化,用逃避世界实现禁欲是宗教的歧路,另一方面，《泰绮思》引发出一个主题。就是，如果神父只住在修道院中，根本远离女色、见不到女色，不“到世俗的中间去”，则那禁欲、苦修、出世的生活，就有“成功在望”的可能。这在宗教里，叫做“避世禁欲主义”(Ascetzcism)。这种主义，本是宗教中的歪道魔道，但在印度教里、在佛教里、在埃及诺斯替教派(Gnostics)里、在犹太以西尼教派(Essenes)里、以及在天主教里，都不乏此道。,002.“不见可欲”与“见可欲”.txt,4,《大李敖全集6.0》分章节\016.李敖祸台五十年庆祝十书\006.君子爱人以色\002.“不见可欲”与“见可欲”.txt,禁欲;逃避;宗教
LAT152-010,君子爱人以色,提取轮,待校对,人格,躲开诱惑不等于战胜诱惑,照《老子》的理论推知，要想不为女色所惑，唯一办法，就是看不见女色，眼不见心不烦，禁起欲来，方有可能。这种理论，从根救起，可谓与西方“避世禁欲主义”东西辉映。,002.“不见可欲”与“见可欲”.txt,7,《大李敖全集6.0》分章节\016.李敖祸台五十年庆祝十书\006.君子爱人以色\002.“不见可欲”与“见可欲”.txt,诱惑;逃避;战胜
