id,source_id,book,round,status,category,title,description,source_file,source_paragraph,source_path,keywords
LAT143-001,LAT143-001,李敖弄法集,校对轮,已校对,法权,守法者也应善用法律技术,《韩非子》说“儒以文乱法”，我却说“儒以文弄法”，盖法不可乱却可弄也。《史记》说“吏士舞文弄法”，弄法的古典意义，本指执法者而言，但今之执法者，已不弄法，他们悍然违法非法了，谁还要弄？结果呢，在法令上下工夫，肯弄它把它弄好的，反倒是守法者了。这本《李敖弄法集》，以春秋笔法逍遥法内、以知法犯法现身说法，可谓此道不二法门矣，欢迎大家效法。,《李敖弄法集》小引.txt,2,《大李敖全集6.0》分章节\015.雷霆法律类\003.李敖弄法集\《李敖弄法集》小引.txt,守法;弄法;法律技术
LAT143-002,LAT143-002,李敖弄法集,校对轮,已校对,法权,政治案件不能附加虚假的司法罪名,从软禁到监禁，我失去身体的自由，如今已过六年。对政治案本身，在这里我不想谈。但配合政治案，另外用司法案朝我头上扣卑鄙的罪名，对我外加案中案，杠上开花，我不能缄默！,001.一个联合造成的冤狱.txt,3,《大李敖全集6.0》分章节\015.雷霆法律类\003.李敖弄法集\001.一个联合造成的冤狱.txt,政治案件;司法罪名;缄默
LAT143-003,LAT143-004,李敖弄法集,校对轮,已校对,方法,受胁迫形成的证词应由自由陈述纠正,疑点2：刑警队胁迫证人伪证。如证人马淑芬抵美后，在“马淑芬亲笔证词”中翻供，指出：“……刑警队气氛离奇，本人又不明法律，且无律师在旁保护，为恐一被缠讼，将误行期。故在刑警队仓促所陈，多出之保留方式。但求一时息事宁人，多以问李敖为归。故紧迫之时，由刑警写定由本人签署之文件，若与本人在自由时空内自动表达之文件有出入者，自以后者为准，方合情理。”可见当时刑警队如何向证人胁迫不利于李敖的证词。,001.一个联合造成的冤狱.txt,6,《大李敖全集6.0》分章节\015.雷霆法律类\003.李敖弄法集\001.一个联合造成的冤狱.txt,胁迫证词;自由陈述;证人
LAT143-004,LAT143-005,李敖弄法集,校对轮,已校对,法权,当天连审带判会破坏审判正当性,疑点21：地方法院1972年6月12日，午前开庭一小时。然后即把我扣在法庭，说下午就要宣判，一滴水都不给我喝。三个小时后，就判我一年，但按1971年减刑条例减为半年。法官张迺良还得意的向我说：“我是留美的。□□□告错了罪名，你不成立诈欺罪，我用背信罪判你的。”（诈欺罪和背信罪本刑并无不同。）我奇怪他是在美国什么地方见到了不准被告请律师的法官？或是在美国什么地方见到了当天就可以连审带判的这种草率与“高速”？如果这样快，还要看守所干嘛？岂不只要法庭和监狱就够了？,001.一个联合造成的冤狱.txt,25,《大李敖全集6.0》分章节\015.雷霆法律类\003.李敖弄法集\001.一个联合造成的冤狱.txt,连审带判;防御权;草率审判
LAT143-005,LAT143-006,李敖弄法集,校对轮,已校对,法权,扣留上诉书会实质剥夺司法救济,疑点25：1972年6月12日，在我司法方面又被判决后，我疑云重重。7月10日，我写好上诉状，附信致□组长，问他是不是要上诉，请他“惠决是否转递”，并且告诉他上诉期限“17日截止”，信封上注明“最急件”，信没封口，因须先经军法处看守所政战室检查。信送出后，一直没有下文。因我寄的是“限时双挂号”，应该有回执。8月23日我托军法处看守所马士官长代查此信下落。下午，郭监狱官来，手里竟拿着我的上诉状和给□组长的信原件！郭监狱官表示：“抱歉，在办公厅，压在那儿！”——压了四十天，早过了上诉期限了，我当然明白这是有意阻止我上诉！,001.一个联合造成的冤狱.txt,36,《大李敖全集6.0》分章节\015.雷霆法律类\003.李敖弄法集\001.一个联合造成的冤狱.txt,上诉书;扣留;救济
LAT143-006,LAT143-007,李敖弄法集,校对轮,已校对,方法,送达证书可以检验传票真伪,疑点28：我确实知道高等法院发了一张1972年8月29日开庭的传票给我，但被军法处扣留，不发给我，也不通知我。这一违法，在高院1972年（上）诉字第1232号卷里一查即可证明——因为“送达证书”上不可能有我的签字！,001.一个联合造成的冤狱.txt,39,《大李敖全集6.0》分章节\015.雷霆法律类\003.李敖弄法集\001.一个联合造成的冤狱.txt,送达证书;传票;签字
LAT143-007,LAT143-008,李敖弄法集,校对轮,已校对,法权,不准查卷会使举证答辩失去依据,疑点38：高等法院钟法官不准我查卷。我告诉他：“我手边什么东西都不准带，你叫我如何举证、答辩？”他说：“那是你的事！”遂即宣布改期再审。,001.一个联合造成的冤狱.txt,49,《大李敖全集6.0》分章节\015.雷霆法律类\003.李敖弄法集\001.一个联合造成的冤狱.txt,查卷;答辩;举证
LAT143-008,LAT143-009,李敖弄法集,校对轮,已校对,法权,官员违法会同时引出政府的政治责任,1972年以来，客观局面有了很多的变化，政治作风听说也有修正。看守所政战室新来了冯辅导官，与以前各任大不相同，肯为囚犯设想。有一天，我跟他说：“八年来，代表政府对我承诺的大小官员至少有十一位，对我憾未履行承诺，至少有十五次。一个个都当时为了政治方便，乱开支票，事后人都不见了，推说是个人行为，政府不负责，其谁能信？政治学上公例，官员违法，官员须负法律责任，政府须负政治责任，给受害人补救，岂能以个人行为，一推了事？”冯辅导官说：“你多年不能看报，不清楚外面的变化，现在政风与以前大不相同了。新任的警总司令、新任的军法处处长，在人事更新的时候，你的冤狱不妨再提一下。”,001.一个联合造成的冤狱.txt,53,《大李敖全集6.0》分章节\015.雷霆法律类\003.李敖弄法集\001.一个联合造成的冤狱.txt,官员违法;法律责任;政治责任
LAT143-009,LAT143-012,李敖弄法集,校对轮,已校对,政治,政治迫害可能进一步衍生司法冤狱,这一司法方面的冤狱的形成，乃是清清楚楚由政治本案衍发而来，无政治本案即无此案中案，此不但我所明说，亦保安处办叛乱案人员所承认。在三十九点疑点中，,001.一个联合造成的冤狱.txt,59,《大李敖全集6.0》分章节\015.雷霆法律类\003.李敖弄法集\001.一个联合造成的冤狱.txt,政治迫害;司法冤狱;案中案
LAT143-010,LAT143-013,李敖弄法集,校对轮,已校对,法权,造成冤狱的机关负有主动补救责任,追究谁该受渎职处分是无益之举，但主动解决这一联合造成的冤狱，警总似有道义责任。,001.一个联合造成的冤狱.txt,62,《大李敖全集6.0》分章节\015.雷霆法律类\003.李敖弄法集\001.一个联合造成的冤狱.txt,冤狱;机关责任;补救
