id,book,round,status,category,title,description,source_file,source_paragraph,source_path,keywords
LAT099-001,胡适研究,提取轮,待校对,人格,身后追随更能验出忠诚,这真是一个含义深长的故事！这个故事在耶稣死后1900年，居然在台湾来了一出全新拷贝——胡适的亲爱的“彼得”们，纷纷露出了他们的嘴脸，他们和当年彼得不同的一点是：彼得还会羞惭痛哭，还会在日后做个传布耶稣思想的使徒，可是他们呢？他们都不会，他们只会在胡适的生日忌日里来一番“告朔饩羊”，对遗照三鞠躬以后，一哄而散，坐车回家。,《胡适研究》前记.txt,17,《大李敖全集6.0》分章节\012.人物研究类\001.胡适研究\《胡适研究》前记.txt,胡适;门生;忠诚
LAT099-002,胡适研究,提取轮,待校对,写作,论战只回应值得回应者,当然相对的，反对我的浪潮也就澎湃而来，它们的大本营就是我所谓的“三大‘评论’”：《政治评论》、《民主评论》和《世界评论》。在这些刊物上，我陆续遭到许许多多的攻击和谩骂，可是我实在懒得理他们。对《播种者胡适》的问题，我只写过一篇《为<播种者胡适>翻旧帐》的文字，来答复叶青先生和郑学稼先生，其他不入流的人和那些不入流的文字，我一概不理。即使叶、郑两先生，我也只答复一次，当他们第二次向我使出回马枪的时候，我也懒得辩驳了。,《胡适研究》前记.txt,24,《大李敖全集6.0》分章节\012.人物研究类\001.胡适研究\《胡适研究》前记.txt,论战;回应;取舍
LAT099-003,胡适研究,提取轮,待校对,方法,理解文章要追到基本思路,我为什么不再答复叶青先生和郑学稼先生？这是一个有意思的问题。我觉得对这两位先生，从文字上枝节上跟他们辩论是没有用的，也是不能了解他们的。要了解他们必须从他们的“基本思路”（Primordial motives and images）上一刀扎下，从“基本思路”上来探讨他们写文章时的理论背景和“心理运作”（mental operation）的过程。当我对两位先生过去的历史有所了解之后，当我恍然大悟他们的“前期快感”（fore-pleasure）是什么主义以后，我不禁阻止我自己说：“算了罢！放他们去罢！”,《胡适研究》前记.txt,25,《大李敖全集6.0》分章节\012.人物研究类\001.胡适研究\《胡适研究》前记.txt,基本思路;心理运作;理解
LAT099-004,胡适研究,提取轮,待校对,知识,史料封锁甚至隔绝收信人,据钱思亮先生告诉我，胡适先生死后，他整理遗稿，发现了一封胡先生读了《播种者胡适》后写给我的信，可惜这封信因为被胡先生的近亲好友“妥为保管（封锁？）”了，所以直到今天，我这个收信人还不能看到。,《胡适研究》前记.txt,32,《大李敖全集6.0》分章节\012.人物研究类\001.胡适研究\《胡适研究》前记.txt,书信;封锁;史料
LAT099-005,胡适研究,提取轮,待校对,人格,求真难免三面不讨好,我知道我这篇《播种者胡适》会三面不讨好：骂胡的人会说我捧胡，捧胡的人会说我骂胡，胡适本人也会对我不开心，这都是无可奈何的事。,《胡适研究》前记.txt,33,《大李敖全集6.0》分章节\012.人物研究类\001.胡适研究\《胡适研究》前记.txt,求真;褒贬;独立
LAT099-006,胡适研究,提取轮,待校对,方法,历史工作只问真相,好在我是搞历史的人，搞历史的人只晓得追求历史的真相，不计其他。胡适先生是我们这个时代里的一名朝山香客，他的所作所为、他的真面目，都对我们这个时代有重大的影响，这种影响，值得一个搞历史的人去结一结帐。基于这个理由，我除了写一部《胡适评传》外，决定再印行这本《胡适研究》。,《胡适研究》前记.txt,34,《大李敖全集6.0》分章节\012.人物研究类\001.胡适研究\《胡适研究》前记.txt,历史;真相;人物
LAT099-007,胡适研究,提取轮,待校对,写作,合传可以采用连环结构,第三篇《三人连环传》，是写梁启超、胡适、徐志摩三个人的。这种连环写法，也许可给传记文学开一个有趣的例子。,《胡适研究》前记.txt,37,《大李敖全集6.0》分章节\012.人物研究类\001.胡适研究\《胡适研究》前记.txt,合传;连环;传记
LAT099-008,胡适研究,提取轮,待校对,写作,少量文字也能承载深意,第四篇就是《胡适先生走进了地狱》。这篇不到一千字的文章，最为某些人所欣赏，他们觉得能用这样少的字数、刻画出这样多而深刻的意思，真是一件奇妙的事。我对这篇文章也颇得意。不料居然引起读者刘星先生的误会，在报上痛骂我，我只好把这种批评，请到这篇文章的背后，做为附录。,《胡适研究》前记.txt,38,《大李敖全集6.0》分章节\012.人物研究类\001.胡适研究\《胡适研究》前记.txt,短文;字数;深意
LAT099-009,胡适研究,提取轮,待校对,人格,拒绝合理修正是不虚心,第七篇《评介<丁文江的传记>》，也是一篇书评。对这本书缺点的指摘，我本已写了一封信给胡适先生，可是他在出版时都没有改正，我颇为失望，也颇觉得他在这一点上未免不够虚心，他只是笑嘻嘻地跟我说他看过我的信了，如此而已。总之，对《丁文江的传记》这本书，我觉得它是一本缺陷很多的传记。,《胡适研究》前记.txt,41,《大李敖全集6.0》分章节\012.人物研究类\001.胡适研究\《胡适研究》前记.txt,批评;修正;虚心
LAT099-010,胡适研究,提取轮,待校对,写作,文体束缚会损害精神自由,乍看起来，文学革命好像只是一种形式的改革，一种文字体裁的解放，其实形式和体裁对内容有重大的影响，形式和体裁的束缚会斲丧精神的自由，使良好的内容不能充分表现。所以文学革命既然被肯定，新思想和新精神必然会跟着到来。胡适首先看到这一点，他立刻把消极意味的“八不主义”改成了肯定语气，他告诉人们：,001.播种者胡适.txt,17,《大李敖全集6.0》分章节\012.人物研究类\001.胡适研究\001.播种者胡适.txt,文体;形式;精神自由
