id,book,round,status,category,title,description,source_file,source_paragraph,source_path,keywords
LAT053-001,李敖报刊集,提取轮,待校对,写作,翻译再造,莎士比亚的名作在中国，不乏有人翻译，甚至有的还以全集姿态出现，但是我们忍不住要说，那些译本不能代表真的莎士比亚。因为它们缺乏深厚的学力基础，缺乏伟大的透视力去穿透莎士比亚脑袋后面的灵光。真正的翻译，不是一个翻译匠的工作，真正的翻译是一种“再创造”。“再创造”的产品登峰造极以后，甚至比原装货还伟大，恰如那罗丹雕塑的萧伯纳造像，谁敢说这个造像不比老萧本人还伟大？,001.李敖与“编辑室报告”.txt,27,《大李敖全集6.0》分章节/007.采访序跋类/001.李敖报刊集/001.李敖与“编辑室报告”.txt,"莎士比亚,翻译,再创造"
LAT053-002,李敖报刊集,提取轮,待校对,人格,信念兑现,光从锲而不舍的一方面来说，梁先生这一大串译本就足以光照我们这个时代。一个文人，在乱世里，在天南地北的颠沛空间里，在二三十年的漫长时间里，他要锲而不舍，要坚忍不拔，要为他早年时代的一个心愿与信念殉道。他不在乎经济支援的困扰，不在乎同道朋友的放弃，不在乎无耻小人骂他“包办”的诽谤，他不在乎一切，他要前进、前进，直到把他的心愿与信念完满兑现。,001.李敖与“编辑室报告”.txt,29,《大李敖全集6.0》分章节/007.采访序跋类/001.李敖报刊集/001.李敖与“编辑室报告”.txt,"梁实秋,翻译,锲而不舍"
LAT053-003,李敖报刊集,提取轮,待校对,知识,论学无情,今年3月26日，是前台湾大学校长傅孟真先生的七十诞辰，为了纪念这一位学人，我们特别发表了傅孟真先生与友人论学的七封信件。孟真先生的质直刚毅，和为学的一丝不苟，很值得后学者的景仰。从这七封信件中，我们可以看到前辈学人的风范。他们即使在朋友之间，为一个学术问题，也能够不顾情面、不惜时间的往复辩论。这种精神对后学者应当有所启示，尤其在学术界充满乡愿作风的今天，这几封信，更有刊布的价值。（第八十九期）,001.李敖与“编辑室报告”.txt,39,《大李敖全集6.0》分章节/007.采访序跋类/001.李敖报刊集/001.李敖与“编辑室报告”.txt,"傅斯年,学术辩论,乡愿"
LAT053-004,李敖报刊集,提取轮,待校对,法权,把人当人,错误的马克思主义，无效果的集权政权，这是戕害人性的两把利刃，任何戕害人性的政权，任何把人不当人的政权都不会久长的。海耶克教授的这段话，提供给我们反共的真正目的，和反共的正确方法。（九六期）,001.李敖与“编辑室报告”.txt,54,《大李敖全集6.0》分章节/007.采访序跋类/001.李敖报刊集/001.李敖与“编辑室报告”.txt,"海耶克,自由,人性"
LAT053-005,李敖报刊集,提取轮,待校对,政治,权力分散,这个月的封面人物，我们特别介绍土耳其现任总统古尔塞勒将军。他一生的英雄事迹，并不值得我们重视；我们所重视的，是一位从权力里钻出来的人物竟能分散他的权力；一位凭革命取得政权的人物竟能恪守宪法的拘束；一位靠枪杆起家的军人竟能遵奉民主的传统。这样的人物，世界能有几个？,001.李敖与“编辑室报告”.txt,57,《大李敖全集6.0》分章节/007.采访序跋类/001.李敖报刊集/001.李敖与“编辑室报告”.txt,"古尔塞勒,分权,民主传统"
LAT053-006,李敖报刊集,提取轮,待校对,写作,作家挑战,我们认为：“暴得大名”的琼瑶女士是应该醒醒了，一个作家，如果仅仅以“媚世”的作品来取悦群众，这种做法是卑下的，不可取的。在此时此地，拿笔杆的人必须面对现实，向愚蠢、软弱和盲目挑战，绝不能再躲在烟雨濛濛的象牙塔里去做他的六个梦。（第九十三期）,001.李敖与“编辑室报告”.txt,62,《大李敖全集6.0》分章节/007.采访序跋类/001.李敖报刊集/001.李敖与“编辑室报告”.txt,"琼瑶,媚世,现实"
LAT053-007,李敖报刊集,提取轮,待校对,知识,证据修正,费正清不是故步自封的人，对于中国问题的看法，他始终能接受新证据的引导而修正他的观点，所以对这位“中国通”，我们似乎可以用“刮目”的态度来看他和批评他。（第七十八期）,001.李敖与“编辑室报告”.txt,70,《大李敖全集6.0》分章节/007.采访序跋类/001.李敖报刊集/001.李敖与“编辑室报告”.txt,"费正清,证据,观点"
LAT053-008,李敖报刊集,提取轮,待校对,人格,狂狷之道,历史上的特立独行之士，大抵非狂即狷，狂者进取，狷者有所不为，1952年诺贝尔和平奖金的得奖者，1954年的世界风云人物的主要候选人（最后是美国国务卿杜勒斯当选）、《文星》第六期的封面人物史怀哲博士就是一个道地的狂狷之士。这位被推为当代最伟大的人道主义者，今年已经九十出头了，但他还是活得那么硬朗，石缦仪女士在本期《文星》有他的最近报导。《文星》另一位封面人物，高龄九十四岁的美国元老政治家伯纳·巴鲁克于6月20日 因心脏病于其纽约市寓所逝世，他的生平在九十一期《文星》有详尽的介绍。这两位老头子活了那么一大把年纪，可敬的是依然还保持着这份狂狷之气。在我们中国不论活着的，还是死掉的，又有几人能保留“有所进取，亦有所不取”，“有所不为，尔后可以有为”的狂狷之道呢？（第九十三期）,001.李敖与“编辑室报告”.txt,74,《大李敖全集6.0》分章节/007.采访序跋类/001.李敖报刊集/001.李敖与“编辑室报告”.txt,"史怀哲,巴鲁克,狂狷"
LAT053-009,李敖报刊集,提取轮,待校对,法权,司法革新,为了响应郑彦棻部长“为改进审检业务而共同努力”的呼吁，为了推进社会迈向法治大道，《文星》自下一期开始，针对司法的革新，我们要做一系列的评论，由李敖先生领头做事实上的现身说法，并由陆啸钊先生做法理上的阐释，对司法界的害群之马，我们要一一予以迎头痛击。同时我们要求各界切身遭受司法不公的戕害者，提供给我们真实的资料。（第九十八期）,001.李敖与“编辑室报告”.txt,90,《大李敖全集6.0》分章节/007.采访序跋类/001.李敖报刊集/001.李敖与“编辑室报告”.txt,"司法改革,现身说法,法理"
LAT053-010,李敖报刊集,提取轮,待校对,法权,批评恶法,因此，法律的批评是必要的，唯有批评，才有进步，唯有对恶法的迎头痛击，才能建立合乎理想、进步的规律。,001.李敖与“编辑室报告”.txt,94,《大李敖全集6.0》分章节/007.采访序跋类/001.李敖报刊集/001.李敖与“编辑室报告”.txt,"法治,法律批评,恶法"
