id,source_id,book,round,status,category,title,description,source_file,source_paragraph,source_path,keywords
LAT142-001,LAT142-001,李敖刀笔集,校对轮,已校对,写作,法律写作应帮助法网恢复效力,中国近代有所谓“刀笔精华”一类书出版，教人打官司，迹其所为，盖“刀笔吏”之流亚，不足登堂入法。但今日法网灰灰而不恢恢，亦令人忧虑。有识之士如李敖者深感“刀笔精华”虽不可取，但“新刀笔精华”却不可无，这本《李敖刀笔集》就是这样一个范本。从这本书中，你不但可以看到李敖恢复了恢恢的法网，并且张开天网，也让它恢恢起来。——正义之士的快意就在这里。斯文在兹，斯法在焉。,《李敖刀笔集》小引.txt,2,《大李敖全集6.0》分章节\015.雷霆法律类\002.李敖刀笔集\《李敖刀笔集》小引.txt,法律文书;法网;正义
LAT142-002,LAT142-002,李敖刀笔集,校对轮,已校对,方法,结合具体文章线索可以确认影射对象,二、自诉人年来于中西文化论争中，因认非“全盘西化”不足以救中国，是故提倡西化极力，每见于文字之中。徐复观所指“小疯狗”三字，显系指自诉人而言，而自诉人曾于《文星》八十二期撰写《〈教育与脸谱〉序幕》一文，中间即指出“沈刚伯拒绝朱光潜到台大任教一节”（证据三），从而徐复观所称：“被人豢养之小疯狗”“利用一个特殊学生”“李×”均系指自诉人，并无其他任何人可以适用。,001.告徐复观的状子.txt,10,《大李敖全集6.0》分章节\015.雷霆法律类\002.李敖刀笔集\001.告徐复观的状子.txt,具体线索;影射;对象
LAT142-003,LAT142-003,李敖刀笔集,校对轮,已校对,写作,李敖的写作本于自己的独立见解,三、自诉人撰文著书，均系本自一己独立之见解，徐复观谓自诉人系“受人豢养”“被人利用”“被传授只咬无权无势的人的心法”“意思要请洋人来开刀，以便在精神上完全切断民族团结的纽带，完成他们‘是汉奸的奴才’的目的”，均足以毁损自诉人之人格，并已构成《刑法》第310条诽谤罪之构成要件。,001.告徐复观的状子.txt,11,《大李敖全集6.0》分章节\015.雷霆法律类\002.李敖刀笔集\001.告徐复观的状子.txt,独立写作;受人利用;人格
LAT142-004,LAT142-005,李敖刀笔集,校对轮,已校对,法权,指控他人不法胁迫必须有事实基础,在《刑法》上，“不法之威胁手段”，就是强暴胁迫。《刑法》分则中妨害公务罪，有强暴胁迫；妨害投票罪，有强暴胁迫；妨害秩序罪、脱逃罪，有强暴胁迫；妨害风化罪、妨害农工商罪，有强暴胁迫；抢夺、强盗罪，有强暴胁迫……李敖的行为哪一点够得上“强暴胁迫”？哪一点称得上“不法手段”？这不是存心在毁损自诉人的人格吗？徐复观、洪炎秋这种既有相互意思联络，又存心共同侮辱的罪行，依《刑法》第28条第309条的规定，已经构成了妨害名誉罪的共同正犯。为此状请钧院鉴核，迅传徐复观、洪炎秋到庭，处以应得的罪。,002.告洪徐一状.txt,10,《大李敖全集6.0》分章节\015.雷霆法律类\002.李敖刀笔集\002.告洪徐一状.txt,不法胁迫;事实基础;名誉
LAT142-005,LAT142-006,李敖刀笔集,校对轮,已校对,方法,割裂证据违反经验法则,等话，却轻轻放过，一字不提，这是多么明显的“故出人罪”的手法呵！这种任意取舍、割裂文字的手法，很明显的，完全违背了判断证据所必要的“经验法则”，而是原审推事孙嘉禄先生“个人主观上”的只见复数而不见单数的主观！（请参看三十一年上字第1312号判例）,003.所谓“小疯狗”与法律.txt,16,《大李敖全集6.0》分章节\015.雷霆法律类\002.李敖刀笔集\003.所谓“小疯狗”与法律.txt,割裂证据;经验法则;自由心证
LAT142-006,LAT142-007,李敖刀笔集,校对轮,已校对,方法,判决既采信指涉对象就不能又说无法推知,这段话，已明明指出，被告徐复观在原审中已直承不讳他所诽谤的文字中，“一两条小疯狗”系对我而发！原审判决既采信了这一事实，则诽谤的对象业已确定，怎么又能说“其不特定之多数读者，亦无从推知”诽谤文字不是指我呢？由此可生这样的疑问：,003.所谓“小疯狗”与法律.txt,19,《大李敖全集6.0》分章节\015.雷霆法律类\002.李敖刀笔集\003.所谓“小疯狗”与法律.txt,指涉对象;判决矛盾;推知
LAT142-007,LAT142-008,李敖刀笔集,校对轮,已校对,方法,对多数读者的认定也需要调查证据,二、原审法院究竟根据什么证据，来足以认定“其不特定之多数读者”“无从推知”诽谤文字不是指的是我？“多数读者”既是“不特定”的，那么原审审判推事孙嘉禄先生究竟根据什么调查和证据来说这样一口咬定的空言？究竟用了什么查证手续？什么人证物证？什么社会学、统计学上的理论来写下“事证至明”这样异常确定的四个字？,003.所谓“小疯狗”与法律.txt,21,《大李敖全集6.0》分章节\015.雷霆法律类\002.李敖刀笔集\003.所谓“小疯狗”与法律.txt,多数读者;调查;证据
LAT142-008,LAT142-009,李敖刀笔集,校对轮,已校对,方法,后续传播结果可以证明影射对象可识别,上面这些证据，都是因被告徐复观连续诽谤文字所引起的显然恶劣的结果，如“疯狗”、如“汉奸的奴才”、如“李敖系以诽谤为专业”等等，都足以使“不特定之多数读者”“推知”（甚至一望而知）是指我本人，这都是非常明确的证据。,003.所谓“小疯狗”与法律.txt,29,《大李敖全集6.0》分章节\015.雷霆法律类\002.李敖刀笔集\003.所谓“小疯狗”与法律.txt,传播结果;影射对象;识别
LAT142-009,LAT142-011,李敖刀笔集,校对轮,已校对,方法,前后文的意思联络可以确定影射对象,等话显然有“意思之联络”。被告徐复观既承认以“李×”两字指我，那么前段的“一个特殊学生”也显然指我而言，从而“利用”、“指使”等字都是十足否定我个人独立人格的诽谤语句。而这些“利用”、“指使”的诽谤语句，在原审判决中居然都不论罪，这哪里算是公平呢？,003.所谓“小疯狗”与法律.txt,42,《大李敖全集6.0》分章节\015.雷霆法律类\002.李敖刀笔集\003.所谓“小疯狗”与法律.txt,前后文;意思联络;影射
LAT142-010,LAT142-012,李敖刀笔集,校对轮,已校对,法权,法院不得忽略与判决基础有关的重要证据,这段判决更令人大惑不解了！原来我在自诉中引证《废人废话》介绍文的事，目的在举证被告徐复观的诽谤文字，已足以使“不特定的”第三人一望而知或推知是我本人，此外，“且已显然引起恶劣之结果”。在原审言词辩论中，我曾请求传洪炎秋先生出庭作证，但审判推事孙嘉禄先生却置之不理；言词辩论终结后，我又挂号寄上洪炎秋先生的证明信，也没得到任何斟酌或重开辩论，这显然是漠视“与判决基础显有重要关系”的重要证据！（请参看二十一年上字第87号判例）,003.所谓“小疯狗”与法律.txt,46,《大李敖全集6.0》分章节\015.雷霆法律类\002.李敖刀笔集\003.所谓“小疯狗”与法律.txt,关键证据;审理;判决基础
LAT142-011,LAT142-013,李敖刀笔集,校对轮,已校对,法权,法院不能对未被起诉者判定责任,更使人莫名其妙的，是就原审审判推事孙嘉禄先生不但漠视在《废人废话》一书上所应认定的证据，反倒扯来“无以证明其与被告有意思之联络”一段不知所云的判决！原审审判推事何不想想：我本人并没有以台中中央书局、洪炎秋先生来跟被告徐复观作为共同被告呀！中央书局、洪炎秋先生没有被我告了一状，却被法官判了一下，这是何等妙事！,003.所谓“小疯狗”与法律.txt,47,《大李敖全集6.0》分章节\015.雷霆法律类\002.李敖刀笔集\003.所谓“小疯狗”与法律.txt,法院;未被起诉者;责任
LAT142-012,LAT142-014,李敖刀笔集,校对轮,已校对,方法,证据用途必须按照举证目的理解,就法理而论，中央书局、洪炎秋先生在《废人废话》书面夹页中对我的诽谤文字，是属于另一案件的，这是常识，更是稍知法理的人所该知道的常识。我在自诉状中所举证的，是以《废人废话》一书为例，从而证明“不特定的”第三人亦足以“推知”（甚至一望而知），被告徐复观诽谤文字中所谓的“一两条小疯狗”、“这条小疯狗”、“这种小疯狗”都是指李敖，最后造成“被封为‘小疯狗’”的恶劣结果。原审判决没有弄清我引证《废人废话》的局限意义，却反过来硬判了中央书局、洪炎秋先生一下，显然是不正确的。,003.所谓“小疯狗”与法律.txt,48,《大李敖全集6.0》分章节\015.雷霆法律类\002.李敖刀笔集\003.所谓“小疯狗”与法律.txt,证据用途;举证目的;理解
LAT142-013,LAT142-015,李敖刀笔集,校对轮,已校对,法权,讽示影射譬喻和隐名都可能构成诽谤,三、我对被告徐复观的连续诽谤要一一追究到底。我要使他知道“骂了人，不要想赖账”！他如果不能有“好汉做事好汉当”的精神，而软弱得想狡赖，法理如在，他最后也休想侥幸逃脱。我要使他知道在文明国家的法律中，即使“讽示”、“影射”、“譬喻”、“隐名”等等，也都构成诽谤（如Grant v. Reader's Digest Assen案、Morgan v. Bulletin Co.案、Cassidy v. Daily Mirror Newspaper Ltd.案等等都是），我要教他知道什么是Innuendo、Lidelous per quod的精义所在，并且使他知道虽然他在民国五十年琉公圳分尸案中被控诽谤幸脱，最后被柳哲生少将饶恕，可是这回我决不饶他！,003.所谓“小疯狗”与法律.txt,52,《大李敖全集6.0》分章节\015.雷霆法律类\002.李敖刀笔集\003.所谓“小疯狗”与法律.txt,影射;隐名;诽谤
LAT142-014,LAT142-018,李敖刀笔集,校对轮,已校对,法权,把被告改成自诉人会改变整个案情,谁都知道，在诉讼程序中，自诉人和被告是站在两个截然不同的地位的。一个攻击，一个防御。任何一方的言词，如果移到另一方的头上，整个案情的情节就完完全全变了，像这样有重大影响全案情节的文字，是绝不能以“文字误写”这四个字，轻描淡写地扯过去的。推事孙嘉禄似乎不明白这样浅显的法律知识，因此他居然写下“‘被告’两字系‘自诉人’三字之误写”这一所谓裁定！真是笑话笑话！,004.就一张台中地方法院的刑事裁定说说一个法官的法律知识.txt,52,《大李敖全集6.0》分章节\015.雷霆法律类\002.李敖刀笔集\004.就一张台中地方法院的刑事裁定说说一个法官的法律知识.txt,诉讼主体;案情;文字更正
LAT142-015,LAT142-019,李敖刀笔集,校对轮,已校对,法权,文字错误只有不影响案情时才可更正,释字第43号的解释文，很明显地是指一种非常特定的错误：张三写做张四，还必须没有张四这个人，才可认为是文字错误。而在本案中，“被告在自诉中指述”，可以构成“被告”在审判中的自白，若把指述者换成“自诉人”，则在自诉中的指述，只变做一种普通的攻击手段罢了。推事孙嘉禄想开脱徐复观的罪名，用的手法也太不高明了。,004.就一张台中地方法院的刑事裁定说说一个法官的法律知识.txt,57,《大李敖全集6.0》分章节\015.雷霆法律类\002.李敖刀笔集\004.就一张台中地方法院的刑事裁定说说一个法官的法律知识.txt,文字错误;案情;更正
LAT142-016,LAT142-021,李敖刀笔集,校对轮,已校对,法权,判决宣示后法院不得自行更正重要事项,孙嘉禄的裁定更正，依法根本是无效的，释字第43号的解释，仅指不影响案情的“文字误写”，做不了孙嘉禄违法裁定的挡箭牌的。判决一经宣示，对原判决的法院有绝对的羁束力，如对这样重要的事项，竟可以“文字误写”来更正，那么法院的尊严何在？司法的威信又何在？这种出尔反尔的做法，别说想一手遮盖天下人的耳目，就是我区区李敖这一关，也别想过得去。,004.就一张台中地方法院的刑事裁定说说一个法官的法律知识.txt,65,《大李敖全集6.0》分章节\015.雷霆法律类\002.李敖刀笔集\004.就一张台中地方法院的刑事裁定说说一个法官的法律知识.txt,判决宣示;误写;重要事项
LAT142-017,LAT142-022,李敖刀笔集,校对轮,已校对,方法,庭审新闻记录可以补强法庭事实,其实被告徐复观在审问中的指述，推事孙嘉禄要想帮徐复观赖也赖不了。旁听席上有不少记者先生，他们在报纸上的记载，已经把徐复观的指述，写得明明白白的了。,004.就一张台中地方法院的刑事裁定说说一个法官的法律知识.txt,67,《大李敖全集6.0》分章节\015.雷霆法律类\002.李敖刀笔集\004.就一张台中地方法院的刑事裁定说说一个法官的法律知识.txt,庭审记录;新闻;法庭事实
LAT142-018,LAT142-024,李敖刀笔集,校对轮,已校对,方法,同意道歉可以反证影射对象,这些证据都十足说明了被告徐复观无法巧饰后而露出的自白。试问他若真的骂的不是我，他又何必同意“向李敖道歉”？道歉干吗？,004.就一张台中地方法院的刑事裁定说说一个法官的法律知识.txt,75,《大李敖全集6.0》分章节\015.雷霆法律类\002.李敖刀笔集\004.就一张台中地方法院的刑事裁定说说一个法官的法律知识.txt,道歉;反证;指涉对象
