id,book,round,status,category,title,description,source_file,source_paragraph,source_path,keywords
LAT137-001,给台湾人难看,提取轮,待校对,方法,历史宣传只能瞒过不了解史实的人,这些话，对不知道历史的小市民而言，也许有点瞒天过海效果；可是，对历史行家而言，就休想过关。,001.孙子媚国民党，爷爷媚日本人.txt,8,《大李敖全集6.0》分章节\014.台湾史政类\006.给台湾人难看\001.孙子媚国民党，爷爷媚日本人.txt,历史宣传;史实;检验
LAT137-002,给台湾人难看,提取轮,待校对,方法,版本改题可以暴露作者的政治迁就,在这原版的《台湾通史》里，连横敦请前任日本台湾总督明石元二郞题“温故知新”、时任日本台湾总督田健治郎题“名山绝业”、台湾银行日本“头取”中川白云题“文献可征”。且上册卷四原名“独立纪”，改为“过渡纪”。可见其“民族大义”，已不无可议。,001.孙子媚国民党，爷爷媚日本人.txt,10,《大李敖全集6.0》分章节\014.台湾史政类\006.给台湾人难看\001.孙子媚国民党，爷爷媚日本人.txt,版本;改题;政治迁就
LAT137-003,给台湾人难看,提取轮,待校对,方法,题辞的评价必须连同作者隐去的背景考察,当然，日后在中国版里就不一样了。他请国学大师章太炎品题。1927年1月，章太炎在《台湾通史题辞》里说：“台湾在明时，无过海中一浮岛。日本荷兰更相夺攘，亦但羁縻不绝而已，未足云建置也。自郑氏受封，开府其地，孑遗士女，幅凑于赤嵌，锐师精甲，环列而守，为恢复中原根本，然后屹然成巨镇焉。郑氏系于明，明系于中国，则台湾者实中国所建置，其后属清、属日本，视之若等夷。台湾无德于清，而汉族不可忘也，余始至台湾，求所谓遗民旧德者，千万不可得一二，今观雅堂之有作也，庶几遇其人欤？”在这一题辞里，章太炎虽坦白写出“台湾无德于清，而汉族不可忘也”的真相，但他却“遇人不淑”，被连雅堂摆了一道——他不知道他是继日本总督品题的“第一本通史”做“立言”的，他若知道，早气死了。,001.孙子媚国民党，爷爷媚日本人.txt,11,《大李敖全集6.0》分章节\014.台湾史政类\006.给台湾人难看\001.孙子媚国民党，爷爷媚日本人.txt,题辞;背景;评价
LAT137-004,给台湾人难看,提取轮,待校对,人格,有史学著作不等于具有民族气节,《台湾新闻报》称连横为“日本铁蹄下威武不屈的台湾人”，自是胡说八道。连横此人虽有史学著作属实，写得也自成一家之言，但“威武不屈”，未之闻也！,001.孙子媚国民党，爷爷媚日本人.txt,13,《大李敖全集6.0》分章节\014.台湾史政类\006.给台湾人难看\001.孙子媚国民党，爷爷媚日本人.txt,史学著作;民族气节;评价
LAT137-005,给台湾人难看,提取轮,待校对,写作,官办媒体歪曲历史时应公布原始资料,昨天看到省营官办的报纸，大捧连战以上三代，愈看愈火，乃决定公布林献堂秘密日记等资料于下：,001.孙子媚国民党，爷爷媚日本人.txt,15,《大李敖全集6.0》分章节\014.台湾史政类\006.给台湾人难看\001.孙子媚国民党，爷爷媚日本人.txt,官办媒体;原始资料;历史
LAT137-006,给台湾人难看,提取轮,待校对,写作,被埋没的正义人物要靠史料重新显现,以上资料，都从不同角度看到连横的一些媚日言行。证明了台湾人中毕竟有正义之士，只是于今被埋没而已。,001.孙子媚国民党，爷爷媚日本人.txt,34,《大李敖全集6.0》分章节\014.台湾史政类\006.给台湾人难看\001.孙子媚国民党，爷爷媚日本人.txt,正义人物;史料;历史
LAT137-007,给台湾人难看,提取轮,待校对,人格,政治人物面对旧日指控不能以沉默和开脱过关,连战之事，前几年省议员曾据我的揭发而询问他，他顾而不言。这次彭明敏回来，似有为连战开脱的口气，殊为可笑也。,002.连战的“台独”前科.txt,12,《大李敖全集6.0》分章节\014.台湾史政类\006.给台湾人难看\002.连战的“台独”前科.txt,政治人物;指控;开脱
LAT137-008,给台湾人难看,提取轮,待校对,方法,故意拖延可以消磨债权人并压低偿债数额,辜振甫“出此上策”的绝招是，他有意使他老弟的债务鱼烂河决，弄成不可收拾的局面，这时他再来收拾。这样一方面可使债权人气衰而竭；一方面又可压低债额，以打折偿还。试看辜振甫将债务拖延不决，债权人无奈走上申告拍卖之途，结果辜伟甫的台北市凉州街一块时价五千万元以上的土地，以拍卖价二千五百万元判定，又以第四次拍卖底价一千九百五十万元卖出，相差三千万元以上，也就是说，以时价的四成以下卖出。试问这种一转手就三千万的损失，受害人又是谁呢？,003.辜振甫的信誉问题.txt,7,《大李敖全集6.0》分章节\014.台湾史政类\006.给台湾人难看\003.辜振甫的信誉问题.txt,拖延;债权人;偿债
LAT137-009,给台湾人难看,提取轮,待校对,人格,评价信誉要看承诺之后的实际行为,上面的故事，说明了辜振甫是一个什么样的人，更说明了这种人的信誉是什么。,003.辜振甫的信誉问题.txt,8,《大李敖全集6.0》分章节\014.台湾史政类\006.给台湾人难看\003.辜振甫的信誉问题.txt,信誉;承诺;行为
LAT137-010,给台湾人难看,提取轮,待校对,方法,评论公共事件要校准责任对象并补足背景,从这几段叙述里，黄怡简明扼要的论断了7月6日荣星花园的砍树行为。不过，黄怡以“辜家”为论断范围，失之过宽；以“辜宽敏”为点名对象，失之又过窄。她的精彩论断，如能配合上背景资料，那就更完美了。,004.辜振甫砍掉了什么？.txt,3,《大李敖全集6.0》分章节\014.台湾史政类\006.给台湾人难看\004.辜振甫砍掉了什么？.txt,公共事件;责任对象;背景
