id,book,round,status,category,title,description,source_file,source_paragraph,source_path,keywords
LAT153-001,只爱一点点,提取轮,待校对,情爱,钟情也会使人误入魔障和歧途,古人说太上忘情，最下不及于情，情之所钟，正在我辈。但是我辈中人，钟情之事，却每入魔障、误入歧途。,001.不爱那么多，只爱一点点.txt,2,《大李敖全集6.0》分章节\016.李敖祸台五十年庆祝十书\007.只爱一点点\001.不爱那么多，只爱一点点.txt,钟情;魔障;歧途
LAT153-002,只爱一点点,提取轮,待校对,情爱,爱情本应是纯快乐而不该掺入痛苦,魔障与歧途之尤者，就是把爱情搅成痛苦之事，这是最要不得的。其实，男欢女爱是人类最大的快乐，这种快乐，是纯快乐，不该掺进别的，尤其不该掺进痛苦。中国的一位哲人给朋友写扇面，他写——,001.不爱那么多，只爱一点点.txt,3,《大李敖全集6.0》分章节\016.李敖祸台五十年庆祝十书\007.只爱一点点\001.不爱那么多，只爱一点点.txt,爱情;快乐;痛苦
LAT153-003,只爱一点点,提取轮,待校对,情爱,为爱情痛苦暴露眼光心胸和方法的狭窄,我认为他全错了。在爱情上痛苦是一种眼光狭小的表示、一种心胸狭小的表示、一种发生了技术错误的表示。真正的第一流的人，是不为爱情痛苦的，像一位外国诗人所说的——,001.不爱那么多，只爱一点点.txt,6,《大李敖全集6.0》分章节\016.李敖祸台五十年庆祝十书\007.只爱一点点\001.不爱那么多，只爱一点点.txt,爱情;痛苦;方法
LAT153-004,只爱一点点,提取轮,待校对,情爱,爱情高手应有情而不滞于得失,有的人恐惧爱情带给他的痛苦，因而逃避爱情，“且喜无情成解脱”。其实“无情”并不能真的“解脱”，即使有所“解脱”，也不算本领，只能算是头埋沙中的鸵鸟。真正此中高手，不是“无情”，而是非常“有情”、“多情”的。只是高手在处理爱情态度上，非常洒脱，得固欣然，失亦可喜；来既欢迎，去也欢送，甚至洒脱得送玫瑰花以为欢送，这种与女人推移、而不滞于尤物的洒脱，才是唯一正确的态度。,001.不爱那么多，只爱一点点.txt,16,《大李敖全集6.0》分章节\016.李敖祸台五十年庆祝十书\007.只爱一点点\001.不爱那么多，只爱一点点.txt,爱情;洒脱;得失
LAT153-005,只爱一点点,提取轮,待校对,情爱,适可而止也是高明的爱情境界,洒脱的一个重要关键是，高手处理爱情，并不以做到极致为极致。如果情况只适合“少食多餐”、“蜻蜓点水”、“似有若无”、“虎头蛇尾”、“迷离惚恍”、“可望而不可即”，……其实适可而止的态度，也是一种极高明的爱情境界。1974年，我在牢中有一首诗——《只爱一点点》，最能表达出高手的基本态度：,001.不爱那么多，只爱一点点.txt,17,《大李敖全集6.0》分章节\016.李敖祸台五十年庆祝十书\007.只爱一点点\001.不爱那么多，只爱一点点.txt,爱情;适可而止;境界
LAT153-006,只爱一点点,提取轮,待校对,情爱,爱情只是人生一部分而不该成为全部,在这首诗中，我用类似“登徒子”（philanderer）的玩世态度，洒脱地处理了爱情的乱丝。我相信，爱情本是人生的一部分，它应该只占一个比例而已，它不是全部，也不该日日夜夜时时刻刻扯到它。一旦扯到，除了快乐，没有别的，也不该有别的。只在快乐上有远近深浅，绝不在痛苦上有纠缠不清，这才是最该有的“智者之爱”。古人说智者乐水，女人，水也，任凭水之变动不居，你却顾而乐之，水来水去，这样才配情之所钟啊！,001.不爱那么多，只爱一点点.txt,30,《大李敖全集6.0》分章节\016.李敖祸台五十年庆祝十书\007.只爱一点点\001.不爱那么多，只爱一点点.txt,爱情;人生;比例
LAT153-007,只爱一点点,提取轮,待校对,写作,翻译可以把甜蜜爱情改写成怅惘哀愁,这部电影英文原名是《甜蜜的十一月》，中文译名是《寂寞小阳春》，从原名和译名上，就看出两种不同的境界。《甜蜜的十一月》是写十一月间的甜蜜生活、是指十一月后的甜蜜回忆；但《寂寞小阳春》却只是指十一月后的怅惘与哀愁，对女孩子说来是物是人非；对男孩子说来是时过境迁；对两个人说来是空留回忆、生离死别。,002.“唯有恋得短暂，才能爱得永恒”.txt,3,《大李敖全集6.0》分章节\016.李敖祸台五十年庆祝十书\007.只爱一点点\002.“唯有恋得短暂，才能爱得永恒”.txt,翻译;爱情;境界
LAT153-008,只爱一点点,提取轮,待校对,情爱,相处太久会使第一流爱情褪色,早在看这部电影前许多年，我就有一首看来玩世的诗：“三月换一把，爱情如牙刷，但寻风头草，不觅解语花。”在基本理论上，我的诗境其实正与这部电影暗合，我那种强制性的三月一换的爱情方法论，正是这个可爱的女孩子一月一换。但在理论的坚实方面，我比她强，因为她是在得了绝症以后才如此绝情，如此想以最后的人生岁月，生张生魏一番，在快速送往迎来之中，所于所遇，暂得于己，快然自足，早知死之将至。及其所之未倦，情随人迁，不惶惑慨矣；而我却未得绝症，却欲生分，与人之相与，俯仰三月，或取诸怀抱，晤言一室之内；或因寄所托，放浪形骸之外，虽取舍万殊，情人不同，但向之所欣，俯仰之间，已为陈迹，移情别恋，早在太上境界之中。古人说太上忘情，其实忘情不是不去恋爱，而是恋爱中能够及时断情绝情。第一流的爱情往往是短暂的、新奇的、凄迷的、神秘的。……当两人相处得太熟太久的时候，第一流的爱情，就会褪色。爱情的坟墓，岂特结婚而已，不讲技巧的超过三个月，坟墓的土壤，就开挖了。,002.“唯有恋得短暂，才能爱得永恒”.txt,4,《大李敖全集6.0》分章节\016.李敖祸台五十年庆祝十书\007.只爱一点点\002.“唯有恋得短暂，才能爱得永恒”.txt,相处;爱情;褪色
LAT153-009,只爱一点点,提取轮,待校对,情爱,恋得短暂才能爱得永恒,如果我真的想“爱得永恒”，我一定去“恋得短暂”，因为只有从生离死别中，才有第一流的爱情。,002.“唯有恋得短暂，才能爱得永恒”.txt,18,《大李敖全集6.0》分章节\016.李敖祸台五十年庆祝十书\007.只爱一点点\002.“唯有恋得短暂，才能爱得永恒”.txt,短暂;永恒;爱情
LAT153-010,只爱一点点,提取轮,待校对,知识,古人对真幻问题的解释不够深入,真幻问题是困扰人类的一个老问题，正因为它困扰人，所以人总是说它不清楚。古人谈真者偏重本原本性，《老子》说：“窈兮冥兮，其中有精，其精甚真”；《庄子》说；“守而勿失，是谓反其真”，都在本原本性上立论。古人谈幻者偏重假相与变化，《列子》说：“因形移易者，谓之化、谓之幻。……知幻化之不异生死也，始可与学幻矣！”梁简文帝《七召》说：“清歌雅舞，暂同于梦寐；广厦高堂，俄成于幻化。”都在假相与变化上立论。都不够深入。,003.说真幻.txt,2,《大李敖全集6.0》分章节\016.李敖祸台五十年庆祝十书\007.只爱一点点\003.说真幻.txt,真幻;古人;解释
