id,book,round,status,category,title,description,source_file,source_paragraph,source_path,keywords
LAT040-001,李敖语录,提取轮,待校对,写作,语录汇编可见思想全貌,为了免除这种缺点，有一种可叫做“隽语选粹”（an anthology of witicisms）式的收罗方法，分门别类，撷取文章片段，综合印行，以便读者的。像伊格奈（Robert E. Egner）编的《罗素短论集》（Bertrand Russell`s Best）、沙诺姆斯基（F. B. Czarnomski）编的《邱吉尔雄辩集》（The Eloquence of Winston Churchill）等，都属于这一类。这一编法，不论长篇大论也好，片语只字也罢，都能一一撷取精华，巨细不遗，故对全部著作的选样流传，极有帮助。读者读来，也如吃点心小菜，在自成单元之中，随意得其真味。,002.《李敖语录》总序（李敖）.txt,6,《大李敖全集6.0》分章节/005.诗集语录类/004.李敖语录/002.《李敖语录》总序（李敖）.txt,"语录,选本,思想"
LAT040-002,李敖语录,提取轮,待校对,写作,汇集李敖精髓,近二十年过去了，新一代的出版家苏荣泉，对“著作等身”的李敖，有了更进一步的认知，他倡议编一部《李敖语录》，并把语录从宽解释，涵盖“语粹”和英文中“Best”、“Eloquence”等相当书名，用来便利读者。他请出第一流的出版品行家应凤凰主持这一计划。在应凤凰经年累月的细心编辑下，在李敖出版社吕佳真的校补和詹赐珠的顺稿下，以及叶淑珍全力配合的制作下，这部《李敖语录》，终于大功告成。看了这部书的清样，我的感觉是：连我本人，都不想再看其他李敖的书矣；有此一部，李敖的精华，尽收眼底矣！,002.《李敖语录》总序（李敖）.txt,8,《大李敖全集6.0》分章节/005.诗集语录类/004.李敖语录/002.《李敖语录》总序（李敖）.txt,"语录,精髓,选本"
LAT040-003,李敖语录,提取轮,待校对,人格,自我炼成钢铁,在我成长的过程中，我曾花了许多气力来把自己锻炼成钢铁。锻炼的方法，不论是东海圣人的，还是西海圣人的，我都一网兜收，从摸索和试验中，求得安身立命。我这种自我炼钢，是很用心的，我今天能有一些个性、一些独来独往的气魄、一些“虽千万人，吾往矣”的决绝，追溯起来，都跟我早年的刻苦自励有深切关系。（《大学札记前记》1982年）,004.自我炼钢.txt,4,《大李敖全集6.0》分章节/005.诗集语录类/004.李敖语录/004.自我炼钢.txt,"自我,钢铁,磨练"
LAT040-004,李敖语录,提取轮,待校对,人格,担当骂名与风险,独坐图书馆中，身着大衣，静望窗外，自觉颇有些担当的进境，担当的表现是深沉、冷静、沉着、持重、和气、淡漠，忍耐得住，不浮动张皇。（《大学札记》1957年2月11日）,004.自我炼钢.txt,6,《大李敖全集6.0》分章节/005.诗集语录类/004.李敖语录/004.自我炼钢.txt,"担当,骂名,人格"
LAT040-005,李敖语录,提取轮,待校对,人格,消极只是暂时,自我训练的成绩到底不是悲观的，消极突击我一两小时，终于又被我消灭掉，万念俱灰的情绪毕竟是浮光掠影，它们在我心头的盘据愈来愈不能长久了，我清楚的知道我已逐渐变得坚强、变得有志气，当我漫步在街头，到处看到的是软弱的男人们，我无法容忍我自己竟和他们一样，我若不能使我与他们比起来有大大的不同，我将感到极端的可耻。（《大学札记》1957年5月16日）,004.自我炼钢.txt,8,《大李敖全集6.0》分章节/005.诗集语录类/004.李敖语录/004.自我炼钢.txt,"消极,积极,人格"
LAT040-006,李敖语录,提取轮,待校对,人格,英雄之气是意志生活,钱思亮说：“胡博士虽然一身有好几种病，但是毕竟是一个意志非常坚强的人，他之能够吃苦耐劳，向为朋友们所最钦佩。”但是胡适的意志是长者化了的，未免缺乏英雄之气，如今我所要求自己的是一种有“英雄之气的意志”。（《大学札记》1957年5月18日）,004.自我炼钢.txt,11,《大李敖全集6.0》分章节/005.诗集语录类/004.李敖语录/004.自我炼钢.txt,"英雄,意志,人格"
LAT040-007,李敖语录,提取轮,待校对,方法,需要默然不语的力量,“默然不语”是一种最伟大的作风，何况事实上的是非恩怨又是一本搞不清的烂帐！泰戈尔说：“如果不等着说完全的真理，那么要说话是很容易的。”在一种公允的总结永不会产生的情况下，我的确是不该再说什么的。（《大学札记》1957年5月18日）,004.自我炼钢.txt,16,《大李敖全集6.0》分章节/005.诗集语录类/004.李敖语录/004.自我炼钢.txt,"沉默,判断,方法"
LAT040-008,李敖语录,提取轮,待校对,人格,壮烈的反动,我对它必定要有一种壮烈的反动（a heroic reaction），我不是软弱的人，我是绝不再有暂时的消极情绪的，痛苦的折磨已使我变成一个千锤百炼的硬汉，我耻于做一个平平庸庸的男人，坚强的意志完全支配了我，我已变成了一个“无从腐败的斯诺登（Snowden）”，我不能容忍自己有任何腐败的行为——像那些男人一样（在腐败上面，即使只有一鳞片爪的相同，我也是不能忍受的）。（《大学札记》1957年5月18日）,004.自我炼钢.txt,18,《大李敖全集6.0》分章节/005.诗集语录类/004.李敖语录/004.自我炼钢.txt,"反动,壮烈,人格"
LAT040-009,李敖语录,提取轮,待校对,方法,有条件地回想过去,事情过去了就总算是过去了，我虽不愿遗忘，但也的确不愿再回想，一切欢乐、眼泪与名分都已逐渐成为往事，既然都成为往事。“我们该不要回头望，除非是要从过去错误中提取有用的教训，和为了从经验中获得益处（华盛顿）”，否则对既往的缅怀与回想都将是我目前的戕贼与毒素，我为自己订了一个严格的标准：凡是对“现在”有害的回想与想像，我都要一律不去想它。（《大学札记》1957年5月18日）,004.自我炼钢.txt,20,《大李敖全集6.0》分章节/005.诗集语录类/004.李敖语录/004.自我炼钢.txt,"回想,条件,方法"
LAT040-010,李敖语录,提取轮,待校对,人格,感觉生活与意志生活,“普通的生活是感觉的生活（life of senses），是属于声色香味的生活，而不是意志的生活（life of Will）。意志的生活是另一种境界，只有特立独行的人才能过得了的。”过意志的生活虽然辛劳坚苦，但是一天下来，它的果实是最能慰藉人的，最能使人心安梦宁的。“过意志的生活”一句话，鼓励我无穷的道德的勇气，我没有丝毫向后退的犹豫了。（《大学札记》1957年5月19日）,004.自我炼钢.txt,22,《大李敖全集6.0》分章节/005.诗集语录类/004.李敖语录/004.自我炼钢.txt,"感觉,意志,人格"
LAT040-011,李敖语录,提取轮,待校对,人格,道德勇气,我正展开一个律己极严的严肃生活，“放弃故我，重修学立身。”在各方面我都严格的要求我自己，非逼迫我“止于至善”不罢休，照我最近的突飞猛进看来，“止于至善”对于我似乎已不是难事，因为“道德的勇气”（moral courage）已在极短的时间内占据了我的心。“Arise；for this matter belongeth unto thre；we also will be with thee：be of good courage，and do it.”－Ezra 10:4（起来！这是你自己应该办的事，我们也赞助你，鼓起勇气去干！）这是道德的勇气的最好颂词了。（《大学札记》1957年5月19日）,004.自我炼钢.txt,24,《大李敖全集6.0》分章节/005.诗集语录类/004.李敖语录/004.自我炼钢.txt,"勇气,道德,人格"
LAT040-012,李敖语录,提取轮,待校对,人格,用伟大做标准,今天想到的最具体的一个念头是，我要做一个伟大的人，有一种伟大的自处生活和一种伟大的对人态度，我要使人以我而骄傲，不使人以我而羞耻，我在别人的心目里要成为一个永不能忘的有光彩的人。我曾写“成第一等人做法”的理论道：“世俗的态度固然格卑而不必说，一般有着真情的男孩子的态度也是不足法的，因为他们的做法总不成为第一等人的标准，所以他们做出来的总不能可记可歌，使人感动。（《大学札记》1957年5月27日）,004.自我炼钢.txt,28,《大李敖全集6.0》分章节/005.诗集语录类/004.李敖语录/004.自我炼钢.txt,"伟大,标准,人格"
LAT040-013,李敖语录,提取轮,待校对,方法,毒蛇式的防卫,在你意想不到地突然被一条毒蛇咬了一口的时候，你该立刻用各种办法去解毒，而不该继续震撼于这种意外，以致扩大你中毒的程度。你要告诉你自己说：不要研究你为什么会被咬了，也不要研究你怎样被咬了，也不要感慨你被咬得如何重……这些都是无益之举，它们除了拖延你中毒的时间，使你中毒更深以外，对你一点好处都没有，甚至有时候它们简直是变形的毒汁，对你是一种毒上加毒落井下石的伤害。（《大学札记》1957年5月29日）,004.自我炼钢.txt,30,《大李敖全集6.0》分章节/005.诗集语录类/004.李敖语录/004.自我炼钢.txt,"防卫,毒蛇,方法"
LAT040-014,李敖语录,提取轮,待校对,人格,反对懒惰,我发现我若用苏格拉底的标准来衡量自己，我也和这些男人们无异——也是一个五十步笑百步的懒蛋。苏格拉底的标准是：“不单只是不做事的人，还有那些原可做得更好的人，也算是懒惰的。”直到今天午后，我才真正的发现自己的确是一个懒惰习惯甚深的人！追想起来，我这十五年的读书生活，即使有许多地方我还是比别人高明，可是我还是非常不满意的，因为我“原可做得更好”。詹姆斯说：“若拿我们应当成就的标准，我们只是半醒着，我们只用了我们自己身体和智力的富源的一小部分。广泛的说，人们现在的生活距他们的限度尚远，我们具有许多力量平常不会利用。”沃尔特·司各特说：“工作过度并没有像一般人所猜想的那样危险或是那样普遍。有许多人把工作过度和实在工作过少而着急过多混为一样东西了。一天做事很有成就是觉得很安适的，而一天做事无所成就反而觉得是很吃力的。一个人对于工作极有兴趣，觉得胜过工作的困难是一种快乐，比那些以为工作是一种重担的人，并不觉得疲倦些。”所以懒惰不是一种清福，而是一种不安和不幸（对内心说来是不安，对事业说来是不幸），内心的快乐与事业的成功都不是懒惰所能造成的，吕坤说：“体懈、神昏、志消、气沮，天下事不是这般人干的。”好逸恶劳，怕吃苦，贪容易，都不是成大事者的气象。（《大学札记》1957年6月1日）,004.自我炼钢.txt,32,《大李敖全集6.0》分章节/005.诗集语录类/004.李敖语录/004.自我炼钢.txt,"懒惰,工作,人格"
LAT040-015,李敖语录,提取轮,待校对,人格,志士仁人的比例,我目击人们（尤其是青年男女们）腐败的一面，起码都是受过中等教育的人们，有几个还能每天肯花些时间读点正经书，或是思考一下人世的问题呢？不过话又说回来，我也没有理由深责他们，他们并没有什么大志向、大理想、大魄力，他们的才具不过就是做个但求自谋的“自了汉”。在“社会习气”的桎梏下大同小异地顺从一辈子，我不能以志士仁人的标准来厚非他们，试想：志士仁人们在整个人类中所占的比例数，我实在无法不对他们有着无限的怜悯，我不忍心痛斥他们的腐败了，我只静静地观察着他们，私下勉励着我自己：努力去做一个无从腐败的人！（《大学札记》1957年6月2日）,004.自我炼钢.txt,34,《大李敖全集6.0》分章节/005.诗集语录类/004.李敖语录/004.自我炼钢.txt,"志士,仁人,人格"
LAT040-016,李敖语录,提取轮,待校对,人格,是非挂帅,我从少年开始，便有狂狷的性格，（《论语》定义：“狂者进取，狷者有所不为也。”）年纪愈大，自立自恃的本钱愈足，这种性格就愈快行己意。现在年华老去，更觉得贯彻这种性格的重要，以求一生中最后完成自我。——一般情形是愈老愈泄气，我则恰恰相反，愈老中气愈足、愈老愈“进取”、愈老愈“有所不为也”。所以，相对的，我在世俗眼中，就愈老愈别扭。,005.立言家的真面目.txt,6,《大李敖全集6.0》分章节/005.诗集语录类/004.李敖语录/005.立言家的真面目.txt,"是非,狂狷,人格"
LAT040-017,李敖语录,提取轮,待校对,人格,痛恨乡愿,我的消极是：自己不做乡愿，中国少一乡愿；我的“积极”是：打倒几个“伪君子”，宣布几个“伪君子”是乡愿。如此而已。我深信的人生哲学很简单：能少做一分懦夫，就多充一分勇士；能表白一下真我，就少戴一次假面；如果与覆巢同下，希望自己不是一个太狼狈的“坏蛋”；如果置身釜底，希望自己不做俎肉，而是一条活生生的游魂！（《十三年和十三月》）,005.立言家的真面目.txt,10,《大李敖全集6.0》分章节/005.诗集语录类/004.李敖语录/005.立言家的真面目.txt,"乡愿,真我,人格"
LAT040-018,李敖语录,提取轮,待校对,方法,第一流人珍惜光阴,我慢慢感到：“息交绝游”式的生活，该是我中年以后最该过的生活，这种生活劲气内敛、时间集中，可以大量工作，工作成绩才是检验人生的唯一标准。胡适先生为人一团和气，会交朋友，但他的工作成绩，显然因此受到严重的妨碍。我回忆在南港客厅见他，觉得他的生命，简直在被每一个仰慕他的人分割以去，活像《老人与海》中的那条被吃光的大鱼。我常常想，这样子的人生，也许很快活、很有人情味，可是，对第一流的人说来，就未免太浪费了。第一流的人不该花这么多的时间去做人际关系，第一流的人应该珍惜光阴、去做大事。,005.立言家的真面目.txt,12,《大李敖全集6.0》分章节/005.诗集语录类/004.李敖语录/005.立言家的真面目.txt,"光阴,工作,方法"
LAT040-019,李敖语录,提取轮,待校对,人格,战斗性隐居,我在性格上的喜欢宁静致远、喜欢孤独。我年纪愈大，对俗务与俗情，愈来愈感到烦人。更严重的，是我来日无多，一心想把自己的生命支付在最该我做的事情上。俗务与俗情使我在心烦以外，且有得不偿失之感，因此我决定除非书面交往，别的都息交绝游了。（《我为什么“战斗性隐居”？》）,005.立言家的真面目.txt,22,《大李敖全集6.0》分章节/005.诗集语录类/004.李敖语录/005.立言家的真面目.txt,"隐居,战斗,人格"
