id,book,round,status,category,title,description,source_file,source_paragraph,source_path,keywords
LAT061-001,李敖书简集,提取轮,待校对,法权,公司纠偏,一、《公司法》于公司董事或执行业务股东有违反法令或章程之行为，足以影响公司正常经营，造成重大损害，以及有经营不当等情事，据该法第10条、第11条、第21条等条文，主管机关都必须处罚纠正。这封信的内容，无一不跟这些《公司法》的规定有关，所以，依《公司法》第5条规定的主管机关，必须依法处理。,001.怎样修理财阀.txt,12,《大李敖全集6.0》分章节/008.书信函件类/004.李敖书简集/001.怎样修理财阀.txt,"公司法,主管机关,处罚纠正"
LAT061-002,李敖书简集,提取轮,待校对,法权,股东追查,1978年4月25日合众国际社电：福特汽车公司的股东，为了董事长亨利福特二世对该公司“管理不善”，已经将董事长“和其他十九名董事及职员均列为被告”，进行追查（1978年4月27日《中国时报》）。只要一个国家有法有天，没人能容忍特权阶级乱来下去。“中国合成橡胶公司”共有股东七十六人，本人排名在四十四，投资尚不是最少的，自有必要保障作为股东一分子的权利，而贵常驻监察人又依法有代股东保护利益的义务。基于这一了解，贵常驻监察人自然无法不接受这封信，秉公处理。如不获合理解决，本人将续循舆论与法律途径争个水落石出，天荒地老，绝不罢休的。,001.怎样修理财阀.txt,65,《大李敖全集6.0》分章节/008.书信函件类/004.李敖书简集/001.怎样修理财阀.txt,"股东权利,特权阶级,法律途径"
LAT061-003,李敖书简集,提取轮,待校对,法权,诚信举证,三、至于来函所谓“本公司办公室地址迁至现址，曾于1978年3月25日函达在案”，本人并未收到。此涉及法律上诚信原则与举证责任。诚信原则为不可将无作有；举证责任为须能有邮局证明。诚信原则方面，张明炜先生忠厚长者，本人自不怀疑。唯公司监察人被可欺其方，致陷于扶同隐庇而不自知，容或可能；故从举证责任方面解决，较为简单，请两位先生惠予提出邮局证明，一切群疑，自可消除。,001.怎样修理财阀.txt,76,《大李敖全集6.0》分章节/008.书信函件类/004.李敖书简集/001.怎样修理财阀.txt,"诚信原则,举证责任,邮局证明"
LAT061-004,李敖书简集,提取轮,待校对,法权,命令违法,二、会一开始，负责人就提到刚才10点钟收到李股东的限时挂号信，对通知开会日期异议，于是一位“王律师”出现了，他说据经济部的命令，发信日要算一天。李放说李股东根据的是法律，依法命令抵触法律者无效。但公司负责人坚持要开会，李放说此事只好等复李股东信后，依法解决。,001.怎样修理财阀.txt,91,《大李敖全集6.0》分章节/008.书信函件类/004.李敖书简集/001.怎样修理财阀.txt,"法律,行政命令,无效"
LAT061-005,李敖书简集,提取轮,待校对,法权,私生信用卡,本人方发现本人手中所有03930-A号信用卡，竟是与法律不合之“私生卡”。查《银行法》第22条明定：“银行不得经营未经中央主管机关核定经营之业务。”同法第六章“信托投资公司”各条规定，亦从无可发行信用卡字样。足证贵公司以“损害公众或他人宣传结果，使本人误以为贵公司有发行”银行之身份，而误为出资领用03930-A号信用卡之行为，结果与贵公司扶同违法，无异共犯，实对本人人格构成严重侮辱。,001.怎样修理财阀.txt,124,《大李敖全集6.0》分章节/008.书信函件类/004.李敖书简集/001.怎样修理财阀.txt,"银行法,信用卡,人格侮辱"
LAT061-006,李敖书简集,提取轮,待校对,法权,信托目的,是明文表示“委托人的希望”为委托关键，“此希望”之内容即《银行法》第100条所指之“特定目的”。“委托人的希望”与“特定目的”，实非贵公司所能“代为确定”，必须在委托之时或委托期间中，予以明确之后，贵公司方有“全权运用”之可言，对“希望”与“目的”，贵公司并无“全权”之权利与可能。因依法所谓信托，乃一人为他人之利益而持有动产或不动产，并具有该项财产之法律上所有权。设立信托之人，谓之委托人（trustor）；为他人之利益而持有信托财产之人，谓之受托人（trustee）；有权取得信托财产利益之人，谓之受益人（beneficiary）。委托人得兼为受益人。委托人与受托人依法各有其权限。今贵公 司之所为，竟连“委托人的希望”与“特定目的”亦欲“全权”受托以去，足见贵公司自行印订之约款，居心既恶，又复不通。因受托人何能“同意接受”贵公司代其希望？希望如能委托，则吃饭睡觉无一不能委托，此又成何局面？,001.怎样修理财阀.txt,144,《大李敖全集6.0》分章节/008.书信函件类/004.李敖书简集/001.怎样修理财阀.txt,"信托,委托人,特定目的"
LAT061-007,李敖书简集,提取轮,待校对,法权,受托禁利,信托关系与民法上委任并无不同，具以无偿主义为原则。《银行法》第35条规定：“银行负责人及职员，不得以任何名义，向存户借款人或其他顾客收受佣金、酬金或其他不当利益。日本《信托法》第9条第22条显示信托关系中，“受托人系依设定之目的为他人之利益而管理处分信托财产，初非为自己之利益计也。故不许受托人享受信托利益，亦不许受托人以任何名义就信托财产取得权利。”（谢金汀《论信托行为》，《法学丛刊》第三十一期）今贵公司巧取豪夺委托人利益，竟变本加厉，一至于此，反以“善良、公平”自我宣传，利令智昏，确属今古奇观。,001.怎样修理财阀.txt,179,《大李敖全集6.0》分章节/008.书信函件类/004.李敖书简集/001.怎样修理财阀.txt,"信托关系,不当利益,受托人"
LAT061-008,李敖书简集,提取轮,待校对,政治,关系企业,信托投资公司一旦“吞并”过多的公司，形成庞大的关系企业后，却可能导致许多看不见的弊端，诸如一、逃避税负，如将利润集中于享有五年免税的企业。二、互相投资，使双方账面资本额提高，夸张实力，使不明就里的投资人上当。三、由于融资方便，降低公司的自有资本比率，违反财务健全的原则。,001.怎样修理财阀.txt,220,《大李敖全集6.0》分章节/008.书信函件类/004.李敖书简集/001.怎样修理财阀.txt,"信托投资,关系企业,财务健全"
LAT061-009,李敖书简集,提取轮,待校对,法权,诚信权利,信托目的，与法律行为之目的同，其违反公序良俗者无效（《民法》第72条），且必本于诚信原则。行使权利，履行义务，应循依诚实及信用，远在罗马已认此原则。其后法德两国民法均就契约或债务之履行，本此原则设为规定。瑞士《民法》且加以推广，定为：无论何人，行使权利或履行义务，均应依诚实及信用为之。权利之滥用不受保护，将诚信原则之适用，由债权债务关系扩张至一般之权利义务。《民法》仿上述立法例，于第290条规定“行使债权，履行债务，应依诚实及信用方法”，于第149条规定“权利之行使，不得以损害他人为主要目的”；其第219条虽系就债务而为规定，然其适用应扩张及于一般权利义务，此在解释上毫无疑义。今贵公司玩法舞弊，已如上述，实严重“损害他人”，不知诚信原则为何物。,001.怎样修理财阀.txt,240,《大李敖全集6.0》分章节/008.书信函件类/004.李敖书简集/001.怎样修理财阀.txt,"公序良俗,诚信原则,权利滥用"
LAT061-010,李敖书简集,提取轮,待校对,政治,财阀横行,贵公司负责人所为，实已在《刑法》第15章伪造文书罪至第31章侵占罪至第32章诈欺背信罪之间。贵公司衮衮诸公，无一非此岛上“有头有脸”之财阀阶级，今竟利令智昏如此，通谋由辜振甫先生一马当先，以特权总归户姿态，上通当道，下凌百姓，目无有条之法，手握非分之财。如此横行，本人绝不干休。先致此信，请答复、谢罪并赔偿。如不获合理解决，本人将续循舆论与法律途径处理，特此正告。,001.怎样修理财阀.txt,255,《大李敖全集6.0》分章节/008.书信函件类/004.李敖书简集/001.怎样修理财阀.txt,"财阀,特权,法律途径"
