id,book,round,status,category,title,description,source_file,source_paragraph,source_path,keywords
LAT051-001,李敖随写录前集,提取轮,待校对,写作,大书主力,两个月来，《北京法源寺》出版、《求是报》结束，使我的“天路”今后展开新的“历程”。我发愿要集中主力，继《北京法源寺》之后，一一完成我此生想写的大书。其中最重要的是《北京法源寺》以外的几部重要小说，以及非小说的《中国思想史》等书。这些大书，是我余生生命贯注的主力。至于大书以外的，只算杂书，只是拾遗性的、备忘性的、笔记性的、杂感性的、弃之可惜性的。写它们，不可“喧宾夺主”、也不要占太多时间，随手写之可也。（1991年9月1日）,001.凡例.txt,2,《大李敖全集6.0》分章节/006.沉思日记类/009.李敖随写录前集/001.凡例.txt,"大书,写作主力,随写"
LAT051-002,李敖随写录前集,提取轮,待校对,文化,风景加工,台湾岛上风景区，一来以其游人脏乱、二来以其加工太丑（凡是人工加做的，无一不丑，已毫无艺术水准可言也。近年来，且流行一种水泥做的伪树干，看来要命已极！），以致使我游兴阑珊，哪儿都不想去。,002.野柳望远.txt,2,《大李敖全集6.0》分章节/006.沉思日记类/009.李敖随写录前集/002.野柳望远.txt,"风景区,人工加工,艺术水准"
LAT051-003,李敖随写录前集,提取轮,待校对,方法,过滤难看,今天小屯说去野柳。这地方以前去过一次，但没登山。今天一路登到最后面的瞭望台，看树荫狭道、看大海一片（视野三百度以上）、看帆船一条、看海蚀豆腐岩等，把可看一面一看再看、把难看一面视而不见，过滤之下，亦勉强为之一畅。,002.野柳望远.txt,3,《大李敖全集6.0》分章节/006.沉思日记类/009.李敖随写录前集/002.野柳望远.txt,"观看,过滤,审美方法"
LAT051-004,李敖随写录前集,提取轮,待校对,政治,购物德政,为强迫游客购物，游野柳者，竟遭遇正门以铁栅墙围住的怪现象，游客除越墙而入外，只好先走入狭窄腥臭之市场，才得购票入门。——民进党尤清做台北县长，其德政究与国民党何以异？（1991年9月1日）,002.野柳望远.txt,10,《大李敖全集6.0》分章节/006.沉思日记类/009.李敖随写录前集/002.野柳望远.txt,"观光,民进党,地方治理"
LAT051-005,李敖随写录前集,提取轮,待校对,方法,纸上观察,我从没见过马英九。但我从纸上作业，观察入微。前几天我向基竣说：你整天研究苏联，你知道叶利钦乃“八指头陀”吗？他说他从不知道叶利钦只有八个指头，你怎么知道，我说我知道的可多了。（1991年9月2日）,006.马英九咬指甲.txt,4,《大李敖全集6.0》分章节/006.沉思日记类/009.李敖随写录前集/006.马英九咬指甲.txt,"观察,纸上作业,细节"
LAT051-006,李敖随写录前集,提取轮,待校对,知识,古董读书,我跟周渝说，今天在台湾玩古董的，都不读或不能读古书，这又如何能懂古董？（1991年9月4日）,010.与周渝逛古董店.txt,3,《大李敖全集6.0》分章节/006.沉思日记类/009.李敖随写录前集/010.与周渝逛古董店.txt,"古董,古书,知识"
LAT051-007,李敖随写录前集,提取轮,待校对,政治,反共回归,人民讨厌共产党和列宁，讨厌得竟回归到建圣彼得堡的彼得大帝，其理性程度与反动程度，亦堪一笑一叹矣！（一九九一年九月八日）,015.宁要大彼得.txt,3,《大李敖全集6.0》分章节/006.沉思日记类/009.李敖随写录前集/015.宁要大彼得.txt,"列宁,反共,理性"
LAT051-008,李敖随写录前集,提取轮,待校对,文化,书法真丑,报上又宣传“王愷和九十书法展”说“先后从其学习者逾三千人”，其实这王老头和孙老头一样，毫无才气，如何能成书法家！台湾到处是书法家，真不知其丑也！（1991年9月9日）,016.台湾到处是书法家，真不知其丑也！.txt,4,《大李敖全集6.0》分章节/006.沉思日记类/009.李敖随写录前集/016.台湾到处是书法家，真不知其丑也！.txt,"书法家,台湾,文化批评"
LAT051-009,李敖随写录前集,提取轮,待校对,法权,法律戏,以上法律见解，都不错。国民党在台湾演法律戏，益增其丑耳！（1991年9月9日）,017.大陆法学家分析台湾“审理”大陆渔民的法律漏洞.txt,8,《大李敖全集6.0》分章节/006.沉思日记类/009.李敖随写录前集/017.大陆法学家分析台湾“审理”大陆渔民的法律漏洞.txt,"台湾审判,法律漏洞,国民党"
LAT051-010,李敖随写录前集,提取轮,待校对,人格,停刊达观,《求是报》停刊，各界慰问不绝。公司方面今日留话：洪范书局孙小姐：“《求是报》停刊，我们都很难过。”其实我不但不难过，还达观得很。（1991年9月10日）,019.报纸停了以后.txt,2,《大李敖全集6.0》分章节/006.沉思日记类/009.李敖随写录前集/019.报纸停了以后.txt,"求是报,停刊,达观"
