id,source_id,book,round,status,category,title,description,source_file,source_paragraph,source_path,keywords
LAT104-001,LAT104-001,李登辉的真面目,校对轮,已校对,政治,政治人物也可以成为历史警戒样本,在思想家兼历史家的眼中，李登辉根本是不值得一写的小人物。但是，由于阴错阳差、因缘际会，他竟不伦不类、沐猴而冠，并且多方面有了做样板的趣味性。如因材施教、以观猴戏，亦不无警世之资。因此我四年多来，写了不少以猴戏为主轴的文字，从多方面探讨这种蒋家余孽在其主子死后继续祸害中国台湾的真相。,《李登辉的真面目》引言.txt,2,《大李敖全集6.0》分章节\012.人物研究类\006.李登辉的真面目\《李登辉的真面目》引言.txt,政治人物;历史;警戒
LAT104-002,LAT104-002,李登辉的真面目,校对轮,已校对,政治,憎恨旧政权容易美化它的继承者,李登辉先天上是蒋家精挑细选的接班人，他根本不是带人民走上真正民主政治的人选，一如民进党先天上是国民党几十年教化的产品，也根本不是带人民走上真正民主政治的政党。不幸的是：我们苦蒋家和国民党统治久矣！一旦李登辉送死、民进党诞生，就以为“真正出头天”了，其实不然。“真正出头天”的，其实是蒋家余孽，一如袁世凯死后，“真正出头天”的，是北洋军阀一样。虽军阀也有打着“打倒军阀”旗号的国民党蒋介石等，但其为军阀也则一，一如打着反国民党旗号的民进党，其为“小国民党”、“国民党第二”一样。——我们因恨蒋家、恨国民党而误以为李登辉是好人、民进党是好党，都是错误的幻觉！,《李登辉的真面目》引言.txt,3,《大李敖全集6.0》分章节\012.人物研究类\006.李登辉的真面目\《李登辉的真面目》引言.txt,旧政权;继承者;民主
LAT104-003,LAT104-003,李登辉的真面目,校对轮,已校对,方法,自白是否完整要看关键事实有无交代,一、从报告内容上看，所谓“李登辉曾经把他如何加入共产党，又如何退党的种种经过，亲口向蒋经国做了详尽的报告，至于时间是何时，则未做透露”。我想这一报告内容，如果是指李登辉当年“的确信守诺言”，没有泄露“他所知道的组织情形”，是绝不可能的。因为蒋经国一定会追究李登辉究竟以什么身份，认为他自己有权“知匪不报”。所以，真相应该是报告的内容，乃是他全部“交心”的细节，当然包括“出卖他们（共产党同志）”的细节在内。,001.共产党李登辉出卖同志的官方证据.txt,4,《大李敖全集6.0》分章节\012.人物研究类\006.李登辉的真面目\001.共产党李登辉出卖同志的官方证据.txt,自白;关键事实;证据
LAT104-004,LAT104-004,李登辉的真面目,校对轮,已校对,方法,行政程序可以反证政治履历,二、从行政程序上看，蒋经国若亲自听取李登辉报告之时，必然在要重用他之前。在重用前，其实早都经过情治单位层层调查过了，蒋经国必然早已在抽屉中看到李登辉的秘密档案。情治单位送呈秘密档案，绝对不敢把当年没有泄露“他所知道的组织情形”的共产党，不查清楚就向上呈报的，李登辉若那样“的确信守诺言，并没有出卖他们”，在情治机关调查时，是绝对过不了关的。李登辉“自新”时间既然“距退党那时已过了近二十年”，二十年间，他的“知匪不报”之罪，可有得追究呢！,001.共产党李登辉出卖同志的官方证据.txt,5,《大李敖全集6.0》分章节\012.人物研究类\006.李登辉的真面目\001.共产党李登辉出卖同志的官方证据.txt,政治任用;安全调查;升迁
LAT104-005,LAT104-005,李登辉的真面目,校对轮,已校对,法权,威权法律把脱党仍视为继续参加,三、从法律解释上看，按照1956年11月26日大法官释字第六十八号解释，明说：“凡曾参加叛乱组织者，在未经自首或有其他事实证明其确已脱离组织以前，自应认为系继续参加。如其于民国三十八年6月21日惩治叛乱案条例施行后，仍在继续状态中，则因法律之变更并不在行为之后，自无刑法第二条之适用。至罪犯赦免减刑令，原以民国三十五年12月31日以前之犯罪为限，如在以后，仍在继续犯罪中，即不能援用。”这就是说，你参加了共产党，又自己“退党”了，你以为你就不是共产党了，其实才没那么便宜！你得向我国民党自首才行，否则的话，即使共产党不要了你，或是你不要了共产党，都对我无效！我国民党还是把你“认为系继续参加”，你照旧是共产党不误！由此可知，李登辉绝非如《民进》周刊所说，因为早已脱党，所以“未受波及”云云，这样说法，真是太美化国民党的认定标准了、太拍国民党的马屁了。从法律解释上看，李登辉能过关，绝没那么简单，而是另有隐情！,001.共产党李登辉出卖同志的官方证据.txt,6,《大李敖全集6.0》分章节\012.人物研究类\006.李登辉的真面目\001.共产党李登辉出卖同志的官方证据.txt,脱党;继续参加;法律解释
LAT104-006,LAT104-006,李登辉的真面目,校对轮,已校对,方法,官方秘密档案可以提供直接文证,隐情是：李登辉绝非退党近二十年后才“自新”的，事实乃是，他早在做共产党的当时，就“自新”了，他出卖了共产党同志，作为晋身之阶，这在官方秘密出版品中，可以印证。根据“国家安全局”印“机密”文件《历年办理匪案汇编》第一辑第186页到190页，我们可以看到“匪台湾省工委会台大法学院支部叶城松等叛乱案”，这个案子，共有叶城松（三十一岁）、张璧坤（三十岁）、胡沧霖（三十一岁）、赖正亮（三十一岁）、吴玉成（二十六岁）五人判死刑，在1955年4月29日被枪决。而在“案情摘要”中，第一段赫然就是“叶城松于卅六年10月间，由奸匪李登辉介绍参加匪帮，受杨匪廷椅领导，担任台大法学院支部书记。”可见“奸匪李登辉”逍遥法外，事出有因。因为同案中，除五人死刑外，蔡耀景（三十五岁）判无期，李显章（三十八岁）、钟茂春（三十四岁）、池仁致（三十三岁）、李显玉（二十八岁）、王新德（二十一岁）、黄其德（六十岁）六人判十年，黄顶（四十一岁）判七年，黄青松（二十七岁）判五年，吴长流（六十四岁）判二年。但原始介绍人“奸匪李登辉”，却未闻有法办之事。由此可见，所有杂志关于李登辉做过共产党的报导，都是捕风捉影的，都提不出来文证。我现在提供官方的文证如上，以证明所谓基督徒、大好人李登辉，其实是个特级犹大和坏蛋！同样是共产党叛徒的蒋经国看中了他，选他为继承人，真是别具“红”眼也！好汉惜好汉、坏蛋惜坏蛋，我们在这些丑史上，终于见识了他们是些什么东西！,001.共产党李登辉出卖同志的官方证据.txt,7,《大李敖全集6.0》分章节\012.人物研究类\006.李登辉的真面目\001.共产党李登辉出卖同志的官方证据.txt,官方文件;直接证据;档案
LAT104-007,LAT104-009,李登辉的真面目,校对轮,已校对,方法,久远记忆不能压倒同期记录,也许谷将军所谓的误导，是别有所指，因为谷将军是认定“李登辉并无共党背景”的，他说我“张冠李戴”，因为“奸匪李登辉”乃是同名同姓的另一个人。谷将军说我“所获知的说法，全是间接的”，但统观他的全文，发现他所谓的此李登辉非彼李登辉，其实也未尝不“全是间接的”。何况我的求证，有官方文书为凭，并不算“间接”；而他的求证，却得自他情治友人的涂说，反倒非常“间接”。谷将军当年虽身为保密局组长，破案有功，得到蒋介石、蒋经国的奖状，但并非所有“涉匪案”都经过他手；“涉匪案”中，“共党个人安全”之“未受保护”者与夫未升少将、未遗有“五百坪土地，高楼大厦”反而横尸法场或坐穿牢底者（包括台大学生），亦比比皆是；经过他手的，由于相隔四十年，也不见得件件清楚记忆。谷将军如此，其他情治人员亦然。何况，李登辉出道甚晚、成名极迟，办案人员又何能把这个普通名字记忆犹新？又何能把“经港逃回大陆”的那个“奸匪李登辉”——如果确有此人的话——记忆犹新？谷将军说如现在当“总统”的李登辉有共党背景，“岂能逃过卅八年8月之逮捕？又何能逃过四十三年之逮捕？”这两个问题，其实正好引起我们合理的怀疑。因为若如他所说，李登辉既因无共党背景而在“卅八年”与“四十三年”置身事外，那么，谷将军说李登辉在“四十九年”被抓又是怎么回事？说“查明是同名之误后即予释放”云云，试问“卅八年”与“四十三年”难道未查明？又何须等十年后再查明？何况，李登辉在“四十九年”时，在农复会不过是三十多岁的技佐、技正级的无名之辈，纵此事属实，谁又有那么好的记忆力，在众多案件中，独独记得这么一个只不过案涉“同名之误”的小人物？并且，说当时与李登辉“同押一处”者，有现任“调查局局长”翁文维，也令人奇怪。因为翁文维纵坐牢属实，也是“家法处分”，“家法处分”时，何能与外面人同囚？何况，我也很难相信翁文维有那么好的记忆力，去记得一个农复会的中级职员。,002.“李登辉并无共党背景”吗？.txt,4,《大李敖全集6.0》分章节\012.人物研究类\006.李登辉的真面目\002.“李登辉并无共党背景”吗？.txt,记忆;直接记录;证言
LAT104-008,LAT104-010,李登辉的真面目,校对轮,已校对,方法,结论必须向更强证据开放,对整个李登辉有无共党背景的事，我并无成见。我欢迎有足够的证据来澄清此事，但谷将军的证据，尚难令我心服。不过，照他的说法，李登辉显然在台湾“有了一次牢狱之灾”，并且是冤狱，如此说属实，要比我那种说法精彩多了。——在情治人员的滥捕下，当今“总统”早年都不能免于株连瓜蔓，由此以证台湾的特务恐怖，岂非佳例乎？,002.“李登辉并无共党背景”吗？.txt,5,《大李敖全集6.0》分章节\012.人物研究类\006.李登辉的真面目\002.“李登辉并无共党背景”吗？.txt,结论;证据;开放
LAT104-009,LAT104-011,李登辉的真面目,校对轮,已校对,方法,史料未明前不应捕风捉影,一、谷将军说“当李登辉出任副总统时，七十三年2月的《前进时代》上已经有人提出李系共党自首的，但仅止于‘传说’，未有证据。当时李敖先生曾作讨论，也无确证。如今他提出‘官方文件’来作证，最好了”。事实上，我在提出“官方文件”之前，从来没讨论过“李登辉系共党自首”的问题，因为我是受过史学方法训练的人，在没找到证据前，不会像林正杰系杂志那样捕风捉影，他们那样以捕风捉影为能事的文章，我是看不起的。我如今写李登辉，提出的是非风非影的“官方文件”，与那种杂志的高下之别，识者一看便知。,003.共产党李登辉的种种.txt,3,《大李敖全集6.0》分章节\012.人物研究类\006.李登辉的真面目\003.共产党李登辉的种种.txt,证据;讨论;求真
LAT104-010,LAT104-013,李登辉的真面目,校对轮,已校对,方法,制度和常理可以反证个别说法,三、谷将军说由“‘支部’全部被毁”的事，“证明这个李登辉并未出卖同志”。但我的证明方法，是从报告内容上、行政程序上、法律解释上三方面认定他不出卖就过不了关。我这种方法，是史学方法中以制度与常理来反证的基本方法。根据制度与常理，情治机关能放李登辉一马、蒋经国能提拔李登辉多次，一定是经过严格过滤与审查的。在重用他前，蒋经国必然早已在抽屉中看到李登辉的秘密档案。情治单位送呈秘密档案，绝对不敢把当年没有泄露“他所知道的组织情形”的共产党，不查清楚就向上呈报的，李登辉若那样“的确信守诺言，并没有出卖他们”，在情治机关调查时，是绝对过不了关的。谷将军说“无论哪一个李登辉，都没有‘提供线索，出卖同志’的证据。”殊不知从制度与常理上反证，李登辉能“众人皆罪而我独清”，就是“出卖同志”的一个活证。,003.共产党李登辉的种种.txt,5,《大李敖全集6.0》分章节\012.人物研究类\006.李登辉的真面目\003.共产党李登辉的种种.txt,制度;常理;检验
