id,book,round,status,category,title,description,source_file,source_paragraph,source_path,keywords
LAT050-001,李敖五五日记,提取轮,待校对,方法,清明轻快,这是每天生活的两大着力点。永保清明使我头脑永远清楚，不做错事，掌握时间（不能掌握时间就是做了大错事）；永保轻快使我养成快乐的习惯；永保定稿使我用能检定的方法规律我的写作，不致成绩不彰或泛而忘本（最该写的是本，做了次要的而耽误了主要的，就是忘本）。该做主要的时间，因循做了次要的关口，要警觉！要把自己拉回来！,001.1990年4月.txt,6,《大李敖全集6.0》分章节/006.沉思日记类/008.李敖五五日记/001.1990年4月.txt,"时间,定稿,方法"
LAT050-002,李敖五五日记,提取轮,待校对,写作,每日定稿,三、定稿以每天二千字为下限，上限不拘。每天分四类各写五百字以上（每天九至五点八小时写《北京法源寺》五百字、《上山·上山·爱》五百字；五点半到八点半三小时写信或杂文五百字；八点半到十二点半四小时写思想史五百字。以上十五小时中，含午晚餐、运动、洗澡等在内）。,001.1990年4月.txt,7,《大李敖全集6.0》分章节/006.沉思日记类/008.李敖五五日记/001.1990年4月.txt,"每日二千字,写作,定稿"
LAT050-003,李敖五五日记,提取轮,待校对,写作,出版赔累,你的《走过台湾》（或《走过历史》）评论集子，很想拜读，但是出于“世风日下”，读书人口大量流失，出版社这边，不但赔得无法付稿费或版税，甚至要作者包销一千册，方能勉强代为出版。所以，我建议你还是找其他出版社为妥。——要作者包销，的确不近情理，但要出版社一赔再赔，也不近情理（除非出版社是报阀之类开的）。,001.1990年4月.txt,12,《大李敖全集6.0》分章节/006.沉思日记类/008.李敖五五日记/001.1990年4月.txt,"出版,稿费,写作"
LAT050-004,李敖五五日记,提取轮,待校对,文化,迷信愚化,台湾各地庙宇林立，到处教堂充斥，对神佛的迷信，高度的愚化弥漫了整个社会，愚化的趋势甚至扩及知识阶层，除普通的愚夫愚妇外，甚至也漫及高级知识分子，甚至建立在假冒的学术上，这样的情势，造成普遍的人心麻痹……,001.1990年4月.txt,14,《大李敖全集6.0》分章节/006.沉思日记类/008.李敖五五日记/001.1990年4月.txt,"迷信,知识阶层,文化"
LAT050-005,李敖五五日记,提取轮,待校对,文化,愚民文化,打坐本身就是静止的，无动的，不做的，甚至在佛教徒的生活中，也只能是一个小小的环节，即使是和尚、尼姑也无法整年、整月、整日夜打坐，即使是纯粹欺世的寄生，也必须布置一个美丽的伪庙宇，用以招徕善男信女，接受捐献的香火钱，甚至出外奔波“募缘”，而上述的那个信了赛斯，不听父母劝告，决心抛弃大好学业，学术前途，想以打坐终其生的年轻孩子，放弃此生，而把一切希望寄托于来生，此生使父母痛苦不堪，却说要在灵魂的世界和父母快乐相处，岂非荒唐？说穿了，他只是被愚化的牺牲品而已！岂止是使父母碎心，也将使他自己在纯幻想、自私的一无所为的“打坐”中委靡而死，而他所读的那几本书，在那自称“灵媒”的女作家的国度里并没市场，在台湾是某大报出版公司出的，有如此的译者，又有如此的出版公司，“愚民文化”之无远弗届，台湾可列为示范的沃土也！,001.1990年4月.txt,16,《大李敖全集6.0》分章节/006.沉思日记类/008.李敖五五日记/001.1990年4月.txt,"打坐,愚民文化,文化"
LAT050-006,李敖五五日记,提取轮,待校对,政治,奴性官位,林洋港昨天说：“总统决定我担任什么工作，我就遵从。人事布局上需要我退休下来，我也很愿意。”这种以狗自居的国民党司法院长，全无个人意见与个性，不知其无耻也！,001.1990年4月.txt,26,《大李敖全集6.0》分章节/006.沉思日记类/008.李敖五五日记/001.1990年4月.txt,"林洋港,司法院,政治"
LAT050-007,李敖五五日记,提取轮,待校对,法权,广告拒登,中仪嫂说，《中央日报》通知她，广告拒登。在国民党垄断媒体下，真是受尽了窝囊气。石永贵这些党棍，真可恶之至也！,001.1990年4月.txt,29,《大李敖全集6.0》分章节/006.沉思日记类/008.李敖五五日记/001.1990年4月.txt,"广告,媒体垄断,法权"
LAT050-008,李敖五五日记,提取轮,待校对,方法,随地开工,为了向银行借贷，午前去彰化银行信义分行开户，在等待发下存折之时，竟摊开资料，倚着柜台大做起工来。——勤奋如此，随地开工，想来也真古今少有也！,002.1990年5月.txt,3,《大李敖全集6.0》分章节/006.沉思日记类/008.李敖五五日记/002.1990年5月.txt,"勤奋,做工,方法"
LAT050-009,李敖五五日记,提取轮,待校对,文化,蛋头文体,夜一中苏瑞华来电，敲定讲题为“自由人与桎梏人”。他们提议的题目——“国事于我何有哉——参考书下的人文省思”、“拒绝融化的冰——书呆子与独立思想”等，都被我否决。这种句型与思路都受了台湾蛋头文体的坏影响。,002.1990年5月.txt,6,《大李敖全集6.0》分章节/006.沉思日记类/008.李敖五五日记/002.1990年5月.txt,"文体,独立思想,文化"
LAT050-010,李敖五五日记,提取轮,待校对,法权,总统法理,骂老贼而拥李登辉者，天下第一伪君子兼糊涂蛋也！老贼固无民意与法理基础，但由此种人选出之李登辉，又何能得总统以正？,002.1990年5月.txt,19,《大李敖全集6.0》分章节/006.沉思日记类/008.李敖五五日记/002.1990年5月.txt,"李登辉,总统,法权"
LAT050-011,李敖五五日记,提取轮,待校对,写作,揭发赔累,前晚你的学生沈登恩先生同我吃饭，备述出版界辛苦，说不但不为读者所知，甚至不为作者所知。沈先生为出版整得焦头烂额，看了他的下场，真令人不敢再干此行也，我个人本以出版不付稿费（或版税）的揭发KMT作品为主，亦不胜赔累，并且感于“人心已死”，做得也不无扫兴。作者方面，我只付迫切赖以糊口的政治犯的稿费，其他也盼作者能理解此情。有的作者难于理解，并觉得我反欠他的情，我只好敬谢不敏。——自己辛苦为大理想奋斗，反倒落得作者不谅，想来不胜窝囊，这也是我息交绝游，不乐与人来往的一个原因。与台湾知识分子交往，亦一难事，此所以李敖要“独与天地精神往来”也！,002.1990年5月.txt,35,《大李敖全集6.0》分章节/006.沉思日记类/008.李敖五五日记/002.1990年5月.txt,"出版,理想,写作"
LAT050-012,李敖五五日记,提取轮,待校对,写作,文章不靠报,老段笑谓：“并非你文章写得好，而是只有在我《世界论坛报》上才能看到。所以大家才要看呀！《联合报》上根本没你的文章，还不是有一百万人在看《联合报》！”我说：“《联合报》没有我文章，我的文章登《千秋评论》登了八年，其间没有《世界论坛报》，还不是一样，可见你的报是多余的。——你自己个人自大就好啦，你的报别自大啦！”两人大笑。,002.1990年5月.txt,97,《大李敖全集6.0》分章节/006.沉思日记类/008.李敖五五日记/002.1990年5月.txt,"文章,报纸,写作"
LAT050-013,李敖五五日记,提取轮,待校对,方法,重订新戒,今晚血压一六四，体重六十七，近来疏忽之过也。乃重订新戒七项目：①糖、②花生、③蛋糕、④cookies（之类）、⑤凤梨酥（之类）、⑥冰淇淋（之类）、⑦ 冰棒。又：每天早晚餐不食盐，午餐尽量少食。,002.1990年5月.txt,139,《大李敖全集6.0》分章节/006.沉思日记类/008.李敖五五日记/002.1990年5月.txt,"身体,饮食,方法"
LAT050-014,李敖五五日记,提取轮,待校对,政治,独裁魔鬼,家立来坐两小时。谈其友苏先生拟买“自由女神”事转售于我。我建议改名“独裁魔鬼”号，向公海广播，责骂KMT，四十年来不自由真相，然后送到大陆解体以献祖国。,002.1990年5月.txt,165,《大李敖全集6.0》分章节/006.沉思日记类/008.李敖五五日记/002.1990年5月.txt,"自由女神,不自由,政治"
LAT050-015,李敖五五日记,提取轮,待校对,写作,定稿标准,要加强维护我的“定稿标准”，人事殊误定稿，人事能躲开就躲开可也！石锦来午饭。石锦谈到石九龄与东北诸公对不起张学良事。,003.1990年6月.txt,20,《大李敖全集6.0》分章节/006.沉思日记类/008.李敖五五日记/003.1990年6月.txt,"人事,定稿,写作"
LAT050-016,李敖五五日记,提取轮,待校对,政治,民运格局,夜企祥来电，说柴玲讲话声做作似女巫，听来毛骨悚然。他说1958年回国四个月，预感中国要遭劫，结果出来这些魔鬼似货色，民运人士皆不像样子、不成格局也。,003.1990年6月.txt,41,《大李敖全集6.0》分章节/006.沉思日记类/008.李敖五五日记/003.1990年6月.txt,"民运,格局,政治"
LAT050-017,李敖五五日记,提取轮,待校对,情爱,新女性批评,两人最争议的地方是对“新女性”的定义与看法。李敖说他对新女性没啥好感，他认为新女性常自认自身条件很高，样样要跟男士比，而做些反传统的事，如以往提倡的是“走出厨房”，而现在却根本连厨房都不进了。他认为李昂是“光说不练”型，以文章来带领风气，实际上可能未对社会与妇女产生帮助，反而还有负面影响。,003.1990年6月.txt,132,《大李敖全集6.0》分章节/006.沉思日记类/008.李敖五五日记/003.1990年6月.txt,"新女性,李昂,情爱"
LAT050-018,李敖五五日记,提取轮,待校对,情爱,依法恋爱,拥有十万册藏书，喜好剪报的李敖，至今有九十六本著作被查禁过。在狱中待了六年四个月仍然不改李敖本色，依然爱打官司，对女人也是如此，但李敖用一句话形容交女朋友的过程——“此情不渝、据理力争、依法解决。”,003.1990年6月.txt,140,《大李敖全集6.0》分章节/006.沉思日记类/008.李敖五五日记/003.1990年6月.txt,"交女朋友,法律,情爱"
