id,book,round,status,category,title,description,source_file,source_paragraph,source_path,keywords
LAT008-001,李敖相关,提取轮,待校对,知识,十二岁已有李敖实验室,1947（民国三十六年）十二岁。暑假后高小六年级，当选班上自治会主席、当选“模范儿童”，并做学校图书馆馆长。私人方面“李敖实验室”已具规模。并投稿《好国民》杂志，刊出有《妄心》、《人类的冷藏》等文。,001.李敖五十年表.txt,21,《大李敖全集6.0》分章节\001.自传回忆类\008.李敖相关\001.李敖五十年表.txt,"李敖实验室,图书馆馆长,早熟"
LAT008-002,李敖相关,提取轮,待校对,人格,饿早饭义助师母,1953（民国四十二年）十八岁。暑假后高中三年级。念了一个多星期，即自愿休学在家。因老师严侨被捕，乃饿早饭不吃，存钱义助严师母和三个小孩。,001.李敖五十年表.txt,28,《大李敖全集6.0》分章节\001.自传回忆类\008.李敖相关\001.李敖五十年表.txt,"严侨,义助,师母"
LAT008-003,李敖相关,提取轮,待校对,写作,文星批评国法党限,1965（民国五十四年）三十岁。4月25日，萧孟能在他家大设宴，为我三十岁庆祝。8月18日迁往信义路国泰信义公寓四楼。12月1日在《文星》第九十八期发表《我们对国法党限的严正表示》，批评国民党。12月26日，杂志被封杀。四年的《文星》风云告一段落。,001.李敖五十年表.txt,40,《大李敖全集6.0》分章节\001.自传回忆类\008.李敖相关\001.李敖五十年表.txt,"文星,国法党限,国民党"
LAT008-004,李敖相关,提取轮,待校对,法权,告别文坛书也被查禁,1966（民国五十五年）三十一岁。《孙逸仙和中国西化医学》、《传统下的独白》、《历史与人像》、《为中国思想趋向求答案》、《教育与脸谱》、《上下古今谈》、《文化论战丹火录》、《闽变研究与文星讼案》等书全被查禁。11月5日出版《李敖告别文坛十书》，在装订厂被治安人员抢走。《乌鸦又叫了》、《两性问题及其它》、《李敖写的信》、《也有情书》、《孙悟空和我》、《不要叫罢》等书全被查禁。警总开始一再“约谈”我，均于当日放回。“约谈”重点是调查我十八岁时想和老师严侨偷渡回大陆的事。,001.李敖五十年表.txt,41,《大李敖全集6.0》分章节\001.自传回忆类\008.李敖相关\001.李敖五十年表.txt,"查禁,告别文坛,警总"
LAT008-005,李敖相关,提取轮,待校对,法权,官方私方诉讼夹杀,1967（民国五十六年）三十二岁。国民党加紧算旧帐。台湾高等法院首席检察官发交侦办我，4月8日以“妨害公务”被提起公诉。自此官方正式配合私方，以诉讼手段，形成夹杀。4月14日起义助殷海光看病。夏天起，小蕾成为小情人。,001.李敖五十年表.txt,43,《大李敖全集6.0》分章节\001.自传回忆类\008.李敖相关\001.李敖五十年表.txt,"诉讼,夹杀,妨害公务"
LAT008-006,李敖相关,提取轮,待校对,人格,基于人权义助柏杨,1968（民国五十七年）三十三岁。以贩卖旧电器维生，暗中支持其它出版活动。义助柏杨（我看不起柏杨，但柏杨入狱，却基于同情与人权而义助柏杨）。,001.李敖五十年表.txt,44,《大李敖全集6.0》分章节\001.自传回忆类\008.李敖相关\001.李敖五十年表.txt,"柏杨,人权,义助"
LAT008-007,李敖相关,提取轮,待校对,法权,洗脑中一言不发,1976（民国六十五年）四十一岁。仁爱教育实验所每周请教授一名来“洗脑”，我旁若无人，一言不发。11月19日服刑期满，无保出狱（我说不愿连累朋友保我出狱，如因没有保人而不放人，我愿继续坐牢）。在我未出狱前，国民党派我的老师吴俊才与我洽商，我指陈在叛乱案外，另以杠上开花的背信冤狱整我、判我一年的不当，经吴俊才查明确是冤狱，乃透过协调，以“不执行”解决。吴俊才相对要求我任政大国际关系研究中心副研究员，我以叛乱案的褫夺公权六年也可就此不了了之，可证明所谓国民党法治，不过乃尔！乃同意。于是在出狱后第十一天（12月1日），有了生平第一个正式职业。,001.李敖五十年表.txt,52,《大李敖全集6.0》分章节\001.自传回忆类\008.李敖相关\001.李敖五十年表.txt,"洗脑,无保出狱,法治"
LAT008-008,李敖相关,提取轮,待校对,人格,拒绝抓兵式职务,1977（民国六十六年）四十二岁。与（Martha）同居。做土木包工。坚辞国际关系研究中心职务，主任蔡维屏不肯放人。我感觉是：“那次短暂的‘副研究员’，就好象一个人上街买菜，突然被抓去当兵，他一有机会，必然要开小差，还回去买菜一样。”最后，“在中心我待了十三个月，但是全部上班的时间，不到十三个小时。不但拒绝研究，也拒绝讨论、拒绝听演讲会、拒绝签到、拒绝请领书报，最后拒绝领薪水。”,001.李敖五十年表.txt,53,《大李敖全集6.0》分章节\001.自传回忆类\008.李敖相关\001.李敖五十年表.txt,"拒绝研究,拒绝签到,拒绝领薪水"
LAT008-009,李敖相关,提取轮,待校对,写作,写司法黑暗抱冤狱不平,1982（民国七十一年）四十七岁。入狱后即开始每月出版一册《李敖千秋评论丛书》，至今不断。2月10日出狱，发表有关司法黑暗、监狱黑暗文字，并陆续为许多冤狱抱不平，引起行政院院会、中外舆论、电视、立法院以及被迫害者的重视。在国民党立委温士源疾呼阻止李敖英雄形象流传后一周，新竹少年监狱即发生空前大暴动。出狱后大量为党外杂志写文章，公论所在，蔚为重镇。“匹夫而为百世师，一言而为天下法。”4月25日，党外人士为我在紫藤庐祝寿，虽然许荣淑等坚邀，我不肯露面。6月出版“三情之书”——《李敖的情诗》、《李敖的情书》、《李敖的情话》。8月28日起，实行“隐而不退”。,001.李敖五十年表.txt,59,《大李敖全集6.0》分章节\001.自传回忆类\008.李敖相关\001.李敖五十年表.txt,"司法黑暗,冤狱,写作"
LAT008-010,李敖相关,提取轮,待校对,人格,顽童战士文化基督山,1984（民国七十三年）四十九岁。继续出版《李敖千秋评论丛书》（其中第一期、第十一期、第十六期、第二十二期、第二十六期、第二十七期、第二十八期、第三十二期、第三十四期、第三十六期、第三十八期、第三十九期均遭查禁）。1月起，又加出《万岁评论丛书》（其中第三期、第四期、第五期、第八期、第九期、第十期、第十一期、第十二期均遭查禁）。每月一册，与千秋评论错开出版，等于两个月刊或一个半月刊。另为《政治家》主持专栏、任《自由时代》总监，鼓动风潮，造成时势。3月6日，美国（James T .M. Pan）写信说：“台湾一千八百万人口，但自海外看岛内，全岛只有李敖一人而已！现在如此，将来在历史上更加如此，这是中外正义之士的一致看法。”总之，我生平侠骨柔情、敢说敢做，多少年来，一直以“虽千万人，吾往矣！”的气魄，独行其是，而不在乎小人们争言其非。我是顽童、是战士、是英雄、是善霸、是文化基督山、是社会罗宾汉、是痛恨国民党和伪君子的第一真人，中国有史以来，没人能像我这样集正义、力量、勇气、真诚、血性、智慧、博学和活泼于一身的人了。有李敖在，是中国人之光，岂止一千八百万而已，有朝一日，历史将为我作证。,001.李敖五十年表.txt,61,《大李敖全集6.0》分章节\001.自传回忆类\008.李敖相关\001.李敖五十年表.txt,"顽童,战士,正义"
LAT008-011,李敖相关,提取轮,待校对,法权,查禁下苦撑待变,1985（民国七十四年）五十岁。最高法院平反四年前冤狱。继续出版《李敖千秋评论丛书》（其中第四十期被查禁）和《万岁评论丛书》（其中第十三期、第十四期、第十五期、第十六期、第十七期均遭查禁），在国民党疯狂查禁政策下，事实上，连残余的没禁的，也难以正常上市。警察、特工之流威胁售书小贩说：“反正凡是有李敖两个字的书就不要卖！”所以处境是苦撑待变，备极艰辛。,001.李敖五十年表.txt,62,《大李敖全集6.0》分章节\001.自传回忆类\008.李敖相关\001.李敖五十年表.txt,"查禁,售书,苦撑"
