id,book,round,status,category,title,description,source_file,source_paragraph,source_path,keywords
LAT103-001,孙中山研究,提取轮,待校对,方法,历史人物须面对真实罪责,中国国民党的总理孙中山有两个，一个是他自己那个孙中山；一个是别人变造的孙中山。别人变造的孙中山，不论基于任何立场，总未免走样，孙中山本人，概不负责、可以侧过脸去；但他自己那个孙中山，却责无旁贷、必须面对。这种面对，不论孙中山生前死后，在优秀的历史家笔下，都难逃斧钺。就某种讽世意味来说，优秀的历史家逼人面对，生则为“袋鼠法庭”（kangaroo court）的法官，死则为阎王爷，在生死线外，历史人物应负的罪责，都无所遁形。,《孙中山研究》自序.txt,2,《大李敖全集6.0》分章节\012.人物研究类\005.孙中山研究\《孙中山研究》自序.txt,历史人物;罪责;论定
LAT103-002,孙中山研究,提取轮,待校对,方法,历史家负责最后审判,换句话说，优秀的历史家是真正的最后审判者，——上帝嘛，请靠边站！最后审判孙中山，不是一件容易的事。因为这位中国国民党的总理，生前死后，都被政治迷雾包装着，使真面目难以显现，直到死后几十年的今天，他仍是被海峡两岸政治尸布争相缠裹的木乃伊，这可真教人看不惯！凭着优秀的历史家的本领，我终于解开尸布，把真正孙中山的功过，加以论定。这种论定，从1965年我推出《孙逸仙和中国西化医学》，到1987年我出版《孙中山研究》，都是一个主线。主线是求真，方法是从干尸里把孙中山开棺论定。,《孙中山研究》自序.txt,3,《大李敖全集6.0》分章节\012.人物研究类\005.孙中山研究\《孙中山研究》自序.txt,历史家;审判;求真
LAT103-003,孙中山研究,提取轮,待校对,政治,爱国者也可能以卖国为手段,孙中山一生的大成功是推翻中国帝制，一生的大失败是自己夺权不择手段，甚至一再勾结帝国主义而不惜。西太后明与八国联军为敌，固属离奇；孙中山私通日、英、德、俄等国为友，也未尝不荒谬，孙中山既是爱国者，又是卖国者，爱国爱到以卖国为手段，这种荒谬，也真是青史罕见！至于他搞出三民主义等讨厌透顶的“遗教”来闭门造车、提拔蒋介石等等而下之的“同志”来开门揖盗，则更属荒谬之外者。这本《孙中山研究》，特就孙中山一生的荒谬处多加笔墨、以启苍生。海峡两岸读是书而不窃笑于中山陵者，非人也！,《孙中山研究》自序.txt,4,《大李敖全集6.0》分章节\012.人物研究类\005.孙中山研究\《孙中山研究》自序.txt,爱国;卖国;手段
LAT103-004,孙中山研究,提取轮,待校对,方法,政治造史必须拆穿,看了这篇文字，我忍不住要对自己说：“国民党又造假历史了，我非拆穿它不可！”下面就是我这违章历史拆除大队的一次成绩。,001.孙中山见了李鸿章吗？.txt,4,《大李敖全集6.0》分章节\012.人物研究类\005.孙中山研究\001.孙中山见了李鸿章吗？.txt,政治造史;辨伪;国民党
LAT103-005,孙中山研究,提取轮,待校对,方法,历史训练能识破编造,桂崇基是江西贵溪人，美国哥伦比亚大学硕士，1925年回国任教广东大学（中山大学前身），后任考选委员、国大代表。来台后任东吴大学校长。他因为在国民党内斗中，很早就给斗下来，所以早就过气了。不料他不甘寂寞，写《中国国民党与中国共产党》等书之不足，又来这么一段历史，有历史训练的人，一眼就可看出它是捏造的，为什么呢？,001.孙中山见了李鸿章吗？.txt,6,《大李敖全集6.0》分章节\012.人物研究类\005.孙中山研究\001.孙中山见了李鸿章吗？.txt,历史训练;捏造;桂崇基
LAT103-006,孙中山研究,提取轮,待校对,方法,生平核对是辨伪起点,原因很简单，一核对唐绍仪和孙中山的生平，便明白了。,001.孙中山见了李鸿章吗？.txt,7,《大李敖全集6.0》分章节\012.人物研究类\005.孙中山研究\001.孙中山见了李鸿章吗？.txt,生平;核对;辨伪
LAT103-007,孙中山研究,提取轮,待校对,方法,人物行踪可以否定会面传说,何况，既说唐绍仪“返回香港”见孙中山，则孙中山本人，必须人在香港，才有见到的可能，无奈这年孙中山根本不在香港，他人在广州做医生，并且2月起就“以医务委之于尹文楷，自偕陆皓东自湖南循长江东下，抵上海”（《国父年谱初稿》）了，纵使唐绍仪“返回香港”，也见不到孙中山啊！,001.孙中山见了李鸿章吗？.txt,10,《大李敖全集6.0》分章节\012.人物研究类\005.孙中山研究\001.孙中山见了李鸿章吗？.txt,行踪;会面;孙中山
LAT103-008,孙中山研究,提取轮,待校对,方法,亲历回忆仍须考订,由于陈少白是孙中山的老友，他的回忆，最值得重视。当然他的回忆也须加以考订。例如他说郑观应与孙中山的关系，就太疏略了，此事牵涉到上李鸿章书的内容，不可不先弄清楚。,001.孙中山见了李鸿章吗？.txt,17,《大李敖全集6.0》分章节\012.人物研究类\005.孙中山研究\001.孙中山见了李鸿章吗？.txt,回忆;考订;陈少白
LAT103-009,孙中山研究,提取轮,待校对,方法,思想影响可从文本用语追索,这些议论，自然是两年后孙中山上李鸿章书中“人尽其才”“地尽其利”“货畅其流”的张本。孙中山是郑观应的老乡，也是朋友。郑观应影响孙中山，自不待言了。,001.孙中山见了李鸿章吗？.txt,24,《大李敖全集6.0》分章节\012.人物研究类\005.孙中山研究\001.孙中山见了李鸿章吗？.txt,思想影响;文本;郑观应
LAT103-010,孙中山研究,提取轮,待校对,方法,成文地点可检验回忆真伪,现在再回看陈少白的追忆，便知道上李鸿章书，乃是孙中山完稿在上海见过郑观应之后，不但不成于广州，更不成于香港了。既然这样，又何来桂崇基所说的孙中山在香港向唐绍仪出示上李鸿章书呢？,001.孙中山见了李鸿章吗？.txt,26,《大李敖全集6.0》分章节\012.人物研究类\005.孙中山研究\001.孙中山见了李鸿章吗？.txt,成文地点;回忆;上李鸿章书
