id,book,round,status,category,title,description,source_file,source_paragraph,source_path,keywords
LAT046-001,大学后期日记乙集,提取轮,待校对,写作,日记缺陷,因为日记都是个人随手的速记和灵感引线，所以文字方面，颇少修饰；又因为我的日记习惯是多记事、少论学（论学另有卡片、札记、卷册），所以我的读书心得，几乎在日记中极少看到，这也可说是我的日记的大缺陷。,《大学后期日记乙集》前记.txt,6,《大李敖全集6.0》分章节/006.沉思日记类/004.大学后期日记乙集/《大学后期日记乙集》前记.txt,"日记,论学,写作"
LAT046-002,大学后期日记乙集,提取轮,待校对,人格,反抗腐败教育,乙集后面附录了一封妙信，是我写给钱思亮校长的。从这封信中，读者多少可以想见钱思亮诸公颟顸腐败的一面。大学生在他们这批人的手里，大学生怎么不完蛋？我在《〈大学后期日记甲集〉前记》中，已经指出我在日记中的一种“反抗腐败教育对我压迫的精神”，我的反抗方法，表面上是消极的，骨子里却是积极的。写到这里，我忽然想到陆游的一首小诗，正好用来做我这阶段日记的描写——,《大学后期日记乙集》前记.txt,8,《大李敖全集6.0》分章节/006.沉思日记类/004.大学后期日记乙集/《大学后期日记乙集》前记.txt,"教育,反抗,人格"
LAT046-003,大学后期日记乙集,提取轮,待校对,人格,不肖万岁,现在，作为一个钻破蚕茧的变形虫，我从盘丝洞里走出来。国民党《中央日报》社论上公开骂我是台湾大学的“不肖的学生”，我很“感谢”。因为他们说对了，我实在是一个“不肖的学生”。肖者，像也。我若像起钱思亮来，岂不是我的大悲剧？所以我庆幸我“不肖”——“不肖”万岁！,《大学后期日记乙集》前记.txt,13,《大李敖全集6.0》分章节/006.沉思日记类/004.大学后期日记乙集/《大学后期日记乙集》前记.txt,"不肖,独立,人格"
LAT046-004,大学后期日记乙集,提取轮,待校对,人格,群体染缸,（廿一）群体生活对个人成果是沮丧。老马说：群体是个大染缸，你在里面会迷失的。长期的暗示会改变你，你最初的欣赏与改造会失去了！,001.1959年1月.txt,31,《大李敖全集6.0》分章节/006.沉思日记类/004.大学后期日记乙集/001.1959年1月.txt,"群体,个人,人格"
LAT046-005,大学后期日记乙集,提取轮,待校对,情爱,爱情微小,（廿九）爱情在整个文化与人类问题等大理想面前，便显得微不足道了。,001.1959年1月.txt,39,《大李敖全集6.0》分章节/006.沉思日记类/004.大学后期日记乙集/001.1959年1月.txt,"爱情,理想,情爱"
LAT046-006,大学后期日记乙集,提取轮,待校对,知识,知识宇宙,（五十）我不肯在知识宇宙的努力，乃在缺少英雄式的勇气。,001.1959年1月.txt,62,《大李敖全集6.0》分章节/006.沉思日记类/004.大学后期日记乙集/001.1959年1月.txt,"知识,勇气,知识"
LAT046-007,大学后期日记乙集,提取轮,待校对,知识,带人类前进,（五一）爱因斯坦可使世界跨大好几步，这比给女人一点愉快好得多。你可用你的力量，给人类带往前一两步！你要带上一两步，不可因别人跟不上而失望，当学学斯宾诺莎。不可如孟大中式的无目的，当然也不可做自了汉。,001.1959年1月.txt,63,《大李敖全集6.0》分章节/006.沉思日记类/004.大学后期日记乙集/001.1959年1月.txt,"爱因斯坦,理想,知识"
LAT046-008,大学后期日记乙集,提取轮,待校对,写作,震惊一世,（五七）我们要如罗曼罗兰等写震惊一世的东西出来！不可再缩头做自了汉。太缺“道德勇气”。,001.1959年1月.txt,69,《大李敖全集6.0》分章节/006.沉思日记类/004.大学后期日记乙集/001.1959年1月.txt,"写作,道德勇气,写作"
LAT046-009,大学后期日记乙集,提取轮,待校对,知识,巨著开导,（六三）巨著不可不阅！把巨著组织出来写出来！不搞政治，以我们的门径开导别人！使人们知道理想是什么。,001.1959年1月.txt,75,《大李敖全集6.0》分章节/006.沉思日记类/004.大学后期日记乙集/001.1959年1月.txt,"巨著,理想,知识"
LAT046-010,大学后期日记乙集,提取轮,待校对,方法,科学方法,（七六）要好好搞Logic及科学方法。老马是受Logic之益最大的人、最成功的人！,001.1959年1月.txt,88,《大李敖全集6.0》分章节/006.沉思日记类/004.大学后期日记乙集/001.1959年1月.txt,"逻辑,科学方法,方法"
LAT046-011,大学后期日记乙集,提取轮,待校对,人格,英雄创造,（七八）做一如“英雄与英雄崇拜”中之英雄。有勇气去面对现实、去创造，学术上之力量与热情足够吾人学矣！何必政治？永不要沮丧！,001.1959年1月.txt,91,《大李敖全集6.0》分章节/006.沉思日记类/004.大学后期日记乙集/001.1959年1月.txt,"英雄,现实,人格"
LAT046-012,大学后期日记乙集,提取轮,待校对,知识,苦读巨书,（八四）歌德他们懂多少文字？读多少书？天才之功力吾太差。苦功太重要，吾太少！最大缺点在读书太少，原因在还未正正确确认识其重要。先择一第一流书读之。胡适等安足以为吾师哉！,001.1959年1月.txt,97,《大李敖全集6.0》分章节/006.沉思日记类/004.大学后期日记乙集/001.1959年1月.txt,"读书,苦功,知识"
LAT046-013,大学后期日记乙集,提取轮,待校对,文化,西方启发,（八六）吾人看国人作品眼熟，乃因无创造眼光故。要有西方式的启发，中国作家是不行了。,001.1959年1月.txt,99,《大李敖全集6.0》分章节/006.沉思日记类/004.大学后期日记乙集/001.1959年1月.txt,"西方,创造,文化"
LAT046-014,大学后期日记乙集,提取轮,待校对,知识,肯定知识,（八八）最大干扰是爱情问题，是未把知识宇宙肯定。吾人当努力研讨论文学术，代以言不及义之谈。,001.1959年1月.txt,101,《大李敖全集6.0》分章节/006.沉思日记类/004.大学后期日记乙集/001.1959年1月.txt,"知识,学术,知识"
LAT046-015,大学后期日记乙集,提取轮,待校对,方法,管住情感,（九五）不可太纵容情感，管不住自己，老马的温情常常暂时的遮没了他的理智与意志。,001.1959年1月.txt,108,《大李敖全集6.0》分章节/006.沉思日记类/004.大学后期日记乙集/001.1959年1月.txt,"情感,理智,方法"
LAT046-016,大学后期日记乙集,提取轮,待校对,人格,传记提升,（二）布鲁达克等英雄传记可使自己卓立不群，把人格提升而不受“腐蚀力”的影响。永葆青春。,001.1959年1月.txt,118,《大李敖全集6.0》分章节/006.沉思日记类/004.大学后期日记乙集/001.1959年1月.txt,"传记,人格,人格"
LAT046-017,大学后期日记乙集,提取轮,待校对,方法,再创造读书,（八）以再创造，心领神会的大热情，去读书、去求真意，不要在章句间批判。,001.1959年1月.txt,124,《大李敖全集6.0》分章节/006.沉思日记类/004.大学后期日记乙集/001.1959年1月.txt,"读书,热情,方法"
LAT046-018,大学后期日记乙集,提取轮,待校对,方法,孤独必要,（九）非吾类之朋友不能蚀我亦能误我（时间），故孤独斯为必要。,001.1959年1月.txt,125,《大李敖全集6.0》分章节/006.沉思日记类/004.大学后期日记乙集/001.1959年1月.txt,"孤独,朋友,方法"
LAT046-019,大学后期日记乙集,提取轮,待校对,知识,书本扎根,四、夜专心读印度史，甚愉快安静，以我过度走极端之性情与绝世之才具、刚方之性格，实应在书本上扎下根来，我何不多想想“桃花路上”的那些苦楚和坏处？书本最安全的、最源远流长的细的快乐，又何必他求呢？,001.1959年1月.txt,149,《大李敖全集6.0》分章节/006.沉思日记类/004.大学后期日记乙集/001.1959年1月.txt,"书本,快乐,知识"
LAT046-020,大学后期日记乙集,提取轮,待校对,情爱,不自溺情感,三、洗脸时想到前几天一度为Rosa着迷，一度为小羊着迷，煞是可笑，吾到底已非此中人，吾知迷不能久矣！此一大进步也！不可不记而识之。我必须清醒的知道自溺感情是一件最大的不智，我决心不再许我自溺于任何女人，浮光掠影、鸿爪遗痕是最好的了。,001.1959年1月.txt,153,《大李敖全集6.0》分章节/006.沉思日记类/004.大学后期日记乙集/001.1959年1月.txt,"女人,情感,情爱"
LAT046-021,大学后期日记乙集,提取轮,待校对,方法,强读半小时,五、晚在图书馆初不太想读书，想去看电影，继而勉强读之，忘怀一切，味油然而生矣。以我之读书度日，的确较清谈乱想等为高，只不过须一开始稍加勉强，即可出味而不能止矣。此今晚之大收割。以后一闷（不论在何处）即先告自己强行读半小时再说，而半小时一读，即不忍放之，不乐他事矣。此单就度时而言，若就受益及慰情而言，更非他事所能及矣。读书之乐之益大矣哉！,001.1959年1月.txt,197,《大李敖全集6.0》分章节/006.沉思日记类/004.大学后期日记乙集/001.1959年1月.txt,"读书,方法,方法"
LAT046-022,大学后期日记乙集,提取轮,待校对,知识,西方方法治史,二、“史”失求诸野，西方人治中国史，因为重方法，比中国所谓学人还灵光！,001.1959年1月.txt,207,《大李敖全集6.0》分章节/006.沉思日记类/004.大学后期日记乙集/001.1959年1月.txt,"西方,中国史,知识"
