id,source_id,book,round,status,category,title,description,source_file,source_paragraph,source_path,keywords
LAT113-001,LAT113-001,大江大海骗了你,校对轮,已校对,知识,未读之书和未闻之事都可成为新知,□我对“秘密”的定义很宽，我曾说过：“凡是你没读过的书，就是新书。”凡是你没听到的事，就是“秘密”。关键在你能否学会用“秘密”的耳朵去倾听。你学到这本领，听风声都可听到“秘密”。,002.从“拾穗”到“拿锄头的人”.txt,11,《大李敖全集6.0》分章节\012.人物研究类\015.大江大海骗了你\002.从“拾穗”到“拿锄头的人”.txt,新书;秘密;倾听
LAT113-002,LAT113-002,大江大海骗了你,校对轮,已校对,写作,老太太式自传较少弄假,汗牛也、充栋也、上网也、下载也，古今自传多矣，但最好的，出自两位老太太，一位是赵元任太太杨步伟，一位是胡适太太江冬秀。老太太式自传的最大好处，在她随意唠叨。唯其随意，故少弄假；唯其唠叨，故无遗珠。……行云流水，成此奇书。能解老妪，方足以读自传，知我者，其唯老太太乎？,004.知我者，其唯老太太乎？.txt,2,《大李敖全集6.0》分章节\012.人物研究类\015.大江大海骗了你\004.知我者，其唯老太太乎？.txt,自传;真实;口述
LAT113-003,LAT113-004,大江大海骗了你,校对轮,已校对,方法,错误前提会使后续推论全部失效,□没有起码清楚头脑的人，最好不要谈思想、谈历史。不要高谈阔论“大江大海”，因为1949年的局面明明只是“残山剩水”，何来“大江大海”？何况，明明是“残山剩水”，却摆出“大江大海”的架构，这种架构，正是蒋介石留下来的思维。龙应台的根本错误在她总是做“虚拟演绎”（pseudo-deduction），“虚拟演绎”好比扣第一个扣子，第一个扣子没扣对，下面的扣子全扣错了。,004.知我者，其唯老太太乎？.txt,10,《大李敖全集6.0》分章节\012.人物研究类\015.大江大海骗了你\004.知我者，其唯老太太乎？.txt,前提;推论;逻辑
LAT113-004,LAT113-005,大江大海骗了你,校对轮,已校对,方法,大题目需要经验和史料积累,□“1949”对我是目击、是身历、是焦距清楚的见闻、是文件累积的印证，但对龙应台都不是，龙应台只想对大题目速成，那是速成不来的，既不够真实，也容易闹笑话，搞什么大题目啊，连小细节都弄不清楚。像台北的紫藤庐，全不是那么回事。,005.龙应台的不幸.txt,3,《大李敖全集6.0》分章节\012.人物研究类\015.大江大海骗了你\005.龙应台的不幸.txt,历史题目;经验;史料
LAT113-005,LAT113-008,大江大海骗了你,校对轮,已校对,方法,史料不能只取有利的一面,□龙应台跑到美国斯坦福大学胡佛研究院看《蒋介石日记手稿》，又抄又引蒋介石日记。她的辛苦，发生了两个问题，第一、蒋介石的日记，龙应台可以一网兜收吗？第二、要兜收，就不能不对蒋的另一面，视若无睹吧？如蒋私下骂叶公超是秦桧、张邦昌卖国贼，但蒋自己干的，不正是同一勾当吗？蒋口口声声“汉贼不两立”，结果是求在联合国汉贼两立而不可得，真相不正如此吗？别以为那是以后的事，那才真正是“一九四九”埋下的伏机呢。,007.叶公超的切肤之痛.txt,3,《大李敖全集6.0》分章节\012.人物研究类\015.大江大海骗了你\007.叶公超的切肤之痛.txt,史料选择;日记;偏见
LAT113-006,LAT113-009,大江大海骗了你,校对轮,已校对,人格,知识分子进入政党容易受其控制,□这就是龙应台的大问题。龙应台这种知识分子，没有真的切肤之痛，不像叶公超。四十多年前，在美国新闻处副处长司马笑（John Alvin Bottorff）的家里，叶公超就向我说，他加入国民党，原希望他两脚踩到泥里，可以把国民党救出来，结果呢？他不但没把国民党救出来，反倒把自己陷进去，言下不胜悔恨。他如看得到蒋介石日记里这样诬蔑他，他连头都要埋在泥里了。,007.叶公超的切肤之痛.txt,7,《大李敖全集6.0》分章节\012.人物研究类\015.大江大海骗了你\007.叶公超的切肤之痛.txt,知识分子;政党;独立
LAT113-007,LAT113-010,大江大海骗了你,校对轮,已校对,法权,公共财产不能因政治功绩而变成私产,混蛋岂止马英九呢，另一个混蛋陈水扁，当年做市长时，不正是索回公产的正犯吗？陈水扁当上所谓总统，也向钱穆夫人道歉了。事实上，这两个混蛋市长道什么歉呢？更早的市长高玉树“占用市产”不放，反说钱穆和我高玉树一样。钱穆“心有未甘”，投书自明。但自明了一大篇，我们看来看去，还是十足占公产不误，唯一不同的是蒋介石帮他占的而已，但蒋介石帮他占，也是占啊！在“占用市产”上，钱穆其实不如高玉树，高玉树真小人，占就占了；钱穆却伪君子，占了还大谈“委屈”、还要“以正社会人士之视听”。但是伪君子的手法，却比真政客高呢！社会视听中，《联合报》公开说他有“狷介风范”、《中国时报》公开说他“读书人的骨气却表露无遗”……这真是笑话！钱穆住蒋介石假公济私来的豪华别墅，二十二年来一块钱都没花，这是哪一门子“狷介”？哪一门子“读书人的骨气”？社会视听被王惕吾、余纪忠这些混蛋颠倒如此，视听真乱了！,008.龙局长的“素书楼”.txt,7,《大李敖全集6.0》分章节\012.人物研究类\015.大江大海骗了你\008.龙局长的“素书楼”.txt,公共财产;占用;政治功绩
LAT113-008,LAT113-012,大江大海骗了你,校对轮,已校对,知识,学术成就不等于文化权威,一、钱穆是迂夫子、村学究，搞饾饤史学有成就，但不足以谈文化哲学，更不足以称教主。,009.文化混蛋.txt,3,《大李敖全集6.0》分章节\012.人物研究类\015.大江大海骗了你\009.文化混蛋.txt,学术成就;文化判断;权威
LAT113-009,LAT113-013,大江大海骗了你,校对轮,已校对,政治,政治正统会借学术正统压制异议,三、蒋介石供钱穆，意在树立学统道统以给政统护盘，箝制自由主义者胡适。只比较胡适反对蒋介石三任总统，而钱穆不敢反对，反倒曲学阿蒋一点上，就可判出两人高下。,009.文化混蛋.txt,5,《大李敖全集6.0》分章节\012.人物研究类\015.大江大海骗了你\009.文化混蛋.txt,政治正统;学术正统;自由主义
LAT113-010,LAT113-014,大江大海骗了你,校对轮,已校对,人格,私人交情不能取代公共判断,□他对我的私谊，和我对他的公论，是两回事。对他窄化中国文化与神化蒋介石上，我无法不公论论定他。,009.文化混蛋.txt,8,《大李敖全集6.0》分章节\012.人物研究类\015.大江大海骗了你\009.文化混蛋.txt,私人交情;公共判断;是非
