id,source_id,book,round,status,category,title,description,source_file,source_paragraph,source_path,keywords
LAT135-001,LAT135-001,民进党研究,校对轮,已校对,人格,思想者应以证据拆穿邪恶维护真理,在感情上，我无爱于国民党，却有爱于民进党；在理智上，两党对我都一样，它们的荒谬、错误与横行，都在我口诛笔伐之列，我只是用证据来拆穿邪恶、维护真理。在真理面前，我的爱憎之情显然已不重要，重要的是用证据来证明王八蛋是王八蛋。一个政党被骂王八蛋，谁都会骂，这是张三李四的事；但能证明它为什么是王八蛋，这就是思想家的事了。,《民进党研究》自序.txt,3,《大李敖全集6.0》分章节\014.台湾史政类\004.民进党研究\《民进党研究》自序.txt,思想者;证据;真理
LAT135-002,LAT135-002,民进党研究,校对轮,已校对,政治,支持政治方向不等于轻信政治人物,其实，对民进党的发展，我早在五年前就已做预言。这一预言，在我接受《花花公子》（PLAYBOY）访问时，已经慨乎言之。我说：我在《千秋评论》第三十期有一篇《我为什么支持王八蛋？》我说党外人士“因为是政治人士，他们的品德即不能高估（对搞政治的人，不论哪一派，都要严予注意，不可轻信），我们支持他们，支持的，不是他们本人，而是支持反对党政治，我们为反对一党独大、一党独裁而支持他们，他们也就在这一‘反对’大方向上的正确，而值得我们支持。除了这一大方向正确外，其实由政客对政客观点对比，他们与国民党殊少不同，在习性上且尤其相近，他们的个人极少比国民党中拔尖的个人好。简单说来，他们只是在大方向上胜过国民党而已，而他方面，跟国民党是半斤八两。但话说回来，要完成两党以至多党政治，支持王八蛋打龟儿子就在所难免，否则全是龟儿子独大、龟儿子独裁，绝不是办法，在龟儿子的暴政下，只有支持王八蛋来取得平衡。”正因为真相不过如此，我……对党外人士无所谓失望，他们不懂“信义”不足怪、不懂许多应有的道德品质也不足怪，只要他们在大方向不迷失，就不必苛求。古话说“贤者识其大者，不贤者识其小者”，我今下一歪解，该说“不贤者识其大者”，唯有对不贤者能识其大，其他他们的小把戏也就不足道了。,《民进党研究》自序.txt,5,《大李敖全集6.0》分章节\014.台湾史政类\004.民进党研究\《民进党研究》自序.txt,政治方向;政治人物;信任
LAT135-003,LAT135-003,民进党研究,校对轮,已校对,方法,小把戏会使正确大方向发生偏离,不幸的是，几年下来，他们的小把戏由于器小易盈、无知妄作，在“大方向正确”上，竟也偏离“反对党”应有的规格与眼界，而变得在比例上简直比国民党还国民党了。这种变化，可真令人倒胃！,《民进党研究》自序.txt,6,《大李敖全集6.0》分章节\014.台湾史政类\004.民进党研究\《民进党研究》自序.txt,手段;方向;偏差
LAT135-004,LAT135-004,民进党研究,校对轮,已校对,人格,批评不应随私人亲疏改变,早在党外时代，我对党外人士就在支持之中，从没放弃过批评；如今民进党成立了，由于党中新贵“飞上枝头做凤凰”，眼高于顶，翅膀硬了，自无需我的支持；相对的，由于民进党一建党就背离了党外的理想，摧毁了多少年来我们共同的希望，对这种堕落，我也不得不严予批评——这是李敖一贯的特立独行作风，固不以远近亲疏易其志也。,《民进党研究》自序.txt,7,《大李敖全集6.0》分章节\014.台湾史政类\004.民进党研究\《民进党研究》自序.txt,批评;亲疏;独立
LAT135-005,LAT135-006,民进党研究,校对轮,已校对,政治,一党独大才会制造党外,民主国家里没有“党外”，因为民主国家里不允许一党独大。没有一党独大，自然就没有“党外”，因为你若说“党外”，别人不懂。别人不晓得是保守党外呢还是工党党外，是民主党外呢还是共和党外？只有在一党独大的情况下，党才变成了专有名词而非普通名词，党才变成了“就是那个党嘛！”变成“还有哪个党嘛！”变成了唯一的。,001.党外是谁喊出来的？.txt,2,《大李敖全集6.0》分章节\014.台湾史政类\004.民进党研究\001.党外是谁喊出来的？.txt,一党独大;党外;概念
LAT135-006,LAT135-007,民进党研究,校对轮,已校对,文化,长期党化教育会垄断政党名称,所以，你报名参加什么什么，管事的问你“是不是党员”？当然是指“是不是国民党员”，他问得自然得很，丝毫没有指别的党的意思，也丝毫不以为你会把党想成别的党。这种自然、这种不在话下，使你不得不冒冷汗：原来国民党的党化教育与党化宣传，已经这样“成功”了！,001.党外是谁喊出来的？.txt,4,《大李敖全集6.0》分章节\014.台湾史政类\004.民进党研究\001.党外是谁喊出来的？.txt,党化教育;名称;垄断
LAT135-007,LAT135-009,民进党研究,校对轮,已校对,方法,统治者自身的记录可以反驳其说法,除非国民党“话说了不算”，否则对以上引文中的“党外”字眼，就不能不承认，就不能再说是敌对人士捏造的、自号的，就不能再说是敌对人士居心不良的杰作！,001.党外是谁喊出来的？.txt,12,《大李敖全集6.0》分章节\014.台湾史政类\004.民进党研究\001.党外是谁喊出来的？.txt,统治者;记录;反驳
LAT135-008,LAT135-011,民进党研究,校对轮,已校对,人格,政治光明必须付出个人牺牲,我们党外人士有数不完的长处，但有一个毛病，就是对燃烧自己的观念，有欠完整。蜡烛给别人光、给别人热、给别人火种，但给出这些，首先得冒自我牺牲的代价。自我牺牲不是那么可怕的事，今天党外人士自我牺牲的明码（暗码林宅血案、陈文成命案，无法预估），不过坐牢而已，坐牢又算什么呢？,002.党外人士的一个毛病.txt,3,《大李敖全集6.0》分章节\014.台湾史政类\004.民进党研究\002.党外人士的一个毛病.txt,政治光明;牺牲;代价
LAT135-009,LAT135-012,民进党研究,校对轮,已校对,人格,政治工作者不能把不坐牢当作成功,为自由民主奋斗坐牢、为政治活动坐牢，对志士仁人说来，这根本是家常便饭的事，但是，我觉得今天的党外人士中，有许多人对坐牢考虑得太多，好像不坐牢变成一种成功似的，好像别人坐牢自己没坐反倒庆幸似的，好像监牢与他无缘是稳健、正确、自得似的，这种毛病，以康宁祥系诸公犯得最多，这是不太好的。另一方面，对已经坐牢的人们，我们当然热烈希望他们能出来，但是不可因为这种热烈希望而变得过分操切，以致给人老是向当道乞求什么的印象，这也是不太好的。,002.党外人士的一个毛病.txt,4,《大李敖全集6.0》分章节\014.台湾史政类\004.民进党研究\002.党外人士的一个毛病.txt,政治工作;坐牢;成功
LAT135-010,LAT135-013,民进党研究,校对轮,已校对,人格,营救政治犯不能损害其尊严和意志,我们关切在水深火热中的受难者，我们要求依照联合国的最低处遇标准，改善他们的牢中生活，但是我们绝不该乞求当道放他们出来，我们应该有这种坚决的自尊与起码的立场。我们应该鼓励水深火热中的受难者，鼓励他们坐下去、坐下去、坐下去、不要老是给他们特赦的希望。那种希望对他们并不健康，只会摧毁他们的意志。,002.党外人士的一个毛病.txt,5,《大李敖全集6.0》分章节\014.台湾史政类\004.民进党研究\002.党外人士的一个毛病.txt,政治犯;尊严;营救
LAT135-011,LAT135-015,民进党研究,校对轮,已校对,人格,狱内应忍受狱外应准备伸张正义,牢里的人该从容坐牢，牢外的人该慷慨赴义，这才是党外人士应有的修养。,002.党外人士的一个毛病.txt,8,《大李敖全集6.0》分章节\014.台湾史政类\004.民进党研究\002.党外人士的一个毛病.txt,坐牢;正义;准备
LAT135-012,LAT135-016,民进党研究,校对轮,已校对,文化,长期党化宣传会使反对者复制统治者,1976年冬天，我第一次做政治犯出狱，我最强的一个感觉是：“混蛋比以前多了！”在1946年代、在1956年代、在1966年代，这个岛上小百姓被污染的程度，显然没有1976年代那么严重。1946年代的小百姓，他们多少还受着大陆时代百花齐放的感染；1956、1966年代的小百姓，他们多少还受着《自由中国》《文星》等开明刊物一枝独秀的感染。可是，当国民党在这岛上的紧箍咒愈念愈精的时候，当办事要党证、生活要补给证、上山要入山证、下海要出境证的时候，小百姓就很难躲开国民党的辐射与高压了。于是，在不断的教育与宣传的配合下与强打下，小百姓已变得那么“国民党化”了，甚至党外人士也未能幸免、也难例外。,003.党外与浑蛋.txt,2,《大李敖全集6.0》分章节\014.台湾史政类\004.民进党研究\003.党外与浑蛋.txt,宣传;反对者;复制
