id,book,round,status,category,title,description,source_file,source_paragraph,source_path,keywords
LAT075-001,中国命研究,提取轮,待校对,写作,命研究围绕命定生死,这本《中国命研究》，共收有四十五篇文字，和另一本《中国性研究》一样，有学术性的、也有通俗性的，全部是环绕在中国命定生死等各方面的论述。不管信命也好、不信命也罢，不论哪一方面，它的肇始之点，都和命有关，因此我把它们集合起来，成为此书。,《中国命研究》自序.txt,2,《大李敖全集6.0》分章节/009.历史文化类/006.中国命研究/《中国命研究》自序.txt,"写作,命研究围绕命定生死,自序"
LAT075-002,中国命研究,提取轮,待校对,人格,识性命要通幽明之变,自来有关命的研究，本就不易，《汉书-外戚传》说得好：“孔子罕言命，盖难言之。非通幽明之变，恶能识乎性命！”在“幽明之变”上，今我对天地、阴阳、日夜、善恶、贤愚、人鬼等的理解，实已超迈古人。我个人博学多闻、饱更忧患，“识乎性命”，早在孔子之上，现以此书聊示几许，知我者，孔夫子。,《中国命研究》自序.txt,13,《大李敖全集6.0》分章节/009.历史文化类/006.中国命研究/《中国命研究》自序.txt,"人格,识性命要通幽明之变,自序"
LAT075-003,中国命研究,提取轮,待校对,文化,王充能在儒家一统中异议,王充的时代，思想都是儒家的一统局面。他能在这一统的局面里写出《论衡》来表示异议，实在是很优秀的。,001.为中国人信命寻根.txt,4,《大李敖全集6.0》分章节/009.历史文化类/006.中国命研究/001.为中国人信命寻根.txt,"文化,王充能在儒家一统中异议,为中国人信命寻根"
LAT075-004,中国命研究,提取轮,待校对,人格,王充勇于疑古论今,王充是中国汉朝思想界的明星，正如宋恕在《六斋卑议》中所称道的“旷世超奇出上虞，《论衡》精处古今无”。王充的伟大，在于他风格独具，思想不遵传统的绳墨，勇于疑古论今。,001.为中国人信命寻根.txt,5,《大李敖全集6.0》分章节/009.历史文化类/006.中国命研究/001.为中国人信命寻根.txt,"人格,王充勇于疑古论今,为中国人信命寻根"
LAT075-005,中国命研究,提取轮,待校对,文化,宿命思想深入卓越思想家,但在王充的思想中，他对宿命思想，却有着不太相称的议论，使我们感到宿命思想深入人心，即使在很卓越的思想家身上，都未能免。以王充而论，王充反对儒家的天道说、反对灾害应于人事说、反对天人感通说、反对因果报应说、反对神仙说、反对鬼神祸福说……他在思想上有这么宽的打击面，可是面对起宿命思想来，他却不能打击。虽然他相信的宿命，不外是人的死生、寿夭、贫富、贵贱、幸与不幸、遇与不遇等方面，认为这些全不是人力所能主宰；虽然他不相信命运可以宿到能够预知的程度、虽然他不相信可以有趋吉避凶的造命的程度，但他究竟是一个与“死生有命，富贵在天”近似的信仰者，他仍跳不出宿命思想的网罗，可见这种思想的深入人心，到了何种程度！虽高杆如王充，也要被绊一跤！,001.为中国人信命寻根.txt,7,《大李敖全集6.0》分章节/009.历史文化类/006.中国命研究/001.为中国人信命寻根.txt,"文化,宿命思想深入卓越思想家,为中国人信命寻根"
LAT075-006,中国命研究,提取轮,待校对,文化,宿命可反抗天人感应,但是，王充的宿命思想，并不是很单纯的宿命思想，而是为反抗另一种思想而强化了的武器。在王充的时代，迷信极为盛行，儒家思想被“天人感应”挂帅，一股有意志的天道观，把思想界全盘扣住。王充认为这是要不得的，所以他提倡一种自然的没有意志的天道观，他说：,001.为中国人信命寻根.txt,9,《大李敖全集6.0》分章节/009.历史文化类/006.中国命研究/001.为中国人信命寻根.txt,"文化,宿命可反抗天人感应,为中国人信命寻根"
LAT075-007,中国命研究,提取轮,待校对,方法,王充推翻天地故生人,王充这些话，根本目的，在推翻“天地故生人”的“故”字，故就是有意的、有意志的、有目的的。王充推翻了这些。王充认为真相乃是天“不欲以生物而物自生”，人事天是不管的。,001.为中国人信命寻根.txt,15,《大李敖全集6.0》分章节/009.历史文化类/006.中国命研究/001.为中国人信命寻根.txt,"方法,王充推翻天地故生人,为中国人信命寻根"
LAT075-008,中国命研究,提取轮,待校对,文化,偶字否定有意志的天,王充这个“人偶自生”、“物偶自生”的思想，目的就在表示天是无意志的，因为天若有意志，要造就该造个完美的世界，又何必造个“相贼害”的世界呢？,001.为中国人信命寻根.txt,19,《大李敖全集6.0》分章节/009.历史文化类/006.中国命研究/001.为中国人信命寻根.txt,"文化,偶字否定有意志的天,为中国人信命寻根"
LAT075-009,中国命研究,提取轮,待校对,文化,王充用命解释幸偶,凡人遇偶及遭累害，皆由命也。有死生寿夭之命，亦有贵贱贫富之命。自王公逮庶人，圣贤及下愚凡有首目之类、含血之属，莫不有命：命当贫贱，虽富贵之，犹涉祸患矣；命当富贵，虽贫贱之，犹逢福善矣。故命贵从贱地自达，命贱从富位自危。故夫富贵若有神助，贫贱若有鬼祸。命贵之人，俱学独达，并仕独迁；命富之人，俱求独得，并为独成。贫贱反此：难达、难迁、难成，获过受罪，疾病亡遗，失其富贵，贫贱矣。是故才高行厚，未必保其必富贵；智寡德薄，未可信其必贫贱。或时才高行厚，命恶，废而不进；智寡德薄，命善，兴而超逾。故夫临事知愚，操行清浊，性与才也；仕宦贵贱，治产贫富，命与时也。命则不可勉，时则不可力。……,001.为中国人信命寻根.txt,28,《大李敖全集6.0》分章节/009.历史文化类/006.中国命研究/001.为中国人信命寻根.txt,"文化,王充用命解释幸偶,为中国人信命寻根"
LAT075-010,中国命研究,提取轮,待校对,文化,宿命让人幽居俟时,既然一切都是命，所以王充结论是：“信命者，则可幽居俟时，不须劳精苦形求索之也。犹珠玉之在山泽。”（《论衡·命禄》篇）这是告诉人们，山里的玉、河里的珠，生来就是贵重的，它们不必自贵，人自贵之！人的命，怎么样就怎么样，一切等着就好了，“不须劳精苦形求索之也”！,001.为中国人信命寻根.txt,30,《大李敖全集6.0》分章节/009.历史文化类/006.中国命研究/001.为中国人信命寻根.txt,"文化,宿命让人幽居俟时,为中国人信命寻根"
