id,source_id,book,round,status,category,title,description,source_file,source_paragraph,source_path,keywords
LAT128-001,LAT128-001,国民党臭史,校对轮,已校对,法权,法官不能任意排除专业证据,刘堂坤在一审中被“明镜高悬”的法官判处死刑，二审中又被“明镜高悬”的法官判处死刑。事后，台湾省医师公会理事长吴基福先生对我说，根据医学的原理与技术，所谓刘堂坤麻醉女护士，照法官所述说的情况，绝不可能！这种绝不可能，本来已有专家证明给法官了，可是法官——乱用“自由心证”的法官——却官样文章，“不予采信”——对专家的意见“不予采信”！结果仍是判了刘堂坤的死刑。,001.从《中央日报》捧杀人犯说起.txt,6,《大李敖全集6.0》分章节\013.国民党史政\003.国民党臭史\001.从《中央日报》捧杀人犯说起.txt,专业证据;法官;自由心证
LAT128-002,LAT128-003,国民党臭史,校对轮,已校对,法权,定罪必须依据客观证据,犯罪之认定全凭客观的证据，这本是近代证据法则的公理，不容任何什么训练班讲习班出身的法官乱来曲解的。不根据证据而根据荒谬的类推方法来判案，这种流弊，是最危险的。即以这次命案为例，刘堂坤在初审中被判死刑，洋洋万言的判决书完全是一篇“猜谜示范”的范文，并不是咬得紧紧的有力证据书。用这样“想象的情况”来判人死刑，它的毛病，在二审判决中立刻就暴露了！二审判决推翻初审判决，并不是不把刘堂坤判死刑，二审判决照样把这个可怜的医生判了死刑。所不同的是，二审判决又从另外一个角度来编织“想象的情况”、来“猜谜”。这无异是说：初审的法官呀！你们的年资太浅，想象力不够，你们猜得不好！还是看我的！,001.从《中央日报》捧杀人犯说起.txt,8,《大李敖全集6.0》分章节\013.国民党史政\003.国民党臭史\001.从《中央日报》捧杀人犯说起.txt,犯罪认定;客观证据;证据法
LAT128-003,LAT128-004,国民党臭史,校对轮,已校对,法权,想象判案会制造互相矛盾的事实,为什么会一次“杀人”，却出现“罗生门”式的两种情况来了呢？究其原因，就是毛病出在判案不根据“证据”而根据“想象”，法官不东奔西走的找证据，却去天南地北的想情节，这种做法，写武侠小说可以，判别人死刑却万万不能。因为根据的是“想象”，所以甲有甲的想法，乙有乙的构思，丙又有丙的细节描绘，如此“想象的情况”，不但二审可以打初审的耳刮子，三审照样可以打二审的耳刮子，并且如果有个十审八审，照样可以被各审想象力丰富的法官，想象出十种八种不同的情节，打出十种八种不同的耳刮子，而刘堂坤也就更“万死难逃”了！,001.从《中央日报》捧杀人犯说起.txt,11,《大李敖全集6.0》分章节\013.国民党史政\003.国民党臭史\001.从《中央日报》捧杀人犯说起.txt,想象;判决;事实冲突
LAT128-004,LAT128-008,国民党臭史,校对轮,已校对,政治,政治权力会用标记区分同志与异己,我“望中央”的结果，发现所谓正字标记，又岂限于“产品及方法”吗？又岂限于“经济部中央标准局”的作业吗？非也。整个“中央”的作业，其实都是处心积虑的在“加正字标记，以资识别”同志或同路人，“加正字标记”to separate the sheep from the goats。相对的，被“中央”加正的，自然是同志、是同路人、是——sheep 了。,002.只许我中央，不许你中央.txt,6,《大李敖全集6.0》分章节\013.国民党史政\003.国民党臭史\002.只许我中央，不许你中央.txt,官方标记;同志;异己
LAT128-005,LAT128-010,国民党臭史,校对轮,已校对,人格,拒绝权力认证是独立人格的条件,三十二年来，在这岛上，要发挥打击力又要独来独往，不给“中央”盖正字标记的，也不屑于被“中央”盖正字标记的，我想我是唯一一个人。第二次世界大战尾声时候，英美联军进入德国，想找一个有知名度的强者而又不与纳粹合作过的，找来找去，只找到一个阿登纳！阿登纳那时已经被极权政府整得灰头土脸（法庭上诬陷他诈欺背信，又以政治原因把他下狱，并要他太太做不利他的证词），但他绝对保持大人格，不给“中央”盖正字标记，也不屑于被“中央”盖正字标记，虽然他名誉被破坏、财产被没收、自由无缘、家庭破碎，但他是大丈夫、是男子汉，他九死无悔，孤军奋战，直到国土的重光。,002.只许我中央，不许你中央.txt,8,《大李敖全集6.0》分章节\013.国民党史政\003.国民党臭史\002.只许我中央，不许你中央.txt,权力认证;独立;人格
LAT128-006,LAT128-011,国民党臭史,校对轮,已校对,知识,党字本义来自写在木板上的户籍,中国文字中的“黨”字，是“尚”“黑”两字的合体字，是从“黑”而以“尚”为声的字。在文字学上，以“尚”为声的字，都有长远高大的意味，例如高土为“堂”、大树为“棠”、长衣为“裳”、长旗为“常”、梯田为“當”、好味为“尝”等等，都是。“党”字下面的“黑”字，是古代的“墨”字，所以“党”字的本义，就是将墨写在长大的木板上。,003.反对党·党反对.txt,2,《大李敖全集6.0》分章节\013.国民党史政\003.国民党臭史\003.反对党·党反对.txt,党字;字源;户籍
LAT128-007,LAT128-013,国民党臭史,校对轮,已校对,文化,党字因历代党祸而长期受避讳,虽然“党”字的古代意义已与后来不同，但从孔夫子对它不大喜欢以后，再加上汉、唐、宋、明的“党”祸以后，中国人对这个字，已经不大敢领教。所以，甲午战争打败，先知者康有为组织“强学会”，明明是开组党的先河，却不愿用“党”字；同一时代的革命者们，他们组织兴中会、华兴会、光复会、同盟会等，也不愿用“党”字；辛亥革命前清朝政府宣布预备立宪，公开出现的宪友会、帝国宪政实进会等，也不愿用“党”字。,003.反对党·党反对.txt,7,《大李敖全集6.0》分章节\013.国民党史政\003.国民党臭史\003.反对党·党反对.txt,党字;避讳;政党文化
LAT128-008,LAT128-016,国民党臭史,校对轮,已校对,法权,政党掌权后可能背弃结社自由承诺,国民党定都南京后，宣布“厉行以党治国以党治军”，不但比一九一二年还一党独大，甚至宣布“党外无党”了。国民党在一九二三年一月一日“中国国民党宣言”中，虽然公然保障过确定人民有集会、结社……之绝对自由权”，但是，当它取得了政权，它可没这样痛快，它要先实行“训政”再说。,003.反对党·党反对.txt,23,《大李敖全集6.0》分章节\013.国民党史政\003.国民党臭史\003.反对党·党反对.txt,政党;结社自由;承诺
LAT128-009,LAT128-017,国民党臭史,校对轮,已校对,政治,训政体制具有合议形式与独裁精神,“训政”是清朝西太后用的名词，国民党用这种字眼，真是好有一比。国民党在一九二八年十月三日通过了“国民政府组织法”，同时通过了六条“训政纲领”，以为这个组织法的依据。陈茹玄在《增订中国宪法史》里，曾说这个“国民政府组织法”下“国民政府之组织，非合议制，实大近独裁制”，是“合议其形式而独裁其精神”的。陈茹玄是国民党大员，他这种说法，悍然表示了国民党是独裁的。既然独裁，一切就没有道理好说。在“党外无党”的独裁下，自然一切其他的党，就统统在怪胎之列，而要予以打掉。,003.反对党·党反对.txt,24,《大李敖全集6.0》分章节\013.国民党史政\003.国民党臭史\003.反对党·党反对.txt,训政;合议;独裁
LAT128-010,LAT128-018,国民党臭史,校对轮,已校对,政治,一党专政会把其他党成员视同罪犯,1931年九一八事变后，曾琦发表“一致对外与一党专政”，公开指出“在一党专政之下，唯国民党始有公开活动之权，其他政党之分子则等于褫夺公权之罪犯”。其实褫夺公权还算是客气的呢！照国民党特务头子之一陈立夫后来告诉李璜的话，许许多多青年党员根本就给活生生装进麻袋丢到黄浦江里头了！国民党的威风，由此可见！,003.反对党·党反对.txt,26,《大李敖全集6.0》分章节\013.国民党史政\003.国民党臭史\003.反对党·党反对.txt,一党专政;其他政党;公权
