id,source_id,book,round,status,category,title,description,source_file,source_paragraph,source_path,keywords
LAT107-001,LAT107-002,陈水扁的真面目,校对轮,已校对,政治,有限选项会迫使选民选择较小危害,陈水扁是小人物，并非说其他的所谓总统候选人比他大，而是陈水扁是小人物中比较危险的、比较更烂的，他的朝三暮四、反复无常，会给台湾招来祸害，此之谓危险；他的小人得志、A钱枉法，皆非其他烂苹果所能比拟，此之谓更烂。“台湾人的悲哀”有二：第一，他们没有智慧和机会选出最好的。第二，他们必须在有限的选项里痛苦的选出个比较危险少的、比较不烂的，而这本书，正是痛处的南针、苦海的慈航。,《陈水扁的真面目》引言.txt,5,《大李敖全集6.0》分章节\012.人物研究类\009.陈水扁的真面目\《陈水扁的真面目》引言.txt,选举;有限选项;危害
LAT107-002,LAT107-004,陈水扁的真面目,校对轮,已校对,政治,反对党也会复制破坏议会规范的坏习惯,为什么？因为违反民主国家的议会规格，根本就是民进党优为之的一条路。他们一开始就走上了歧途，结果相激相荡、有样学样，破格行事，非此不快，最后的陈水扁，又何能例外?,012.陈水扁就会这样！.txt,5,《大李敖全集6.0》分章节\012.人物研究类\009.陈水扁的真面目\012.陈水扁就会这样！.txt,反对党;议会规格;坏习惯
LAT107-003,LAT107-006,陈水扁的真面目,校对轮,已校对,写作,掌权者会任意改写民主一词的含义,"所谓英美式的民主政治，是指道道地地的英美式民主政治，而不是挂羊头卖狗肉的英美式民主政治。《镜里风云》（Through the Looking Class）里，汉普特·邓普特（Humpty Dumpty）对阿丽丝（Alice）小姑娘说：“当我用一个字眼时候，它的意思就只是我要它表达的意思——既不多，也不少。”（When I use a word, it means just what I choose it to mean-neither more nor less.）阿丽丝抗议说：“问题是，你不能拿字眼又当这个讲又当那个讲。”汉普特·邓普特答得倒也干脆，他说：“问题是，谁说了算而已。”虽然有人说中国也在实行英美式的民主政治，但所实行的，其实只是汉普特·邓普特式的，只是他说了算的民主字眼而已，这种字眼，只是他要表达的集团专政的民主羊头而已。",012.陈水扁就会这样！.txt,7,《大李敖全集6.0》分章节\012.人物研究类\009.陈水扁的真面目\012.陈水扁就会这样！.txt,政治语言;民主;权力
LAT107-004,LAT107-007,陈水扁的真面目,校对轮,已校对,文化,民主首先是一种生活教养和风度,英美式民主政治的最大特色，在于他们把民主当成一种生活方式、一种教养、一种格调，这种种优良品质，形成了所谓民主风度。美国哥伦比亚大学校长巴特勒（N. M. Butler）说：“当一名绅士的难处之一是，你不被允许粗暴的主张自己的权利。”（One of the embarrassments of being a gentleman is that you are not permitted to be violent in asserting your rights.）英美式民主政治下，不论议会问政也好、抗议游行也罢，都不时兴粗暴。政治立场，尽管坚定；但表达这种立场，却“其争也君子”。,012.陈水扁就会这样！.txt,8,《大李敖全集6.0》分章节\012.人物研究类\009.陈水扁的真面目\012.陈水扁就会这样！.txt,民主;生活方式;风度
LAT107-005,LAT107-008,陈水扁的真面目,校对轮,已校对,政治,反对威权不等于自身已经民主,反看中国，中国的民主政治，在大路上，已被“人民民主专政”给专政了；在台湾，四十年的蹉跎，失掉了建立民主橱窗的好机会。民进党一出道，攻击国民党不民主，我有同感；但民进党的民主又在哪里，也令人着急。民进党内部结构上如何不民主，姑且不谈它；外在表现上的粗暴，却是有目共睹的。不论在议会论政或在马路上抗议游行，都是一派粗暴，这就太没水准了。,012.陈水扁就会这样！.txt,9,《大李敖全集6.0》分章节\012.人物研究类\009.陈水扁的真面目\012.陈水扁就会这样！.txt,反对党;威权;民主
LAT107-006,LAT107-009,陈水扁的真面目,校对轮,已校对,政治,粗暴抗争可能先摧毁民主,汪精卫曾悍然对青年党说：国民党的天下是自己打来的，你们不满意，去革命好了。民进党如性好粗暴，不如去革命，不必假民主之名养成许多非民主的坏习惯，这样荒腔走板，没把国民党搞垮，却先把民主搞垮了。张鸿学批评朱高正，说：“讲民主，你没有风度；搞革命，你不敢。”若不以人废言，这话说得真不错。民进党的最大悲哀是，它有机会建立民主橱窗，却一开始就误入了歧途，一切弄得不伦不类，却还懵然不知、洋洋自得。,012.陈水扁就会这样！.txt,10,《大李敖全集6.0》分章节\012.人物研究类\009.陈水扁的真面目\012.陈水扁就会这样！.txt,粗暴抗争;民主;革命
LAT107-007,LAT107-010,陈水扁的真面目,校对轮,已校对,法权,民主规范也依靠不成文的法律精神,所谓民主风度，并不是事事要靠成文的规范来的，相反的，而是照许许多多不成文的规范来的。陈水扁是优秀的法律学者，他当然知道：人间的许多规范是不在话下的，法律学者对某些法律，不崇尚“列举权力说”（Theory of Enumerated Powers），而崇尚“隐含权力说”（Theory of Implied Powers），他们认为，这种包含由习惯（customs）、惯例（practices）、常规（maxims or precepts），以及其他社会制约的许多非法律项目，其实也隐含在法律精神里。所以，事事用明文法律来规定，是没有必要的。换句话说，法律精神的维系，乃在于荀子所谓的“约定俗成”，人人皆知的规范，是不在话下的。,012.陈水扁就会这样！.txt,11,《大李敖全集6.0》分章节\012.人物研究类\009.陈水扁的真面目\012.陈水扁就会这样！.txt,民主规范;不成文规范;法律精神
LAT107-008,LAT107-012,陈水扁的真面目,校对轮,已校对,法权,没有明文禁止不等于可以破坏规范,坏榜样可太多了，但是以未曾规范做借口，擅行破坏议会规格，显然是由朱高正、林正杰之流作俑的。两年前，在林正杰还没当选立委前，就先朝立法院这么干了。林正杰率众到立法院旁听，可是个个身穿“抗议的衣服”，大闹会场。同时民进党的朱高正在旁助威，认为：“旁听人穿着有标语的衣服进入议场，那是他们的表现自由。”但是，主席反问了一句：“假使有人在身上贴有‘我要进来打朱高正’的条子，警卫是不是能让他进来？当然不能，所以有些事情希能自我反省一下。”可悲的是，民进党和国民党一样，是疏于自我反省的。林正杰以一副被迫害狂的激越之情，大喊立法院会议旁听规则并没规定不可以身上贴字进场，为什么不能贴字？但是，我们忍不住要问，旁听规则中也没规定不可以当众小便，是不是照民进党逻辑，也可以在旁听席上尿一下呢？——对人人皆知的规范，是不在话下的，这样子事事要枚举规定，列入规则，岂是讲理的人干的事？,012.陈水扁就会这样！.txt,13,《大李敖全集6.0》分章节\012.人物研究类\009.陈水扁的真面目\012.陈水扁就会这样！.txt,明文规则;规范;自我反省
LAT107-009,LAT107-014,陈水扁的真面目,校对轮,已校对,人格,政治人物应兼具犀利和从容,陈水扁以他湛深的法学修养，本可做一位从容而犀利的立法委员，但他的缺点是犀利有余，从容不足，问政态度，失之紧张严肃，走火入魔以后，必然沦为朱高正以下的动作，这是很可惜的。我希望他知过必改，为人立下台湾人还是有民主风度的印象，使人知道台湾人不全是没教养的，这才好。,012.陈水扁就会这样！.txt,15,《大李敖全集6.0》分章节\012.人物研究类\009.陈水扁的真面目\012.陈水扁就会这样！.txt,政治人物;犀利;从容
LAT107-010,LAT107-015,陈水扁的真面目,校对轮,已校对,人格,敌人不正当不能替自己的不择手段辩护,对上面陈水扁和瞿海源、张忠栋、林玉体诸位这些理由，我认为是站不住的。因为这一事件的关键，不在国民党郝柏村如何王八蛋，而在反对者自己是否也要做王八蛋。国民党郝柏村的王八蛋，即如他们各位所描绘的，一一属实，又怎么样？国民党他们是王八蛋，早已不是新闻，但是，因为国民党他们是王八蛋，反对者自己就可以不择手段，以破坏制度的方法，“促其尊重制度”么？就可以破坏民主法制的方法，“促其……一切以民主、法制为依归”么？陈水扁的行为，不论是学者所辩称的“只是一个小动作”也好、“也许不礼貌”也罢、“并不是很过分”也成，揆于文明国家的议会来，总是丢人现眼的吧？总是人家所无而“台湾第一”的吧？这种学者不知导人以正，反倒曲学阿世来阿“阿扁”，治学治到这种媚世的水平，我们是不敢领教的！,013.学者不可曲学阿世阿“阿扁”.txt,4,《大李敖全集6.0》分章节\012.人物研究类\009.陈水扁的真面目\013.学者不可曲学阿世阿“阿扁”.txt,敌人;不择手段;制度
