id,book,round,status,category,title,description,source_file,source_paragraph,source_path,keywords
LAT042-001,挑战李敖——敖语录,提取轮,待校对,情爱,毒药与仁慈,女人毒死男人的机会那么多，而被毒死的男人那么少，可证明两种现象：一、毒药不好买；二、女人毕竟太仁慈了。,001.1999年10月.txt,3,《大李敖全集6.0》分章节/005.诗集语录类/006.挑战李敖——敖语录/001.1999年10月.txt,"女人,仁慈,情爱"
LAT042-002,挑战李敖——敖语录,提取轮,待校对,人格,先知碰头,先知一生有四次跟骂他的蠢人碰头：第一次是讲演时；第二次是在网路上；第三次是在电视Call-In；第四次是在追悼会上。,001.1999年10月.txt,5,《大李敖全集6.0》分章节/005.诗集语录类/006.挑战李敖——敖语录/001.1999年10月.txt,"先知,骂名,人格"
LAT042-003,挑战李敖——敖语录,提取轮,待校对,情爱,先听后看,对男人我先听他讲什么话才看他长什么样，马英九例外；对女人我先看她长什么样才听她讲什么话，陈文茜例外。,001.1999年10月.txt,11,《大李敖全集6.0》分章节/005.诗集语录类/006.挑战李敖——敖语录/001.1999年10月.txt,"男女,判断,情爱"
LAT042-004,挑战李敖——敖语录,提取轮,待校对,政治,清流浊流,五代时候，李振主张把所谓“清流”人士丢到河里，变成“浊流”；一千年过去了，李敖主张把台湾所谓的“清流”也给丢到河里。不过“林浊水”免了，他已经不能再浊了。,001.1999年10月.txt,13,《大李敖全集6.0》分章节/005.诗集语录类/006.挑战李敖——敖语录/001.1999年10月.txt,"清流,政治,台湾"
LAT042-005,挑战李敖——敖语录,提取轮,待校对,情爱,父母与前妻,长寿的秘诀是慎重选择父母；结婚的秘诀是慎重选择前妻。,001.1999年10月.txt,15,《大李敖全集6.0》分章节/005.诗集语录类/006.挑战李敖——敖语录/001.1999年10月.txt,"长寿,婚姻,情爱"
LAT042-006,挑战李敖——敖语录,提取轮,待校对,情爱,形上形下和解,我跟男人冲突，要靠形而上和解；我跟女人冲突，要靠形而下和解。生理构造愈不同，愈影响和解速度。所以，我总是最先原谅女人。,001.1999年10月.txt,17,《大李敖全集6.0》分章节/005.诗集语录类/006.挑战李敖——敖语录/001.1999年10月.txt,"男女,冲突,情爱"
LAT042-007,挑战李敖——敖语录,提取轮,待校对,政治,提拔与打压,好的政治动作是向上提拔，坏的政治动作是向下打压。国民党把坏的提拔，把好的打压，正证明了它是天下第一烂党。,001.1999年10月.txt,19,《大李敖全集6.0》分章节/005.诗集语录类/006.挑战李敖——敖语录/001.1999年10月.txt,"政治动作,国民党,政治"
LAT042-008,挑战李敖——敖语录,提取轮,待校对,人格,真话缺点,每人都有缺点，我的缺点是爱说真话；每人都有优点，我的优点是愈来愈欣赏我的缺点。,001.1999年10月.txt,21,《大李敖全集6.0》分章节/005.诗集语录类/006.挑战李敖——敖语录/001.1999年10月.txt,"真话,缺点,人格"
LAT042-009,挑战李敖——敖语录,提取轮,待校对,政治,鸡同鸭讲,鸡同鸭讲有四种：一、鸡同鸭讲；二、鸭同鸡讲；三、人民同国民党政府讲；四、国民党政府同人民讲。,001.1999年10月.txt,29,《大李敖全集6.0》分章节/005.诗集语录类/006.挑战李敖——敖语录/001.1999年10月.txt,"政府,人民,政治"
LAT042-010,挑战李敖——敖语录,提取轮,待校对,情爱,眼睛与耳朵,男人用眼睛，女人从他视觉使他神魂颠倒；女人用耳朵，男人从她听觉使她意乱情迷。,001.1999年10月.txt,31,《大李敖全集6.0》分章节/005.诗集语录类/006.挑战李敖——敖语录/001.1999年10月.txt,"男女,感官,情爱"
LAT042-011,挑战李敖——敖语录,提取轮,待校对,政治,政客与政治家,有时候会出现这样的奇迹：政治家是死前忏悔的政客，政客是死不悔改的政治家。,001.1999年10月.txt,33,《大李敖全集6.0》分章节/005.诗集语录类/006.挑战李敖——敖语录/001.1999年10月.txt,"政治家,政客,政治"
LAT042-012,挑战李敖——敖语录,提取轮,待校对,写作,三种鬼话,情书、传单和道歉信，三者的最大不同是：情书是说她不相信的鬼话，传单是说你不相信的鬼话，道歉信是说她和你都不相信的鬼话。,001.1999年10月.txt,35,《大李敖全集6.0》分章节/005.诗集语录类/006.挑战李敖——敖语录/001.1999年10月.txt,"情书,传单,道歉信"
LAT042-013,挑战李敖——敖语录,提取轮,待校对,政治,假民主,假民主有三种：一、顺民做主；二、愚民做主；三、暴民做主。台湾三者俱全，另外杠上开花，还来了一个“假民主先生”李登辉，妙极了！,001.1999年10月.txt,37,《大李敖全集6.0》分章节/005.诗集语录类/006.挑战李敖——敖语录/001.1999年10月.txt,"假民主,台湾,政治"
LAT042-014,挑战李敖——敖语录,提取轮,待校对,政治,狐群狗党,狐群狗党有三种：一、狐群狗党；二、中国国民党；三、台湾国民党。,001.1999年10月.txt,41,《大李敖全集6.0》分章节/005.诗集语录类/006.挑战李敖——敖语录/001.1999年10月.txt,"国民党,政党,政治"
LAT042-015,挑战李敖——敖语录,提取轮,待校对,方法,代沟惊醒,当我发现我会把会计小姐用计算机算出来的数字，要用笔算一次才放心时，我惊醒什么是代沟了。,002.1999年11月.txt,3,《大李敖全集6.0》分章节/005.诗集语录类/006.挑战李敖——敖语录/002.1999年11月.txt,"代沟,计算,方法"
LAT042-016,挑战李敖——敖语录,提取轮,待校对,方法,正视问题,正视问题不一定能解决它，不正视问题一定不能解决它。,002.1999年11月.txt,5,《大李敖全集6.0》分章节/005.诗集语录类/006.挑战李敖——敖语录/002.1999年11月.txt,"问题,解决,方法"
LAT042-017,挑战李敖——敖语录,提取轮,待校对,法权,写书与坐牢,在中国大陆，先坐牢后写书；在中国台湾，先写书后坐牢。,002.1999年11月.txt,7,《大李敖全集6.0》分章节/005.诗集语录类/006.挑战李敖——敖语录/002.1999年11月.txt,"写书,坐牢,法权"
LAT042-018,挑战李敖——敖语录,提取轮,待校对,政治,选举作弊阶段,国民党的选举作弊有两大阶段：一、做票阶段；二、买票阶段。现在是买票阶段，所以不必停电了。,002.1999年11月.txt,11,《大李敖全集6.0》分章节/005.诗集语录类/006.挑战李敖——敖语录/002.1999年11月.txt,"选举,作弊,政治"
LAT042-019,挑战李敖——敖语录,提取轮,待校对,政治,总统与人民,二流的总统是二流的人民选出来的，不入流的总统是不入流的人民选出来的。,002.1999年11月.txt,13,《大李敖全集6.0》分章节/005.诗集语录类/006.挑战李敖——敖语录/002.1999年11月.txt,"总统,人民,政治"
LAT042-020,挑战李敖——敖语录,提取轮,待校对,人格,真话就是好话,我从来不讲坏话，只讲真话；我从来不讲好话，因为真话就是最好的好话。,002.1999年11月.txt,21,《大李敖全集6.0》分章节/005.诗集语录类/006.挑战李敖——敖语录/002.1999年11月.txt,"真话,好话,人格"
LAT042-021,挑战李敖——敖语录,提取轮,待校对,方法,两种快乐,人生第一快乐是做到自己认为自己做不到的事，人生第二快乐是做到别人认为自己做不到的事。,002.1999年11月.txt,25,《大李敖全集6.0》分章节/005.诗集语录类/006.挑战李敖——敖语录/002.1999年11月.txt,"人生,快乐,方法"
LAT042-022,挑战李敖——敖语录,提取轮,待校对,法权,自己主持正义,除非我们自己替天行道，就别想有天道；除非我们自己主持正义，就别想有正义。,002.1999年11月.txt,27,《大李敖全集6.0》分章节/005.诗集语录类/006.挑战李敖——敖语录/002.1999年11月.txt,"天道,正义,法权"
LAT042-023,挑战李敖——敖语录,提取轮,待校对,情爱,多次与多年,结婚多次的男人比结婚多年的男人快乐，结婚多年的男人比结婚多次的男人幸福。,002.1999年11月.txt,29,《大李敖全集6.0》分章节/005.诗集语录类/006.挑战李敖——敖语录/002.1999年11月.txt,"结婚,幸福,情爱"
LAT042-024,挑战李敖——敖语录,提取轮,待校对,政治,政党同志,一个政党所有好同志都是一样的，所有坏同志都各有各的坏。,002.1999年11月.txt,31,《大李敖全集6.0》分章节/005.诗集语录类/006.挑战李敖——敖语录/002.1999年11月.txt,"政党,同志,政治"
LAT042-025,挑战李敖——敖语录,提取轮,待校对,情爱,婚姻与女人,多次不结婚的男人比结婚多次的男人更了解婚姻，多次结婚的男人比多次不结婚的男人更了解女人。,002.1999年11月.txt,33,《大李敖全集6.0》分章节/005.诗集语录类/006.挑战李敖——敖语录/002.1999年11月.txt,"婚姻,女人,情爱"
LAT042-026,挑战李敖——敖语录,提取轮,待校对,情爱,感情中的聪明人,最聪明的女人一涉及自己的感情问题就变成笨蛋，最聪明的男人一涉及自己的感情问题就变成哲学家。,002.1999年11月.txt,37,《大李敖全集6.0》分章节/005.诗集语录类/006.挑战李敖——敖语录/002.1999年11月.txt,"感情,哲学家,情爱"
LAT042-027,挑战李敖——敖语录,提取轮,待校对,情爱,怀抱与手掌,聪明的女人投入男人的怀抱，而不落入男人的手掌；聪明的男人对别有怀抱，易如反掌。,003.1999年12月.txt,5,《大李敖全集6.0》分章节/005.诗集语录类/006.挑战李敖——敖语录/003.1999年12月.txt,"女人,男人,情爱"
LAT042-028,挑战李敖——敖语录,提取轮,待校对,人格,精彩自我,我生平有两大遗憾：一、我无法找到像李敖这样精彩的人做我的朋友；二、我无法坐在台下去听李敖的精彩演说。,003.1999年12月.txt,7,《大李敖全集6.0》分章节/005.诗集语录类/006.挑战李敖——敖语录/003.1999年12月.txt,"朋友,演说,人格"
LAT042-029,挑战李敖——敖语录,提取轮,待校对,政治,政党政治异化,上帝给人火，人却冒出纵火犯；上帝给人爱，人却冒出强奸犯；上帝给人政党政治，人却冒出国民党和民进党。,003.1999年12月.txt,13,《大李敖全集6.0》分章节/005.诗集语录类/006.挑战李敖——敖语录/003.1999年12月.txt,"政党政治,国民党,民进党"
LAT042-030,挑战李敖——敖语录,提取轮,待校对,方法,好邻居,只隔着墙对你笑，而不爬过来的才是好邻居。,003.1999年12月.txt,19,《大李敖全集6.0》分章节/005.诗集语录类/006.挑战李敖——敖语录/003.1999年12月.txt,"邻居,界限,方法"
LAT042-031,挑战李敖——敖语录,提取轮,待校对,政治,拿钱与做事,民进党和国民党最大的不同是：民进党拿了钱什么都干，国民党拿了钱什么都不干。,003.1999年12月.txt,27,《大李敖全集6.0》分章节/005.诗集语录类/006.挑战李敖——敖语录/003.1999年12月.txt,"民进党,国民党,政治"
LAT042-032,挑战李敖——敖语录,提取轮,待校对,人格,伤的位置,莽夫的伤在胸前，懦夫的伤在背后，奸夫的伤既在胸前也在背后。,004.2000年1月.txt,7,《大李敖全集6.0》分章节/005.诗集语录类/006.挑战李敖——敖语录/004.2000年1月.txt,"莽夫,懦夫,人格"
LAT042-033,挑战李敖——敖语录,提取轮,待校对,政治,政治看脸皮,老板的关键在脸色好坏，美女的关键在脸蛋美丑，政治的关键在脸皮厚薄。,004.2000年1月.txt,11,《大李敖全集6.0》分章节/005.诗集语录类/006.挑战李敖——敖语录/004.2000年1月.txt,"政治,脸皮,政治"
LAT042-034,挑战李敖——敖语录,提取轮,待校对,政治,势力势利视野,国民党讲势力，民进党讲势利，新党讲视力；但新党有视力没视野，直到李敖给了她。,004.2000年1月.txt,15,《大李敖全集6.0》分章节/005.诗集语录类/006.挑战李敖——敖语录/004.2000年1月.txt,"国民党,民进党,新党"
LAT042-035,挑战李敖——敖语录,提取轮,待校对,方法,怕死与冒险,怕死的人会死好多次，不敢冒险的人会冒更多的险。,004.2000年1月.txt,17,《大李敖全集6.0》分章节/005.诗集语录类/006.挑战李敖——敖语录/004.2000年1月.txt,"怕死,冒险,方法"
LAT042-036,挑战李敖——敖语录,提取轮,待校对,方法,拉人跑与别跑,我年轻时候拉着别人跑，我年老时候拉着别人别跑。是进步了？是退步了？我至今茫然不晓！,004.2000年1月.txt,19,《大李敖全集6.0》分章节/005.诗集语录类/006.挑战李敖——敖语录/004.2000年1月.txt,"进退,年老,方法"
LAT042-037,挑战李敖——敖语录,提取轮,待校对,方法,疯子的程度,所有人都是不同程度的疯子。知道自己怎么疯的，是哲学家；知道自己多么疯的，是科学家；不知道自己怎么疯的、又多么疯的，是台湾记者和选民。,005.2000年2月.txt,5,《大李敖全集6.0》分章节/005.诗集语录类/006.挑战李敖——敖语录/005.2000年2月.txt,"哲学家,科学家,方法"
LAT042-038,挑战李敖——敖语录,提取轮,待校对,政治,选举痛苦,选举的痛苦，不在见人说人话，见鬼说鬼话；而在人是愚人，鬼是笨鬼，你要说愚笨的话，真是他妈的！,005.2000年2月.txt,7,《大李敖全集6.0》分章节/005.诗集语录类/006.挑战李敖——敖语录/005.2000年2月.txt,"选举,语言,政治"
LAT042-039,挑战李敖——敖语录,提取轮,待校对,人格,精神上升,我二十年前的精神部份一样都没少，只不过都上升了；我二十年前的肉体部份一样也没少，只不过都下垂了。,005.2000年2月.txt,9,《大李敖全集6.0》分章节/005.诗集语录类/006.挑战李敖——敖语录/005.2000年2月.txt,"精神,肉体,人格"
LAT042-040,挑战李敖——敖语录,提取轮,待校对,文化,衣裳也要人,有人穿名牌像地摊货，有人穿地摊货像名牌，有人穿什么都一样——那就是不讲究穿的美国罗斯福总统和中国的李敖先生。,005.2000年2月.txt,21,《大李敖全集6.0》分章节/005.诗集语录类/006.挑战李敖——敖语录/005.2000年2月.txt,"衣裳,人,文化"
