id,source_id,book,round,status,category,title,description,source_file,source_paragraph,source_path,keywords
LAT101-001,LAT101-001,胡适与我,校对轮,已校对,文化,身后影响取决于知己接班,清朝学者李恕谷这段话，意思是说，交朋友的目的在造成自己生前的势力；但是寻找知己与接班人的目的却在造成自己身后的势力。胡适引用这段话的心意，我想和他个人的遭遇不无关系。胡适名满天下，又喜欢交朋友，所以一直活在热闹的气氛里，但是这种车水马龙的热闹，是虚荣的、虚幻的，聪明如他，不会不知道。所以他在热闹之余，未尝不存“求士”之心。他以为“收徒弟”是求士，辛辛苦苦收了好多徒弟，但是，在他身后，完全失败了。我曾有文描写这一失败说：,《胡适与我》自序.txt,3,《大李敖全集6.0》分章节\012.人物研究类\003.胡适与我\《胡适与我》自序.txt,身后影响;后来人;历史评价
LAT101-002,LAT101-004,胡适与我,校对轮,已校对,知识,学术评价不可追随时势,胡适生在1891年，今年12月17日，是中国算法胡适的百年冥诞，台湾这边，冒出了不少所谓胡适专家有以聚合、有以会议、有以作秀、有以出版。而这些所谓专家，却是国民党压迫自由主义者胡适时，噤口不敢谈胡适者。如今他们识时务而为俊杰，想借胡适以求此身之不朽了，我感而欲呕，特出此书一册，以辨真伪而愧学者。如今胡适日远，百年孤寂、千秋身后，都有待历史家的定评，我当仁不让，自就一家之言，做万户鼓吹。权以此书聊志感忆，本孔夫子“恶紫”心怀，拆穿所谓胡适专家的胡说，以还我正色。胡适从这一方向以传，复有何恨哉？,《胡适与我》自序.txt,7,《大李敖全集6.0》分章节\012.人物研究类\003.胡适与我\《胡适与我》自序.txt,学术评价;时势;胡适专家
LAT101-003,LAT101-005,胡适与我,校对轮,已校对,写作,独立写作不求苟同,四十年来做文雄，但求立异不求同，,001.给胡适的两首寿诗.txt,38,《大李敖全集6.0》分章节\012.人物研究类\003.胡适与我\001.给胡适的两首寿诗.txt,文雄;立异;独立
LAT101-004,LAT101-007,胡适与我,校对轮,已校对,写作,笔杆同样具有千斤重量,一支笔杆千斤重，不做军阀做“学阀”。,001.给胡适的两首寿诗.txt,45,《大李敖全集6.0》分章节\012.人物研究类\003.胡适与我\001.给胡适的两首寿诗.txt,笔杆;学阀;力量
LAT101-005,LAT101-009,胡适与我,校对轮,已校对,方法,真理必须经受辩驳,真理自古要辩驳，哪能缩头怕挨骂？,001.给胡适的两首寿诗.txt,51,《大李敖全集6.0》分章节\012.人物研究类\003.胡适与我\001.给胡适的两首寿诗.txt,真理;辩驳;批评
LAT101-006,LAT101-010,胡适与我,校对轮,已校对,人格,珍爱自由不肯暗投,沧海最爱是自由，明珠不肯做暗投，,001.给胡适的两首寿诗.txt,62,《大李敖全集6.0》分章节\012.人物研究类\003.胡适与我\001.给胡适的两首寿诗.txt,自由;明珠;操守
LAT101-007,LAT101-012,胡适与我,校对轮,已校对,法权,专任工作必须保障基本生活,我们做助理的人与研究讲座教授和领甲乙种补助的先生们不同，他们有教授、讲师的本薪，补助的钱对他们是“安定费”，是本薪以外的“补”与“助”，可是我们“助理级”的就不同了，早几天或晚几天发薪对我们所生的影响是不能跟他们比的，每月唯一的一千元，它是我们的本薪，它迟迟不发，对“专任”两个字是一种讽刺，并且使我不好意思再向姚先生借钱，使我三条裤子进了当铺，最后还不得不向您唠叨诉苦，这是制度的漏洞还是人谋的不臧我不清楚，说句自私话，我只不过是不希望“三无主义”在我头顶上发生而已。,002.三封没发表的信.txt,7,《大李敖全集6.0》分章节\012.人物研究类\003.胡适与我\002.三封没发表的信.txt,专任;薪资;生活保障
LAT101-008,LAT101-013,胡适与我,校对轮,已校对,方法,学术认真不能为自我宣传担保,胡先生一辈子爱考证这个，考证那个，怀疑这个、怀疑那个，他对做学问处理问题的认真是我们最信任的，可是我们若把这种信任推广到他的惧内宣传上，我们就要上当了。,003.胡适之不怕老婆考.txt,4,《大李敖全集6.0》分章节\012.人物研究类\003.胡适与我\003.胡适之不怕老婆考.txt,认真;宣传;考证
LAT101-009,LAT101-015,胡适与我,校对轮,已校对,方法,双方争执应重视直接证言,记者先生，在我们学历史的人眼中看来，胡太太这种谈话是绝好的直接史料，它出自“当事人直接的观察与直接的回忆”。在两造各执一词的时候，如果我们不相信亲爱的胡先生，那么我们就要相信亲爱的胡太太了。,003.胡适之不怕老婆考.txt,9,《大李敖全集6.0》分章节\012.人物研究类\003.胡适与我\003.胡适之不怕老婆考.txt,证言;当事人;考证
LAT101-010,LAT101-016,胡适与我,校对轮,已校对,知识,赞毁阵营显出论世尺度,从这些派别的分类，颇可看出人心的险恶和消长，同时也不难看到今日所谓“读书人”知人论世的尺度。,004.胡祸呢？还是祸胡？.txt,14,《大李敖全集6.0》分章节\012.人物研究类\003.胡适与我\004.胡祸呢？还是祸胡？.txt,赞扬;攻击;知识标准
LAT101-011,LAT101-017,胡适与我,校对轮,已校对,知识,栽诬不能冒充学术研究,在以上八大派里，有一个奇怪的派就是“骂胡派”中的第⑤——栽赃派。这一派在胡适生前，曾以匿名小册《胡适与国运》到处散发，以致被警察老爷找上门来。后来在事件过去以后，他们的匿名行为开始作废，一一把真名亮了出来。原来一个是台湾大学历史系教授，一个是国防医学院教授，前者以提倡读经名世，后者以提倡中医著称。他们在事发后宣称这本匿名小册是“学术研究”，这更增加了它的传奇性——因为它不但栽诬了胡适，并且把“学术”予以强奸。对这种现象，一位大学教授气不过了，他就是殷海光。他在《自由中国》第十八卷第八期（1958年4月16日）里，以《请勿滥用“学术研究”之名》为题，指出：,004.胡祸呢？还是祸胡？.txt,15,《大李敖全集6.0》分章节\012.人物研究类\003.胡适与我\004.胡祸呢？还是祸胡？.txt,诬蔑;学术研究;胡适
