id,book,round,status,category,title,description,source_file,source_paragraph,source_path,keywords
LAT126-001,国民党研究,提取轮,待校对,政治,好人留在坏党中也会帮助坏人作恶,一个老国民党员吴越潮，有一天向我说：“国民党中有坏人也有好人。因为有坏人，所以无法把国家治好，丢了大陆；但因为有好人，所以虽然丟了大陆，还没完全垮台。”我回答道：“我承认国民党中有好人，但是有了又怎样？有了还不是有意无意间帮助坏人作恶？二十年前，在美国新闻处副处长司马笑（John Alvin Bottorff）的家里，叶公超就向我说，他加入国民党，原希望他两脚踩到泥里，可以把国民党救出来，结果呢，他不但没把国民党救出来，反倒把自己陷进去。可见纵使好人，加入了国民党，也无补于他自己的牺牲，只是帮国民党苟延残喘而已。”,《国民党研究》自序.txt,2,《大李敖全集6.0》分章节\013.国民党史政\001.国民党研究\《国民党研究》自序.txt,好人;政党;作恶
LAT126-002,国民党研究,提取轮,待校对,政治,失去大陆后的党国只是家天下的残余,1950年，国民党总裁蒋介石已自承“我们今天都已成了亡国之民”，其实他们亡国之日，也就是亡党之时，1950年以来在台湾的国民党，只是尸居余气的一个家天下而已。这个家天下随着蒋介石、蒋经国父子的双亡，如今已濒临解体。目前这些蒋家家奴们，打算把“革命民主政党”的基本体制，有以转化，妄想适应新潮，其实绝无光明前途可言，在历史家眼中看来，他们只是回光返照而已。,《国民党研究》自序.txt,3,《大李敖全集6.0》分章节\013.国民党史政\001.国民党研究\《国民党研究》自序.txt,党国;家天下;历史
LAT126-003,国民党研究,提取轮,待校对,写作,知识分子应保存信史并直书大义,这本《国民党研究》，就是从多种角度，对国民党的一番总检查、总验尸。这一检验，全中国没人能比李敖做得更好，因此我不惜付出时力，存此信史，为人间张大义、为士林存直笔。——特立独行的伟大知识分子，岂不正该如此吗？,《国民党研究》自序.txt,4,《大李敖全集6.0》分章节\013.国民党史政\001.国民党研究\《国民党研究》自序.txt,知识分子;信史;直笔
LAT126-004,国民党研究,提取轮,待校对,方法,历史组织不能被后来政党一网归功,照这五个阶段，联结起来，是有九十年没错，但是，账不能这样算法——不能一网兜收、好事全归给自己这样算法，这样算法，就未免“贪天之功”又“贪人之功”了。半个世纪前，革命元勋章炳麟（太炎）为《中华民国开国前革命史》写序，他就愤怒于“知当时实事者已少，夸诞之士，乃欲一切笼为己有”，已经明明指出国民党在历史上动手脚。到台湾后，国民党在历史中“自我涉入”（egoinvolvement）的范围愈来愈大，他们的丰功伟业愈来愈多，多得如今不但长达九十年，并且一切丰功伟业都是他们一家的了，这种“一切笼为己有”的不要脸，是我这种历史家兼正义之士绝对看不过去的。因此，我要在国民党“庆祝建党九十年”的前夜，赶写这篇文章，泄泄他们的底、漏漏他们的气，把历史真相与革命实情，来一番大翻案，使大家恍然大悟不要脸的国民党怎样在捏造不要脸的历史，这种恍然大悟，对多年被国民党密集安打的宣传受害人而言，自当有暮鼓晨钟的启发作用。下面就是我的大翻案。,001.国民党建党有九十年吗？.txt,8,《大李敖全集6.0》分章节\013.国民党史政\001.国民党研究\001.国民党建党有九十年吗？.txt,历史组织;政党;归功
LAT126-005,国民党研究,提取轮,待校对,方法,组织谱系必须尊重当事人的传承判断,虽然兴中会与同盟会的衔接真相，不过如此，可是有些革命志士，还是不承认它们之间有嗣续的关系，如老革命费邓家彦，在1954年10月11日的《中国一周》上，以《由同盟会说到南京政府》为题，就公然表示同盟会“本是一个开天辟地创造的革命大团体”，而决非兴中会的后身，兴中会也决非同盟会的母体；又如老革命党徐锡麟，他是光复会的老人，冯自由《中华民国开国前革命史》说他“志大心雄，不欲依人成事”，根本就没加入同盟会。徐锡麟后来行刺满清大吏恩铭，成仁就义，如今国民党一网兜收，最近在报上大打马虎眼，俨然是本党先烈了，国民党的不要脸，真要加三级。《太炎先生自定年谱》中说徐锡麟根本就“志在光复，而鄙逸仙为人。”如今“逸仙”的同志竟不由分说，硬把徐锡麟给国民党化，徐锡麟九泉有知，真要死不瞑目矣！,001.国民党建党有九十年吗？.txt,15,《大李敖全集6.0》分章节\013.国民党史政\001.国民党研究\001.国民党建党有九十年吗？.txt,组织谱系;当事人;传承
LAT126-006,国民党研究,提取轮,待校对,方法,同名政党不等于组织上连续,非但兴中会，同盟会和今天的国民党牛头不对马嘴，即使1912年的国民党，也都无法硬加衔接。1912年的国民党是同盟会和统一共和党、国民共进会、国民公党、共和实进会合并的产物。而那时的同盟会，主体乃是中部同盟会。中部同盟会是武昌起义的功臣，革命成功的是这个会的同志。“革命尚未成功”的孙中山虽然在武昌起义后回来做上总统，但他在1914年写信给邓泽如，自称“忝为总统，乃同木偶，一切皆不由弟主张。”为什么是“木偶”呢？因为他早已大权旁落。（他在《孙文学说》中自言“为民国总统时之主张，反不若为革命领袖时之有效而见施行。”）那个国民党，可是别有个性的国民党，不是今天这种尊他为总理的国民党！1929年，陈希豪写《过去三十五年中之中国国民党》，书中明说当时那个国民党孙中山“始终未尝过问”，就是指此。把彼国民党硬接上此国民党，严格说来，是不通的。今天的国民党，正式名称是中国国民党，它在1919年成立时，照《国父年谱》所说，“加上中国二字者，所以别于元年之国民党也”，显然在和“元年之国民党”划清界线。“其性质则元年之国民党为五党所合并者，今之中国国民党则中华革命党所递嬗而来者也。”当年党同伐异，界限唯恐其不分明；今天捏造历史，寿命又唯恐其不延续，国民党之可笑，竟一至于此！,001.国民党建党有九十年吗？.txt,16,《大李敖全集6.0》分章节\013.国民党史政\001.国民党研究\001.国民党建党有九十年吗？.txt,政党;组织连续;历史
LAT126-007,国民党研究,提取轮,待校对,政治,要求党员服从个人会改变政党性质,至于中华革命党，严格说来，它跟1912年的国民党没有衔接性。1924年孙中山在《政党的精神在党员全体不在领袖一人》演讲里，明说“二次‘革命’失败，逃亡至日本的时候，我就想设法改组，但未成功，因为那时，各同志均极灰心，以为我们已得政权，尚且归于失败，此后中国实不能再讲革命。我费了很多的时间和唇舌，其结果亦只是中国即要革命，亦应在二十年以后。那时我没有法子，只得我一个人肩起这革命的担子，重新组织一个中华革命党，凡入党的人，须完全服从我一个人。”可见连孙中山自己，都认为中华革命党不是原有的国民党的“改组”，而是“重新组织”的新东西，它们之间没有衔接性，已很显然。,001.国民党建党有九十年吗？.txt,17,《大李敖全集6.0》分章节\013.国民党史政\001.国民党研究\001.国民党建党有九十年吗？.txt,党员;服从;政党
LAT126-008,国民党研究,提取轮,待校对,写作,政治宣传会不断拉长自己的历史,虽然字里行间，已在“一切笼为己有”，但也只拉长上溯到民国前七年的同盟会而止，还没拉长到民国前十七年的兴中会，可见这种越拉越长、越上溯越远的搞法，是今天国民党小朝廷变本加厉干的好事！,001.国民党建党有九十年吗？.txt,20,《大李敖全集6.0》分章节\013.国民党史政\001.国民党研究\001.国民党建党有九十年吗？.txt,政治宣传;党史;上溯
LAT126-009,国民党研究,提取轮,待校对,写作,翻检历史可以成为反击政治宣传的写作,我这篇文章的写作，就是这种反击的一项示范。,001.国民党建党有九十年吗？.txt,23,《大李敖全集6.0》分章节\013.国民党史政\001.国民党研究\001.国民党建党有九十年吗？.txt,历史;反击;宣传
LAT126-010,国民党研究,提取轮,待校对,方法,政治分析可以用核心心态贯穿复杂现象,根据上面的分析，我们看国民党的杰作，一切就恍然大悟了。国民党对大陆力所未逮而淫之，正是“意淫大陆”；对台湾力所有逮而淫之，正是“手淫台湾”。一切政治上的波谲云诡，一经此八字分析，立刻全无剩义、真相大白矣！,002.国民党“意淫大陆，手淫台湾”.txt,10,《大李敖全集6.0》分章节\013.国民党史政\001.国民党研究\002.国民党“意淫大陆，手淫台湾”.txt,政治分析;心态;现象
LAT126-011,国民党研究,提取轮,待校对,政治,行政机构可能为政治想象而非实际需要存在,由此可见，在国民党总裁的机密“训词”中，早就肯定了“中央”即地方、“行政院长”即台湾省主席、“中央各部部长”即地方各厅厅长而已。“中央”跑到地方来，还不“化繁为简”，显然不是行政上需要而是政治上需要，正因为政治上需要“意淫大陆”，所以比叠床架屋的“中央各部”还光怪陆离的浪费公帑，国民党照样开支不误，不“予以调整精简”。试以蒙藏委员会为例，便思过半矣！,002.国民党“意淫大陆，手淫台湾”.txt,14,《大李敖全集6.0》分章节\013.国民党史政\001.国民党研究\002.国民党“意淫大陆，手淫台湾”.txt,行政机构;政治想象;需要
LAT126-012,国民党研究,提取轮,待校对,政治,实际管辖愈小象征衙门反而愈大,可见蒙藏之事，虽然离台湾愈来愈远，但是蒙藏的衙门，却在台湾愈变愈大。为什么要这样发神经“手淫台湾”？原因无他，“意淫大陆”耳！,002.国民党“意淫大陆，手淫台湾”.txt,19,《大李敖全集6.0》分章节\013.国民党史政\001.国民党研究\002.国民党“意淫大陆，手淫台湾”.txt,管辖;衙门;象征
