id,book,round,status,category,title,description,source_file,source_paragraph,source_path,keywords
LAT072-001,为历史拨云,提取轮,待校对,方法,四种乌云遮蔽中国史,中国史自古到今，被四种乌云罩住：第一种是“古云”、第二种是“蓝云”、第三种是“红云”、第四种是“洋云”。,001.中国史的拨云见日.txt,3,《大李敖全集6.0》分章节/009.历史文化类/003.为历史拨云/001.中国史的拨云见日.txt,"方法,四种乌云遮蔽中国史,中国史的拨云见日"
LAT072-002,为历史拨云,提取轮,待校对,政治,一党史观制造假史,“蓝云”是国民党的乌云，国民党核心组织有蓝衣社，故以蓝代表。在这种乌云下，历史只是国民党一党史观下的“獭祭”对象，同时羼进大量的假史料、假解释，弄得处处是谎话，历史老师就是谎话老师，甚至久假不归，还不知自己整天说谎呢！,001.中国史的拨云见日.txt,5,《大李敖全集6.0》分章节/009.历史文化类/003.为历史拨云/001.中国史的拨云见日.txt,"政治,一党史观制造假史,中国史的拨云见日"
LAT072-003,为历史拨云,提取轮,待校对,政治,教条史观强史就框架,“红云”是共产党的乌云，共产党尚赤，故以红代表。在这种乌云下，历史变得不像国民党那样粗糙，但却认真得陷入自以为科学的教条中，左派史家一下笔就自谦水平不高，但是在马克思、恩格斯的框框下，水平又如何高得起来？“强史就我”固然可笑，但“强史就马克思、恩格斯”，又比古人高明多少？,001.中国史的拨云见日.txt,6,《大李敖全集6.0》分章节/009.历史文化类/003.为历史拨云/001.中国史的拨云见日.txt,"政治,教条史观强史就框架,中国史的拨云见日"
LAT072-004,为历史拨云,提取轮,待校对,方法,历史要见真东西,警觉到中国史一直陷身在四种乌云之下，而有以“噩梦初醒”，是最重要的一个起点。把它们拨开，才能见到星星、月亮、太阳。如果三者都还见不到，梦醒时分，见见陨石也好。陨石虽然“酷”，但它毕竟是乌云遮不住的真东西。——历史就是要真东西，不管它多么“酷”。,001.中国史的拨云见日.txt,9,《大李敖全集6.0》分章节/009.历史文化类/003.为历史拨云/001.中国史的拨云见日.txt,"方法,历史要见真东西,中国史的拨云见日"
LAT072-005,为历史拨云,提取轮,待校对,文化,五百年思想延续史家抱负,正因为这种五百年思想深入人心，所以，在《史记·太史公自序》中，就冒出这样的抱负：“先人有言：‘自周公卒五百岁而有孔子，孔子至于今五百岁，有能绍而明之，正《易传》，继《春秋》，本《诗》、《书》、《礼》、《乐》之际。’意在斯乎！意在斯乎！小子何敢攘焉！”——司马迁的父亲司马谈，以五百年思想，出而主张继圣人而发扬经典，司马迁也就当文不敢自谦，这种抱负，岂不正是五百年思想的延续吗？,002.中国人的“五百年”思想.txt,4,《大李敖全集6.0》分章节/009.历史文化类/003.为历史拨云/002.中国人的“五百年”思想.txt,"文化,五百年思想延续史家抱负,中国人的五百年思想"
LAT072-006,为历史拨云,提取轮,待校对,文化,五百年成为抱负时间单位,从五百年思想出现以后，五百年成为一个隐含抱负的时间单位，也就习以为常。试看宋朝人就有诗说：“梅花重压帽檐偏，曳杖行歌意欲仙，后五百年君记取，断无人似放翁颠。”（陆游）清朝人就有诗说：“满眼天机转化钧，天工人巧日争新。预支五百年新意，到了千年又觉陈。”（赵翼）……流风所及，甚至鲤鱼修满五百年都有龙门之跳了。五百年的神奇性，还用说吗？,002.中国人的“五百年”思想.txt,5,《大李敖全集6.0》分章节/009.历史文化类/003.为历史拨云/002.中国人的“五百年”思想.txt,"文化,五百年成为抱负时间单位,中国人的五百年思想"
LAT072-007,为历史拨云,提取轮,待校对,文化,观音形象可男可女,观音既然这样慈悲，而施展慈悲的方法，“观其音声”以外，必须继之以具体的协助，才能奏效。而观音的方法，却是非常特殊的。其中最明显的，是他有不同的名称和变像。名称上，从六观音、七观音、三十二观音、到送子观音等等，五花八门；变像上，首先是他的雌雄之变。在12世纪以前，中国人眼里的观音都是男性，后来转变为双性、为女性、为“男人女身”，不一而足。但照《琅嬛记》等正确解释，观音实在是不男不女、亦男亦女、可男可女。不但可男可女，并且可以“现众身”，上自飞禽，下至走兽，无一不可。因为观音本身是“无形”的，佛门弟子却枉费心机为观音造像、画像，当然是可笑的。,003.中国人的观音思想.txt,4,《大李敖全集6.0》分章节/009.历史文化类/003.为历史拨云/003.中国人的观音思想.txt,"文化,观音形象可男可女,中国人的观音思想"
LAT072-008,为历史拨云,提取轮,待校对,情爱,以欲止欲成为佛门理论,这种观音化为女性给人搞的妙事，后来演变出“锁骨菩萨”的典故。《续玄怪录》有这样一段：“一淫纵女子早死，瘗于道左，忽有胡僧敬礼墓前曰：‘斯乃大圣，慈悲喜舍，世俗之欲，无不徇焉。此即锁骨菩萨。’”所谓鏁骨就是锁骨，就是死后骨骼钩结如锁。在佛门中，有一奇怪的理论，叫做“以欲（慾）止欲（慾）”，主张用风情万种的美女，吸引好色之徒，以引你性欲为手段，以导你信佛为目的，这在《宗镜录》和《维摩诘所说经》中，都公开宣扬之。不过观音出面做“锁骨菩萨”，有时也会摆人一道。“观世音菩萨寻声救苦普门示现图”中引《观音感应传》说，唐宪宗元和十二年（817），陕右金沙滩上，出现个漂亮的卖鱼女人，许多人都打她主意，她的条件却是对方须能在一夜之间背得出《普门品》才成，结果有二十个人能做到。她说：“一身岂能配多夫？”改背诵《金刚经》，仍有十八人能做到。她又改背诵《法华经》，只有姓马的年轻人能做到。可是一迎女的进门，她就死了，并且尸体立刻烂光。后来有一和尚来，姓马的年轻人带他上坟，和尚开棺，“惟黄金色锁子骨存焉”。和尚说：“此观音菩萨，悯汝等以化现耳！”可见人信了佛，不一定搞得到观音，可能空忙一场！,003.中国人的观音思想.txt,6,《大李敖全集6.0》分章节/009.历史文化类/003.为历史拨云/003.中国人的观音思想.txt,"情爱,以欲止欲成为佛门理论,中国人的观音思想"
LAT072-009,为历史拨云,提取轮,待校对,文化,恶名加偏旁成为传统,其实这种名字上有水上身的例子，在中国传统上，不但不是手民之误，并且还是国粹之一呢。刘成禺《世载堂杂忆》有《谈前清刑部则例》一条，其中说：“清代犯大辟不赦之罪，犯者本名，如有吉、祥、宏、大字面，文卷中皆为之特加偏旁，凡廷寄、上谕及刑部奏折、通行文告，多照此例。习惯加‘刀’旁、加‘水’旁，如白莲教林青，则加水旁为林清，马新贻案张文祥，为汶祥。太平天国谭绍光、胡以光、赖文光，公文中皆用绍洸、以洸、文洸。洪大全解京凌迟，大字亦上加一点。独对于洪秀全、杨秀清、李秀成、石达开，皆未加偏旁，不知其故。或云：因认为‘罪大恶极’，其原名已通国皆知，如加偏旁，转滋误会也。”由此看来，给大逆不道者名加三点水，已是清朝惯例，故白莲教的林青，就一变而成林清。可叹他无先见之明，不能比照民进党的尤清，先自行加水免罚也。,004.中国人的加水思想.txt,4,《大李敖全集6.0》分章节/009.历史文化类/003.为历史拨云/004.中国人的加水思想.txt,"文化,恶名加偏旁成为传统,中国人的加水思想"
LAT072-010,为历史拨云,提取轮,待校对,文化,加水思想荒唐到误认本名,《破涕录》有这样一段：“曾记前清时，当孙氏之初出亡，清政府行文通缉，于孙氏之名，皆加一水旁，书作汶字，盖本作史者之惯例，凡对于大逆不道者之名，必加水旁以示区别；若记外国人之译名，则加口旁也。其时日本大阪适有华裔商姓孙名淦者，为驻日公使某所侦知，以为必是孙汶之弟兄，拘之，既察知该商为上海人，与孙氏实不相干，始释之。此一牵涉，尤为匪夷所思。”可见姓名加水，加到后来，竟有糊涂大官人以为孙汶是本名了。中国人加水思想之泛滥，竟可荒唐到这种程度了。,004.中国人的加水思想.txt,6,《大李敖全集6.0》分章节/009.历史文化类/003.为历史拨云/004.中国人的加水思想.txt,"文化,加水思想荒唐到误认本名,中国人的加水思想"
